sample  ,gene,logFC,unshrunk.logFC,logCPM,PValue,FDR,tumor,cell_line,E2_status
Brain.11_II,163183,2.818351328,2.83388239,3.917311606,0.044534717,0.999992337,Brain,ZR751,ED
Brain.11_II,4151,2.809940277,2.817940847,5.062040398,0.039231716,0.999992337,Brain,ZR751,ED
Brain.11_II,6097,2.804639217,2.817940847,4.165854323,0.043819803,0.999992337,Brain,ZR751,ED
Brain.11_II,8460,2.798049231,2.817940847,3.496714645,0.049890995,0.999992337,Brain,ZR751,ED
Brain.11_II,1902,2.798049231,2.817940847,3.496714645,0.049890995,0.999992337,Brain,ZR751,ED
Brain.11_II,11191,2.790639868,2.808602982,3.652850625,0.048882577,0.999992337,Brain,ZR751,ED
Brain.11_II,10438,2.776666958,2.785519369,4.846320437,0.042341623,0.999992337,Brain,ZR751,ED
Brain.11_II,6506,2.767708297,2.779805718,4.291419366,0.045773586,0.999992337,Brain,ZR751,ED
Brain.11_II,10120,2.765708018,2.772852957,5.212676099,0.041755522,0.999992337,Brain,ZR751,ED
Brain.11_II,3110,2.756997388,2.762799292,5.568892741,0.041286954,0.999992337,Brain,ZR751,ED
Brain.11_II,79684,2.74661006,2.750826651,6.108857596,0.040669719,0.999992337,Brain,ZR751,ED
Brain.11_II,23753,2.738226485,2.750826651,4.192121446,0.048690379,0.999992337,Brain,ZR751,ED
Brain.11_II,2644,2.708168085,2.718405173,4.518666578,0.049104876,0.999992337,Brain,ZR751,ED
Brain.11_II,105373226,2.70756897,2.718405173,4.419655402,0.049720959,0.999992337,Brain,ZR751,ED
Brain.11_II,90853,2.686792152,2.689021366,7.097315181,0.043060323,0.999992337,Brain,ZR751,ED
Brain.11_II,90480,2.682512003,2.685615238,6.551780862,0.044236171,0.999992337,Brain,ZR751,ED
Brain.11_II,4832,2.679558921,2.687378277,4.958483908,0.04927127,0.999992337,Brain,ZR751,ED
Brain.11_II,441250,2.673515634,2.676985246,6.355350022,0.045283902,0.999992337,Brain,ZR751,ED
Brain.11_II,64386,2.663379574,2.669495573,5.370845555,0.048846615,0.999992337,Brain,ZR751,ED
Brain.6,284266,6.535954105,6.831493862,3.810215621,0.000150721,0.209267245,Brain,ZR751,ED
Brain.6,90632,6.384273796,6.679490768,3.65053656,0.000220499,0.209267245,Brain,ZR751,ED
Brain.6,100033433,6.214752174,6.509565767,3.483607581,0.000337406,0.239654462,Brain,ZR751,ED
Brain.6,2567,6.055315421,6.210005485,4.315760633,0.000190613,0.209267245,Brain,ZR751,ED
Brain.6,57418,5.8147138,5.968997385,4.038065903,0.000343523,0.239654462,Brain,ZR751,ED
Brain.6,2114,5.647631424,5.711199628,5.525622764,0.000203342,0.209267245,Brain,ZR751,ED
Brain.6,81575,5.557023593,5.597028608,6.367943669,0.000185369,0.209267245,Brain,ZR751,ED
Brain.6,100033420,5.497468365,5.547799985,5.80349566,0.000245427,0.209267245,Brain,ZR751,ED
Brain.6,85320,5.415160916,5.427103607,8.42950753,0.000169282,0.209267245,Brain,ZR751,ED
Brain.6,399670,5.405498164,5.509565767,4.244110376,0.000577356,0.340817401,Brain,ZR751,ED
Brain.6,574444,5.356272496,5.509565767,3.580429819,0.001048892,0.414574773,Brain,ZR751,ED
Brain.6,65987,5.218377519,5.509565767,2.717718113,0.003975756,0.555151752,Brain,ZR751,ED
Brain.6,692091,5.218377519,5.509565767,2.717718113,0.003975756,0.555151752,Brain,ZR751,ED
Brain.6,692235,5.18689271,5.222283815,6.102184438,0.000413549,0.264464732,Brain,ZR751,ED
Brain.6,80168,5.164145882,5.316920689,3.414655154,0.00166657,0.447595491,Brain,ZR751,ED
Brain.6,102724428,5.164145882,5.316920689,3.414655154,0.00166657,0.447595491,Brain,ZR751,ED
Brain.6,406886,5.164145882,5.316920689,3.414655154,0.00166657,0.447595491,Brain,ZR751,ED
Brain.6,122042,5.14294807,5.246531361,3.967398027,0.001080466,0.414574773,Brain,ZR751,ED
Brain.6,105370828,5.14294807,5.246531361,3.967398027,0.001080466,0.414574773,Brain,ZR751,ED
Brain.6,640,5.14294807,5.246531361,3.967398027,0.001080466,0.414574773,Brain,ZR751,ED
Brain.6,27295,5.131646639,5.210005485,4.432277687,0.00083267,0.39936925,Brain,ZR751,ED
Brain.6,282973,5.124622647,5.187637672,4.83343557,0.000699495,0.381145123,Brain,ZR751,ED
Brain.6,102466985,4.97843496,5.509565767,2.138057793,0.018857416,0.797594401,Brain,ZR751,ED
Brain.6,729085,4.942444457,5.094528268,3.240756173,0.002827011,0.516535299,Brain,ZR751,ED
Brain.6,100505989,4.942444457,5.094528268,3.240756173,0.002827011,0.516535299,Brain,ZR751,ED
Brain.6,101928012,4.891045018,4.968997385,4.174114219,0.001464042,0.447595491,Brain,ZR751,ED
Brain.6,102724552,4.821746139,4.924603266,3.670148113,0.002303693,0.465224757,Brain,ZR751,ED
Brain.6,11144,4.821746139,4.924603266,3.670148113,0.002303693,0.465224757,Brain,ZR751,ED
Brain.6,136263,4.821746139,4.924603266,3.670148113,0.002303693,0.465224757,Brain,ZR751,ED
Brain.6,50831,4.805751865,5.094528268,2.490790304,0.010428574,0.688856341,Brain,ZR751,ED
Brain.6,685,4.779205233,4.831493862,4.765707562,0.00135938,0.447595491,Brain,ZR751,ED
Brain.6,257203,4.726203029,4.924603266,2.79220827,0.006949245,0.660292208,Brain,ZR751,ED
Brain.6,5570,4.710190767,4.772600173,4.363160997,0.001831655,0.447595491,Brain,ZR751,ED
Brain.6,153572,4.66532299,4.693990338,5.821928308,0.001241052,0.447595491,Brain,ZR751,ED
Brain.6,9526,4.648305129,4.690138012,5.036277946,0.001580673,0.447595491,Brain,ZR751,ED
Brain.6,440925,4.629619525,4.731958188,3.512558201,0.003597181,0.555151752,Brain,ZR751,ED
Brain.6,6473,4.629619525,4.731958188,3.512558201,0.003597181,0.555151752,Brain,ZR751,ED
Brain.6,145258,4.584880047,4.647069291,4.236448009,0.002439945,0.480106082,Brain,ZR751,ED
Brain.6,101929387,4.568193095,5.094528268,1.994768382,0.041879534,0.93749834,Brain,ZR751,ED
Brain.6,149069,4.564436009,4.60910144,4.808371135,0.001996892,0.450710295,Brain,ZR751,ED
Brain.6,252884,4.564436009,4.60910144,4.808371135,0.001996892,0.450710295,Brain,ZR751,ED
Brain.6,1847,4.545129932,4.573696104,5.669301453,0.001626818,0.447595491,Brain,ZR751,ED
Brain.6,100033427,4.47052314,4.509565767,4.953115282,0.002271237,0.465224757,Brain,ZR751,ED
Brain.6,100507240,4.447640673,4.509565767,4.10581623,0.003330408,0.555151752,Brain,ZR751,ED
Brain.6,100132781,4.447640673,4.509565767,4.10581623,0.003330408,0.555151752,Brain,ZR751,ED
Brain.6,100033426,4.432603714,4.509565767,3.753701075,0.004198264,0.555151752,Brain,ZR751,ED
Brain.6,100506755,4.419032447,4.827180869,2.082761016,0.039645094,0.934317499,Brain,ZR751,ED
Brain.6,101928710,4.4079181,4.509565767,3.34798919,0.005961224,0.650585935,Brain,ZR751,ED
Brain.6,100423037,4.359897841,4.509565767,2.862735336,0.01078783,0.688856341,Brain,ZR751,ED
Brain.6,114794,4.359897841,4.509565767,2.862735336,0.01078783,0.688856341,Brain,ZR751,ED
Brain.6,101929138,4.359897841,4.509565767,2.862735336,0.01078783,0.688856341,Brain,ZR751,ED
Brain.6,389813,4.359897841,4.509565767,2.862735336,0.01078783,0.688856341,Brain,ZR751,ED
Brain.6,104472713,4.358283289,4.402650563,4.586279856,0.003172617,0.553333162,Brain,ZR751,ED
Brain.6,100033417,4.338164829,4.55757114,2.48898893,0.019410202,0.797594401,Brain,ZR751,ED
Brain.6,83657,4.295960364,4.357562673,3.971048764,0.004677816,0.569802563,Brain,ZR751,ED
Brain.6,134728,4.295960364,4.357562673,3.971048764,0.004677816,0.569802563,Brain,ZR751,ED
Brain.6,7164,4.278137644,4.316920689,4.742630956,0.003485667,0.555151752,Brain,ZR751,ED
Brain.6,105371937,4.265462489,4.316920689,4.232835235,0.004340514,0.555151752,Brain,ZR751,ED
Brain.6,192134,4.225600993,4.509565767,2.242075468,0.035274712,0.900638811,Brain,ZR751,ED
Brain.6,284009,4.225600993,4.509565767,2.242075468,0.035274712,0.900638811,Brain,ZR751,ED
Brain.6,24142,4.200265903,4.287173345,3.398389428,0.008038871,0.688856341,Brain,ZR751,ED
Brain.6,5697,4.19521152,4.246531361,4.16925092,0.005068238,0.60441905,Brain,ZR751,ED
Brain.6,145837,4.189440133,4.201443471,6.927628746,0.00268866,0.515819423,Brain,ZR751,ED
Brain.6,105376060,4.175267878,4.268557667,3.289401701,0.009170506,0.688856341,Brain,ZR751,ED
Brain.6,606500,4.168286905,4.316920689,2.760458261,0.016369328,0.797594401,Brain,ZR751,ED
Brain.6,100874188,4.156675188,4.187637672,5.025580949,0.004024238,0.555151752,Brain,ZR751,ED
Brain.6,339005,4.152450528,4.183316066,5.026628691,0.004055315,0.555151752,Brain,ZR751,ED
Brain.6,4353,4.145850534,4.246531361,3.175395661,0.010656809,0.688856341,Brain,ZR751,ED
Brain.6,154907,4.145850534,4.246531361,3.175395661,0.010656809,0.688856341,Brain,ZR751,ED
Brain.6,100033418,4.132096515,4.202553664,3.631853644,0.007607302,0.678819004,Brain,ZR751,ED
Brain.6,84525,4.126438742,4.187637672,3.831854924,0.006797668,0.660292208,Brain,ZR751,ED
Brain.6,406985,4.117681669,4.161642463,4.351600025,0.005391768,0.626915612,Brain,ZR751,ED
Brain.6,100191040,4.086291137,4.122542644,4.655670458,0.005119525,0.60441905,Brain,ZR751,ED
Brain.6,57338,4.083834094,4.131054144,4.199699024,0.006104012,0.650585935,Brain,ZR751,ED
Brain.6,284800,4.081959536,4.137596989,3.937918447,0.006935436,0.660292208,Brain,ZR751,ED
Brain.6,3158,4.079552177,4.08542606,8.078662931,0.003033271,0.54133305,Brain,ZR751,ED
Brain.6,8359,4.077302635,4.094528268,6.080247578,0.003773989,0.555151752,Brain,ZR751,ED
Brain.6,8771,4.0724986,4.178688715,3.065398047,0.013319089,0.794499162,Brain,ZR751,ED
Brain.6,100616468,4.052469548,4.246531361,2.459613462,0.029863865,0.888276362,Brain,ZR751,ED
Brain.6,100874530,4.052469548,4.246531361,2.459613462,0.029863865,0.888276362,Brain,ZR751,ED
Brain.6,100033431,4.043531211,4.094528268,4.039240756,0.007055507,0.660292208,Brain,ZR751,ED
Brain.6,55287,4.043531211,4.094528268,4.039240756,0.007055507,0.660292208,Brain,ZR751,ED
Brain.6,100507034,4.041493015,4.06210679,5.678731297,0.004333838,0.555151752,Brain,ZR751,ED
Brain.6,6990,4.013817766,4.033127723,5.773429609,0.004494762,0.565455786,Brain,ZR751,ED
Brain.6,100505795,3.999172776,4.012066107,6.549326163,0.004122399,0.555151752,Brain,ZR751,ED
Brain.6,692053,3.980442295,4.02413894,4.229357545,0.00725455,0.668527477,Brain,ZR751,ED
Brain.6,389333,3.964289692,3.994992594,4.824972548,0.006096212,0.650585935,Brain,ZR751,ED
Brain.6,643355,3.947272187,4.094528268,2.654391033,0.025948504,0.83667571,Brain,ZR751,ED
Brain.6,113457,3.947272187,4.094528268,2.654391033,0.025948504,0.83667571,Brain,ZR751,ED
Brain.6,150094,3.947272187,4.094528268,2.654391033,0.025948504,0.83667571,Brain,ZR751,ED
Brain.6,10734,3.946687984,3.970200133,5.30644795,0.005596507,0.641008903,Brain,ZR751,ED
Brain.6,5304,3.935617323,3.943968591,7.287099599,0.004327077,0.555151752,Brain,ZR751,ED
Brain.6,163183,3.934312128,3.994992594,3.687850614,0.01029114,0.688856341,Brain,ZR751,ED
Brain.6,402569,3.934312128,3.994992594,3.687850614,0.01029114,0.688856341,Brain,ZR751,ED
Brain.6,114609,3.929132894,3.957024744,4.963090225,0.006270524,0.659178105,Brain,ZR751,ED
Brain.6,101928868,3.876408425,3.994992594,2.83118726,0.023116827,0.825109448,Brain,ZR751,ED
Brain.6,7053,3.874009588,3.924603266,3.905243101,0.010140813,0.688856341,Brain,ZR751,ED
Brain.6,728882,3.849881465,3.89658889,4.006601844,0.010074762,0.688856341,Brain,ZR751,ED
Brain.6,29083,3.828761986,3.872135846,4.103683336,0.010014157,0.688856341,Brain,ZR751,ED
Brain.6,387103,3.828761986,3.872135846,4.103683336,0.010014157,0.688856341,Brain,ZR751,ED
Brain.6,220930,3.825371484,3.924603266,2.993404995,0.021021184,0.797594401,Brain,ZR751,ED
Brain.6,132989,3.825371484,3.924603266,2.993404995,0.021021184,0.797594401,Brain,ZR751,ED
Brain.6,64005,3.825371484,3.924603266,2.993404995,0.021021184,0.797594401,Brain,ZR751,ED
Brain.6,100033421,3.824521812,3.859005425,4.475949681,0.008764384,0.688856341,Brain,ZR751,ED
Brain.6,51249,3.796433044,3.814420348,5.645704527,0.006975146,0.660292208,Brain,ZR751,ED
Brain.6,28952,3.788689099,3.817688062,4.741653512,0.008625325,0.688856341,Brain,ZR751,ED
Brain.6,389641,3.756708109,3.831493862,3.283525474,0.01818314,0.797594401,Brain,ZR751,ED
Brain.6,100861548,3.73670035,3.750573866,6.078055452,0.007317736,0.668527477,Brain,ZR751,ED
Brain.6,196472,3.722980174,3.750573866,4.762101129,0.009671107,0.688856341,Brain,ZR751,ED
Brain.6,84319,3.715040361,3.731958188,5.666864728,0.008110547,0.688856341,Brain,ZR751,ED
Brain.6,3265,3.712610703,3.772600173,3.538534199,0.016379223,0.797594401,Brain,ZR751,ED
Brain.6,283248,3.681882975,3.731958188,3.766951401,0.01514246,0.797594401,Brain,ZR751,ED
Brain.6,100134368,3.681882975,3.731958188,3.766951401,0.01514246,0.797594401,Brain,ZR751,ED
Brain.6,202151,3.669913033,3.690138012,5.273717469,0.009474107,0.688856341,Brain,ZR751,ED
Brain.6,80007,3.660134107,3.686443529,4.782160831,0.010785923,0.688856341,Brain,ZR751,ED
Brain.6,5153,3.659240364,3.702210845,3.974395132,0.014245565,0.797594401,Brain,ZR751,ED
Brain.6,100505783,3.659240364,3.702210845,3.974395132,0.014245565,0.797594401,Brain,ZR751,ED
Brain.6,7401,3.659240364,3.702210845,3.974395132,0.014245565,0.797594401,Brain,ZR751,ED
Brain.6,7589,3.648858453,3.673064499,4.919472132,0.010638154,0.688856341,Brain,ZR751,ED
Brain.6,140545,3.641106168,3.651584772,6.500683549,0.008351593,0.688856341,Brain,ZR751,ED
Brain.6,389668,3.637995422,3.653955676,5.687549254,0.009347627,0.688856341,Brain,ZR751,ED
Brain.6,9314,3.636941293,3.647069291,6.560265984,0.00836517,0.688856341,Brain,ZR751,ED
Brain.6,100033419,3.623502292,3.748667431,2.651201082,0.041177206,0.93749834,Brain,ZR751,ED
Brain.6,65072,3.596684336,3.611445381,5.788609236,0.009947728,0.688856341,Brain,ZR751,ED
Brain.6,100506606,3.589226375,3.602675171,5.958673729,0.009848282,0.688856341,Brain,ZR751,ED
Brain.6,100033415,3.580450249,3.60910144,4.555503002,0.013255884,0.794499162,Brain,ZR751,ED
Brain.6,692204,3.562765283,3.602675171,4.007525047,0.016584509,0.797594401,Brain,ZR751,ED
Brain.6,51004,3.523587592,3.533813313,6.403522101,0.010565866,0.688856341,Brain,ZR751,ED
Brain.6,8334,3.494537119,3.509565767,5.63467207,0.01231768,0.762305435,Brain,ZR751,ED
Brain.6,646424,3.492878751,3.509565767,5.435411932,0.012758936,0.783296619,Brain,ZR751,ED
Brain.6,203069,3.490808988,3.509565767,5.215803998,0.013324306,0.794499162,Brain,ZR751,ED
Brain.6,26827,3.479407598,3.560466665,3.023068861,0.03473466,0.897487483,Brain,ZR751,ED
Brain.6,1357,3.472339234,3.509565767,4.039758072,0.019113305,0.797594401,Brain,ZR751,ED
Brain.6,122945,3.46711375,3.509565767,3.841247956,0.021001272,0.797594401,Brain,ZR751,ED
Brain.6,387066,3.46711375,3.509565767,3.841247956,0.021001272,0.797594401,Brain,ZR751,ED
Brain.6,154075,3.46711375,3.509565767,3.841247956,0.021001272,0.797594401,Brain,ZR751,ED
Brain.6,80781,3.46018155,3.509565767,3.623964214,0.023680133,0.825214817,Brain,ZR751,ED
Brain.6,23413,3.459513762,3.48208503,4.849513169,0.015235931,0.797594401,Brain,ZR751,ED
Brain.6,4588,3.443772339,3.498779212,3.469284002,0.026571415,0.839131838,Brain,ZR751,ED
Brain.6,148046,3.436229059,3.509565767,3.112247585,0.034458508,0.89700763,Brain,ZR751,ED
Brain.6,440854,3.436229059,3.509565767,3.112247585,0.034458508,0.89700763,Brain,ZR751,ED
Brain.6,100033429,3.42610835,3.509565767,2.962249893,0.03969084,0.934317499,Brain,ZR751,ED
Brain.6,5424,3.415833812,3.431563255,5.459632046,0.01463421,0.797594401,Brain,ZR751,ED
Brain.6,64743,3.415833812,3.431563255,5.459632046,0.01463421,0.797594401,Brain,ZR751,ED
Brain.6,100113389,3.41274583,3.509565767,2.800199113,0.047150656,0.940369729,Brain,ZR751,ED
Brain.6,55786,3.41274583,3.509565767,2.800199113,0.047150656,0.940369729,Brain,ZR751,ED
Brain.6,135152,3.41274583,3.509565767,2.800199113,0.047150656,0.940369729,Brain,ZR751,ED
Brain.6,105371414,3.400308639,3.431563255,4.25073785,0.020014598,0.797594401,Brain,ZR751,ED
Brain.6,25758,3.397820728,3.416456362,5.128239349,0.016038023,0.797594401,Brain,ZR751,ED
Brain.6,100506963,3.394146915,3.427103607,4.162631546,0.020857374,0.797594401,Brain,ZR751,ED
Brain.6,390637,3.387248212,3.422102926,4.071139854,0.021830183,0.797594401,Brain,ZR751,ED
Brain.6,90557,3.371230659,3.394088549,4.740745366,0.018293948,0.797594401,Brain,ZR751,ED
Brain.6,355,3.365362715,3.378321234,5.765942196,0.015333331,0.797594401,Brain,ZR751,ED
Brain.6,115948,3.360517509,3.402650563,3.773129945,0.025898784,0.83667571,Brain,ZR751,ED
Brain.6,285440,3.360517509,3.402650563,3.773129945,0.025898784,0.83667571,Brain,ZR751,ED
Brain.6,100131205,3.346958053,3.415329697,3.142566758,0.038592916,0.925506378,Brain,ZR751,ED
Brain.6,140711,3.34513918,3.372062243,4.442320416,0.020731944,0.797594401,Brain,ZR751,ED
Brain.6,8382,3.34513918,3.372062243,4.442320416,0.020731944,0.797594401,Brain,ZR751,ED
Brain.6,55502,3.34269559,3.357562673,5.483257406,0.016653119,0.797594401,Brain,ZR751,ED
Brain.6,153396,3.321256884,3.332688005,5.951207923,0.016231462,0.797594401,Brain,ZR751,ED
Brain.6,79159,3.306897613,3.339640765,4.101712696,0.024732787,0.825214817,Brain,ZR751,ED
Brain.6,2624,3.306897613,3.339640765,4.101712696,0.024732787,0.825214817,Brain,ZR751,ED
Brain.6,100506514,3.306897613,3.339640765,4.101712696,0.024732787,0.825214817,Brain,ZR751,ED
Brain.6,8464,3.306897613,3.339640765,4.101712696,0.024732787,0.825214817,Brain,ZR751,ED
Brain.6,79739,3.285595121,3.293837076,6.522736617,0.016313203,0.797594401,Brain,ZR751,ED
Brain.6,441425,3.284219852,3.349290935,3.164579708,0.041785677,0.93749834,Brain,ZR751,ED
Brain.6,26094,3.271368459,3.280083921,6.401775371,0.016939217,0.797594401,Brain,ZR751,ED
Brain.6,161882,3.266106685,3.287173345,4.779871203,0.021801776,0.797594401,Brain,ZR751,ED
Brain.6,1522,3.266106685,3.287173345,4.779871203,0.021801776,0.797594401,Brain,ZR751,ED
Brain.6,10062,3.260328459,3.275100513,5.404971575,0.019554161,0.797594401,Brain,ZR751,ED
Brain.6,29920,3.252858251,3.259587514,6.857497561,0.016849633,0.797594401,Brain,ZR751,ED
Brain.6,10309,3.24621078,3.258027,5.802783795,0.018954889,0.797594401,Brain,ZR751,ED
Brain.6,400046,3.245412325,3.287173345,3.703919226,0.032315647,0.892078954,Brain,ZR751,ED
Brain.6,6495,3.245412325,3.287173345,3.703919226,0.032315647,0.892078954,Brain,ZR751,ED
Brain.6,51454,3.245412325,3.287173345,3.703919226,0.032315647,0.892078954,Brain,ZR751,ED
Brain.6,117247,3.245412325,3.287173345,3.703919226,0.032315647,0.892078954,Brain,ZR751,ED
Brain.6,347475,3.245412325,3.287173345,3.703919226,0.032315647,0.892078954,Brain,ZR751,ED
Brain.6,100130744,3.244618123,3.316920689,3.023209529,0.04936652,0.940369729,Brain,ZR751,ED
Brain.6,6536,3.230787016,3.261638253,4.131515873,0.027818262,0.853909358,Brain,ZR751,ED
Brain.6,81786,3.198113984,3.246531361,3.475761872,0.039187466,0.928162392,Brain,ZR751,ED
Brain.6,6097,3.193458871,3.22005915,4.330772889,0.027781815,0.853909358,Brain,ZR751,ED
Brain.6,51275,3.17459282,3.187637672,5.539904063,0.022326864,0.808190364,Brain,ZR751,ED
Brain.6,27289,3.168125212,3.187637672,4.817623178,0.025632693,0.83667571,Brain,ZR751,ED
Brain.6,7841,3.16502385,3.175146728,5.998393633,0.02143549,0.797594401,Brain,ZR751,ED
Brain.6,286053,3.16502385,3.175146728,5.998393633,0.02143549,0.797594401,Brain,ZR751,ED
Brain.6,729887,3.158491282,3.187637672,4.160585913,0.031083324,0.892078954,Brain,ZR751,ED
Brain.6,353497,3.158491282,3.187637672,4.160585913,0.031083324,0.892078954,Brain,ZR751,ED
Brain.6,51313,3.153309551,3.15906852,7.021667543,0.020006843,0.797594401,Brain,ZR751,ED
Brain.6,100287559,3.148937245,3.187637672,3.742047482,0.037110634,0.912778861,Brain,ZR751,ED
Brain.6,7569,3.145242045,3.151111796,6.977909311,0.020366565,0.797594401,Brain,ZR751,ED
Brain.6,842,3.140795965,3.161642463,4.680579092,0.027704004,0.853909358,Brain,ZR751,ED
Brain.6,101101776,3.133193446,3.16006727,4.264975512,0.031361672,0.892078954,Brain,ZR751,ED
Brain.6,29914,3.12431568,3.137596989,5.452907056,0.024709956,0.825214817,Brain,ZR751,ED
Brain.6,6810,3.119812708,3.131054144,5.753225048,0.023919019,0.825214817,Brain,ZR751,ED
Brain.6,100132618,3.086736558,3.131054144,3.519609076,0.045575154,0.940369729,Brain,ZR751,ED
Brain.6,53832,3.070390512,3.094528268,4.381199921,0.033668844,0.89700763,Brain,ZR751,ED
Brain.6,158056,3.070390512,3.094528268,4.381199921,0.033668844,0.89700763,Brain,ZR751,ED
Brain.6,414763,3.069402423,3.094952652,4.291443913,0.0345992,0.89700763,Brain,ZR751,ED
Brain.6,3290,3.058511196,3.094528268,3.77903769,0.042209465,0.93749834,Brain,ZR751,ED
Brain.6,27127,3.058511196,3.094528268,3.77903769,0.042209465,0.93749834,Brain,ZR751,ED
Brain.6,100505566,3.058511196,3.094528268,3.77903769,0.042209465,0.93749834,Brain,ZR751,ED
Brain.6,162968,3.05516129,3.07660636,4.557550605,0.032987735,0.89700763,Brain,ZR751,ED
Brain.6,51754,3.045888659,3.057053562,5.684333777,0.027482649,0.853909358,Brain,ZR751,ED
Brain.6,283237,3.042814492,3.06210679,4.720480575,0.032432894,0.892078954,Brain,ZR751,ED
Brain.6,9076,3.024068668,3.033127723,6.04326822,0.02741644,0.853909358,Brain,ZR751,ED
Brain.6,7253,3.024014699,3.040080484,5.013202031,0.031583972,0.892078954,Brain,ZR751,ED
Brain.6,27233,3.023937249,3.050134148,4.216660409,0.038137358,0.922145997,Brain,ZR751,ED
Brain.6,101867536,3.007455878,3.018579414,5.649349827,0.029517992,0.884847926,Brain,ZR751,ED
Brain.6,3038,3.004869748,3.01771267,5.38760708,0.030714989,0.892078954,Brain,ZR751,ED
Brain.6,79006,3.003556591,3.02413894,4.579242901,0.035776763,0.900638811,Brain,ZR751,ED
Brain.6,2822,3.003556591,3.02413894,4.579242901,0.035776763,0.900638811,Brain,ZR751,ED
Brain.6,642658,2.990116481,3.007065426,4.889362999,0.034240229,0.89700763,Brain,ZR751,ED
Brain.6,2310,2.988118192,3.012066107,4.325992445,0.039175136,0.928162392,Brain,ZR751,ED
Brain.6,259307,2.985770668,3.018804263,3.84913521,0.046054213,0.940369729,Brain,ZR751,ED
Brain.6,3459,2.975480223,2.983496955,6.212302204,0.029373811,0.883978918,Brain,ZR751,ED
Brain.6,199221,2.973478033,2.986003811,5.399671016,0.032363198,0.892078954,Brain,ZR751,ED
Brain.6,26765,2.973420173,3.007065426,3.814953568,0.04760064,0.940369729,Brain,ZR751,ED
Brain.6,1880,2.966364669,2.994992594,4.040235813,0.044312547,0.940369729,Brain,ZR751,ED
Brain.6,345757,2.966364669,2.994992594,4.040235813,0.044312547,0.940369729,Brain,ZR751,ED
Brain.6,8353,2.966364669,2.994992594,4.040235813,0.044312547,0.940369729,Brain,ZR751,ED
Brain.6,105369669,2.955108293,2.960581214,6.881007054,0.028888108,0.874386797,Brain,ZR751,ED
Brain.6,5875,2.951066388,2.968997385,4.758979846,0.037526724,0.920064146,Brain,ZR751,ED
Brain.6,5243,2.94696976,2.962077972,5.044638482,0.035795522,0.900638811,Brain,ZR751,ED
Brain.6,54956,2.943971479,2.957024744,5.296328939,0.034552624,0.89700763,Brain,ZR751,ED
Brain.6,7466,2.943971479,2.957024744,5.296328939,0.034552624,0.89700763,Brain,ZR751,ED
Brain.6,388685,2.916315726,2.932991052,4.848314859,0.03906096,0.928162392,Brain,ZR751,ED
Brain.6,341640,2.915048232,2.924603266,5.8247079,0.033929653,0.89700763,Brain,ZR751,ED
Brain.6,136853,2.905575118,2.924603266,4.621406101,0.041678077,0.93749834,Brain,ZR751,ED
Brain.6,83707,2.90086889,2.924603266,4.270182235,0.045862507,0.940369729,Brain,ZR751,ED
Brain.6,441242,2.895099177,2.916079194,4.456618444,0.044070824,0.940369729,Brain,ZR751,ED
Brain.6,347862,2.885727493,2.90654943,4.460768545,0.04470239,0.940369729,Brain,ZR751,ED
Brain.6,154214,2.864805761,2.881534544,4.796170143,0.042974149,0.940369729,Brain,ZR751,ED
Brain.6,100329109,2.851876283,2.872135846,4.475858016,0.047053021,0.940369729,Brain,ZR751,ED
Brain.6,81620,2.844574244,2.85748907,5.215739608,0.041350786,0.93749834,Brain,ZR751,ED
Brain.6,23090,2.819684063,2.831493862,5.346678825,0.042300542,0.93749834,Brain,ZR751,ED
Brain.6,79018,2.813827014,2.831493862,4.662036691,0.047996509,0.940369729,Brain,ZR751,ED
Brain.6,9894,2.806924136,2.81295791,6.535092611,0.038332626,0.922145997,Brain,ZR751,ED
Brain.6,92799,2.806087,2.814420348,5.95264161,0.040330804,0.93749834,Brain,ZR751,ED
Brain.6,5420,2.798248106,2.809126049,5.469138709,0.04313631,0.940369729,Brain,ZR751,ED
Brain.6,51478,2.783413078,2.799072384,4.832135846,0.048762817,0.940369729,Brain,ZR751,ED
Brain.6,57689,2.783413078,2.799072384,4.832135846,0.048762817,0.940369729,Brain,ZR751,ED
Brain.6,692084,2.779592028,2.789673686,5.584076209,0.043877389,0.940369729,Brain,ZR751,ED
Brain.6,55325,2.771005892,2.781645312,5.48026018,0.045074983,0.940369729,Brain,ZR751,ED
Brain.6,283537,2.763206702,2.772600173,5.692292148,0.044538967,0.940369729,Brain,ZR751,ED
Brain.6,89944,2.758540638,2.772600173,4.988695254,0.049397667,0.940369729,Brain,ZR751,ED
Brain.6,9759,2.758540638,2.772600173,4.988695254,0.049397667,0.940369729,Brain,ZR751,ED
Brain.6,5509,2.758540638,2.772600173,4.988695254,0.049397667,0.940369729,Brain,ZR751,ED
Brain.6,3364,2.758540638,2.772600173,4.988695254,0.049397667,0.940369729,Brain,ZR751,ED
Brain.6,25913,2.758540638,2.772600173,4.988695254,0.049397667,0.940369729,Brain,ZR751,ED
Brain.6,132789,2.718017764,2.728206053,5.502137952,0.049070727,0.940369729,Brain,ZR751,ED
Brain.6,347,2.713989694,2.714989449,9.408859574,0.040069763,0.937485856,Brain,ZR751,ED
Brain.6,92255,2.70561728,2.707791877,8.171467677,0.041836847,0.93749834,Brain,ZR751,ED
