genes,logFC,logCPM,PValue,FDR
163404,3.402801922,3.469635228,0.044495486,0.804134996
27127,3.397397897,4.79179442,0.013384474,0.742933945
389170,3.38678006,4.313125817,0.017868952,0.761214973
125893,3.382360758,5.934207612,0.013843813,0.742933945
353219,3.368985385,3.220993845,0.034504839,0.765008257
65989,3.368985385,3.220993845,0.034504839,0.765008257
8707,3.365734815,4.494443609,0.022550322,0.761214973
634,3.365734815,4.494443609,0.022550322,0.761214973
51104,3.365012196,5.082634043,0.013801377,0.742933945
80031,3.341191937,3.952403693,0.03596681,0.765008257
26796,3.341191937,3.952403693,0.03596681,0.765008257
132671,3.341191937,3.952403693,0.03596681,0.765008257
64077,3.340722364,5.340046378,0.013548837,0.742933945
60386,3.337777208,5.094205616,0.013801377,0.742933945
54102,3.333935811,4.820039178,0.020466524,0.761214973
3110,3.333935811,4.820039178,0.020466524,0.761214973
163786,3.330719615,5.458128689,0.016049163,0.747929873
100775107,3.330719615,5.458128689,0.016049163,0.747929873
5021,3.321629489,4.967281455,0.016710229,0.747929873
8611,3.321629489,4.967281455,0.016710229,0.747929873
128240,3.311046846,5.105643639,0.019923724,0.761214973
55090,3.305419632,4.351672455,0.029262122,0.765008257
64147,3.301849211,5.2359987,0.016694161,0.747929873
57103,3.294336019,5.963976904,0.013843813,0.742933945
283652,3.292622638,4.528685499,0.022550322,0.761214973
136332,3.288697632,3.259013748,0.034504839,0.765008257
6940,3.285470757,7.09585112,0.012065881,0.742933945
5465,3.273148103,4.847536057,0.020466524,0.761214973
105378176,3.272950754,3.120720872,0.046588422,0.804134996
29074,3.269463049,5.790302745,0.013619672,0.742933945
10398,3.268336057,3.534365714,0.044495486,0.804134996
54962,3.253329236,5.256450886,0.016694161,0.747929873
819,3.244058729,6.371960589,0.015395595,0.747929873
8877,3.243257209,4.00042625,0.033027074,0.765008257
55277,3.234987532,4.202579709,0.023956547,0.762376983
255252,3.228403595,4.388940158,0.029262122,0.765008257
10651,3.227589598,5.987087029,0.01759561,0.761214973
102723390,3.22218503,3.679209615,0.035608143,0.765008257
65996,3.218580114,4.723216206,0.02686131,0.765008257
56624,3.215710204,4.395154313,0.029262122,0.765008257
81932,3.20424654,5.396055003,0.018740143,0.761214973
55508,3.197738133,5.816805956,0.017712538,0.761214973
65258,3.180850585,5.726393109,0.020862952,0.761214973
115825,3.164768216,6.325253471,0.016979691,0.754919142
51282,3.155291417,4.425008513,0.029262122,0.765008257
7753,3.153627104,4.24321709,0.038805981,0.789963322
23475,3.145341452,3.595912206,0.044495486,0.804134996
92,3.142202444,5.53402791,0.021388212,0.761214973
1742,3.140525772,4.602016306,0.033957936,0.765008257
10439,3.089989003,6.420092996,0.018603224,0.761214973
84288,3.085706355,4.459950028,0.029262122,0.765008257
2888,3.085706355,4.459950028,0.029262122,0.765008257
203069,3.085706355,4.459950028,0.029262122,0.765008257
123720,3.077611542,7.189836238,0.016719282,0.747929873
1676,3.074087094,5.334205941,0.022046369,0.761214973
23426,3.074087094,5.334205941,0.022046369,0.761214973
10172,3.065325693,4.090994516,0.033027074,0.765008257
203228,3.065325693,4.090994516,0.033027074,0.765008257
57613,3.050950413,3.882906525,0.047090186,0.804134996
6482,3.050950413,3.882906525,0.047090186,0.804134996
90410,3.043400076,4.80776879,0.025394418,0.765008257
6637,3.039623599,7.324789074,0.017423837,0.761214973
284454,3.037191975,5.096808163,0.024011869,0.762376983
91750,3.0325521,5.352709751,0.029192115,0.765008257
51239,3.0325521,5.352709751,0.029192115,0.765008257
60370,3.032013803,3.654563093,0.044495486,0.804134996
4753,3.032013803,3.654563093,0.044495486,0.804134996
54463,3.023823012,5.233495176,0.027327492,0.765008257
154796,3.02085072,6.755771609,0.018927914,0.761214973
90580,3.019323699,4.493830942,0.029262122,0.765008257
4291,3.013912317,5.107800945,0.032788224,0.765008257
100507650,2.99682515,5.181888499,0.029896987,0.765008257
120,2.991002348,5.118675507,0.032788224,0.765008257
100126512,2.989434726,4.834517779,0.036084953,0.765008257
5281,2.980331479,4.599623006,0.038425085,0.789963322
100129617,2.959243295,3.931598704,0.047090186,0.804134996
339803,2.955861614,4.526711917,0.043683065,0.804134996
51256,2.955861614,4.526711917,0.043683065,0.804134996
130576,2.9395217,5.272691179,0.036013334,0.765008257
55107,2.933913827,4.357148706,0.038805981,0.789963322
3420,2.933913827,4.357148706,0.038805981,0.789963322
11099,2.924377624,5.150614497,0.032788224,0.765008257
8702,2.916224703,5.832105229,0.025492258,0.765008257
338657,2.909840782,5.632679902,0.027594287,0.765008257
51422,2.907207181,6.104416811,0.026661151,0.765008257
100132352,2.899596011,4.879760227,0.036084953,0.765008257
642236,2.878049557,3.975644219,0.047090186,0.804134996
11145,2.873018897,3.978401677,0.047090186,0.804134996
151556,2.873018897,3.978401677,0.047090186,0.804134996
23378,2.86561431,4.574279087,0.043683065,0.804134996
5187,2.859875617,5.310395342,0.03449586,0.765008257
55829,2.853202882,6.967161807,0.02543679,0.765008257
83590,2.838686716,4.910929812,0.036084953,0.765008257
9702,2.820938759,6.296066863,0.029762916,0.765008257
6322,2.791836558,7.46397241,0.028411053,0.765008257
84532,2.791781497,5.577183986,0.040119501,0.798752812
3338,2.791745585,4.935219177,0.048746368,0.804134996
8825,2.786260162,5.886621856,0.038178552,0.789963322
90637,2.76181941,4.796296344,0.0451262,0.804134996
79866,2.760430228,5.231156703,0.043023754,0.804134996
84133,2.758438147,6.162458757,0.03679086,0.777327593
441191,2.754668403,6.358203101,0.033165273,0.765008257
124923,2.748089274,5.364391105,0.04406739,0.804134996
1723,2.746283776,4.958961617,0.048746368,0.804134996
23035,2.729118743,7.403852174,0.031723221,0.765008257
1514,2.725995396,6.543533632,0.03414065,0.765008257
29777,2.722197582,5.250327455,0.043023754,0.804134996
57505,2.722197582,5.250327455,0.043023754,0.804134996
120534,2.713299436,4.822325994,0.0451262,0.804134996
100505967,2.711906083,6.480961323,0.037408744,0.788084794
160762,2.702210892,4.982180847,0.048746368,0.804134996
101805492,2.702210892,4.982180847,0.048746368,0.804134996
414328,2.702210892,4.982180847,0.048746368,0.804134996
10248,2.67810439,5.398820658,0.04406739,0.804134996
10920,2.663653346,6.279957687,0.038656988,0.789963322
84246,2.659444574,5.004899096,0.048746368,0.804134996
285331,2.652017135,5.642423666,0.049155761,0.804134996
84795,2.624097113,6.64496603,0.040492735,0.803974941
6546,2.581907272,6.529551425,0.04267322,0.804134996
222236,2.577546944,6.548102298,0.047218052,0.804134996
158,2.55949322,6.161574184,0.04796026,0.804134996
253980,2.548804458,6.166145139,0.04796026,0.804134996
7267,-2.706843875,8.724725456,0.035666384,0.765008257
3149,-2.743660103,7.61699318,0.043776701,0.804134996
10451,-2.811399822,7.388399599,0.044638747,0.804134996
100500862,-2.819345663,7.162879136,0.04755027,0.804134996
5685,-2.875829097,7.07772456,0.048376024,0.804134996
8349,-2.887231668,7.087112857,0.048376024,0.804134996
214,-2.89024763,7.089596403,0.047122477,0.804134996
3301,-2.89024763,7.089596403,0.047122477,0.804134996
6139,-2.89474219,6.864130104,0.046977367,0.804134996
55729,-2.926464829,7.767217365,0.031226606,0.765008257
1287,-2.929171284,7.121662312,0.044738706,0.804134996
11254,-2.9392429,7.4935264,0.035665678,0.765008257
151636,-2.967595788,7.516897822,0.03363166,0.765008257
375056,-2.976179623,6.652070121,0.049155761,0.804134996
4926,-2.978088304,7.809834814,0.028841341,0.765008257
7328,-2.981228662,6.656254175,0.049155761,0.804134996
6836,-2.986260093,6.660423804,0.049155761,0.804134996
9810,-3.006212157,6.676960067,0.047399285,0.804134996
27131,-3.047715709,6.711367066,0.044122746,0.804134996
1207,-3.069214154,6.729194516,0.042594085,0.804134996
6160,-3.082721625,7.896488492,0.023653935,0.762376983
1431,-3.088058596,6.744824065,0.041133223,0.804134996
7528,-3.092731495,6.748700193,0.039736516,0.797773862
4939,-3.115871621,6.767897314,0.038400551,0.789963322
396,-3.120455439,6.771700586,0.038400551,0.789963322
103504731,-3.121043504,7.206758131,0.031561119,0.765008257
51552,-3.127303972,6.77738326,0.038400551,0.789963322
7358,-3.139142842,7.943370805,0.021357178,0.761214973
1982,-3.150432536,8.3869635,0.018858099,0.761214973
10241,-3.152140734,6.797995296,0.035898233,0.765008257
6142,-3.155683598,7.957136241,0.020754492,0.761214973
7707,-3.161067313,6.805404782,0.035898233,0.765008257
2033,-3.163861609,7.315580847,0.029632609,0.765008257
9643,-3.165344378,7.316809405,0.029632609,0.765008257
9648,-3.172501617,6.814896838,0.034726056,0.765008257
6611,-3.173032181,6.457231944,0.045961222,0.804134996
7337,-3.180952435,6.821912949,0.034726056,0.765008257
5093,-3.187520364,6.827366286,0.033602942,0.765008257
55159,-3.19188243,6.830988321,0.033602942,0.765008257
2316,-3.193832313,9.602191568,0.013267854,0.742933945
1958,-3.196231348,6.834599615,0.033602942,0.765008257
10951,-3.199034104,7.344735497,0.027690547,0.765008257
223117,-3.210570262,7.354303502,0.027079967,0.765008257
1857,-3.213497095,6.848938672,0.032526399,0.765008257
163,-3.22843696,6.861348423,0.031494085,0.765008257
3376,-3.308954598,6.928269267,0.027764882,0.765008257
375,-3.314966055,6.933268361,0.026923078,0.765008257
102466864,-3.326070032,6.584853889,0.035973599,0.765008257
7706,-3.326914343,6.943205684,0.026923078,0.765008257
11163,-3.343209624,6.732414463,0.033455203,0.765008257
6872,-3.360240135,6.970931156,0.025336212,0.765008257
3654,-3.371820765,6.980568725,0.024588138,0.762376983
65264,-3.37566041,6.983764486,0.024588138,0.762376983
8500,-3.382049921,6.989082911,0.023868432,0.762376983
11113,-3.389019258,6.994884527,0.023868432,0.762376983
4192,-3.413505067,7.015272449,0.022508963,0.761214973
831,-3.4172355,7.018379222,0.022508963,0.761214973
55818,-3.419848696,6.161686355,0.048746368,0.804134996
23376,-3.419848696,6.161686355,0.048746368,0.804134996
6223,-3.423808529,7.531693205,0.018190384,0.761214973
23023,-3.42744473,7.026882559,0.021866792,0.761214973
4848,-3.434552434,6.174039979,0.048746368,0.804134996
92154,-3.434552434,6.174039979,0.048746368,0.804134996
85403,-3.434552434,6.174039979,0.048746368,0.804134996
5230,-3.437582223,7.035327463,0.021866792,0.761214973
374354,-3.441848485,6.180169707,0.048746368,0.804134996
11091,-3.441848485,6.180169707,0.048746368,0.804134996
6744,-3.443496372,7.548124819,0.017489685,0.761214973
9219,-3.449107823,6.186268472,0.046268555,0.804134996
9950,-3.456330817,6.192336587,0.046268555,0.804134996
80381,-3.463517829,6.198374361,0.046268555,0.804134996
6428,-3.482784623,7.072999138,0.020077398,0.761214973
50488,-3.498925451,6.228118604,0.043951187,0.804134996
10818,-3.519760274,6.245619844,0.041781735,0.804134996
4012,-3.526638883,6.25139771,0.041781735,0.804134996
80124,-3.526638883,6.25139771,0.041781735,0.804134996
4605,-3.533484851,6.257148084,0.041781735,0.804134996
23576,-3.547080094,6.2685674,0.039748811,0.797773862
100128494,-3.547080094,6.2685674,0.039748811,0.797773862
23022,-3.547080094,6.2685674,0.039748811,0.797773862
9830,-3.558334787,6.278020573,0.039748811,0.797773862
9659,-3.564029683,6.282803831,0.037842046,0.789963322
6949,-3.56723572,6.285496628,0.037842046,0.789963322
5524,-3.573892168,6.291087435,0.037842046,0.789963322
10109,-3.5936792,6.307706429,0.036051988,0.765008257
64319,-3.596950814,6.310454195,0.036051988,0.765008257
3189,-3.599419085,6.813074584,0.021578342,0.761214973
8480,-3.606721375,6.318660244,0.036051988,0.765008257
93664,-3.619646703,6.329515772,0.034370009,0.765008257
2975,-3.625058317,7.191758404,0.01532788,0.747929873
4641,-3.626066199,6.334907233,0.034370009,0.765008257
10632,-3.629265268,6.337593983,0.034370009,0.765008257
222658,-3.632457258,6.340274782,0.034370009,0.765008257
4886,-3.633316524,7.707055263,0.012086604,0.742933945
64783,-3.641991072,6.348281735,0.034370009,0.765008257
57153,-3.651462297,6.356236073,0.032788224,0.765008257
6167,-3.652475061,7.723149109,0.011673057,0.742933945
64332,-3.653802231,7.21578908,0.014558713,0.747929873
6319,-3.658186076,8.503546151,0.008166704,0.679556067
23152,-3.663994645,6.366761213,0.032788224,0.765008257
140735,-3.676419064,6.377195659,0.031299419,0.765008257
23586,-3.682591378,6.382379365,0.031299419,0.765008257
79962,-3.688737398,6.387540982,0.031299419,0.765008257
4171,-3.688737398,6.387540982,0.031299419,0.765008257
9321,-3.702001557,7.256115341,0.013164524,0.742933945
10209,-3.707019905,6.40289519,0.029896987,0.765008257
9529,-3.713062948,6.407970328,0.029896987,0.765008257
51727,-3.719080785,6.413024304,0.029896987,0.765008257
3429,-3.730766374,7.28020032,0.012532194,0.742933945
84343,-3.739947707,6.430549113,0.028574866,0.765008257
9534,-3.74290421,6.433032107,0.028574866,0.765008257
6867,-3.74290421,6.433032107,0.028574866,0.765008257
367,-3.74290421,6.433032107,0.028574866,0.765008257
24149,-3.754670003,6.442913559,0.027327492,0.765008257
10598,-3.789402381,6.472083986,0.026149751,0.765008257
2622,-3.794823962,5.628230595,0.048755938,0.804134996
442075,-3.794823962,5.628230595,0.048755938,0.804134996
23304,-3.806459957,6.486410436,0.025036936,0.765008257
83696,-3.817720651,6.495868349,0.025036936,0.765008257
26118,-3.823318209,6.500569829,0.023984714,0.762376983
104472848,-3.828185941,5.656592835,0.048755938,0.804134996
122809,-3.828894132,6.505253182,0.023984714,0.762376983
130074,-3.839981741,6.514566075,0.023984714,0.762376983
5037,-3.856455,6.52840295,0.022989088,0.761214973
8614,-3.86190455,6.53298046,0.022989088,0.761214973
83637,-3.86190455,6.53298046,0.022989088,0.761214973
7525,-3.867333593,6.537540801,0.022989088,0.761214973
65056,-3.872742282,6.542084102,0.022046369,0.761214973
79670,-3.872742282,6.542084102,0.022046369,0.761214973
5373,-3.87682551,5.697931497,0.041803114,0.804134996
9053,-3.899485688,6.564549485,0.021153151,0.761214973
23325,-3.90477539,6.56899321,0.021153151,0.761214973
10163,-3.946408966,6.603970896,0.019502847,0.761214973
9344,-3.959176856,6.614698593,0.018740143,0.761214973
4579,-3.962570006,6.265161168,0.029256302,0.765008257
6091,-3.966783702,6.621090174,0.018740143,0.761214973
79848,-3.966783702,6.621090174,0.018740143,0.761214973
100507246,-3.967643286,6.621812444,0.018740143,0.761214973
84516,-3.996816236,6.646326617,0.018015666,0.761214973
26190,-3.996816236,6.646326617,0.018015666,0.761214973
1192,-4.011764702,5.971909481,0.036102225,0.765008257
64327,-4.01303987,7.517373507,0.007149708,0.651109349
22877,-4.026236311,6.671051585,0.016672259,0.747929873
83872,-4.038011266,8.049284165,0.005478023,0.591958345
23560,-4.04552159,6.687261026,0.016049163,0.747929873
3007,-4.04552159,6.687261026,0.016049163,0.747929873
3725,-4.06455247,6.703258209,0.015455935,0.747929873
8165,-4.06455247,6.703258209,0.015455935,0.747929873
4204,-4.09263621,6.72686819,0.014890838,0.747929873
1374,-4.09726414,6.730759254,0.014890838,0.747929873
9448,-4.101877272,6.734637984,0.01435225,0.742933945
3691,-4.149369316,7.63252127,0.005416626,0.591958345
402483,-4.157222586,6.781181261,0.012880934,0.742933945
158293,-4.167161223,6.789541109,0.012880934,0.742933945
64855,-4.204101174,6.820618346,0.012007457,0.742933945
8878,-4.209454618,6.825122874,0.012007457,0.742933945
360023,-4.216916221,6.831401582,0.011599478,0.742933945
51759,-4.228758926,5.996624045,0.036102225,0.765008257
1719,-4.265755906,6.027983534,0.03197569,0.765008257
1786,-4.281103912,7.744207783,0.005208411,0.591958345
100500815,-4.285559652,6.245476455,0.020466524,0.761214973
283459,-4.291897961,6.050137913,0.03197569,0.765008257
1534,-4.313546644,6.91274933,0.009808632,0.725338349
58487,-4.319500217,6.91776368,0.00949443,0.717395331
100169767,-4.324856052,7.607104148,0.004542163,0.530920241
5802,-4.377722486,6.966816961,0.008626902,0.679556067
103504728,-4.383837779,5.828197396,0.033599053,0.765008257
3728,-4.3890902,6.976398007,0.008360715,0.679556067
3710,-4.404109146,6.989058284,0.008105093,0.679556067
100169768,-4.431509266,7.600732897,0.004542163,0.530920241
11273,-4.529254981,7.094639943,0.006384792,0.644368794
7916,-4.614101374,6.747817193,0.009945326,0.728017928
27230,-4.694452717,6.390938029,0.015165702,0.747929873
3964,-4.703470084,6.398566872,0.015165702,0.747929873
63939,-4.730188869,6.42117077,0.013801377,0.742933945
100169766,-4.80696275,7.59533744,0.002646828,0.435944605
100169765,-4.990892268,7.592384013,0.002646828,0.435944605
100169764,-5.27795139,7.587134552,0.001928495,0.417526694
100288142,-5.335537042,6.108484516,0.010630733,0.740778126
100169763,-5.380020007,7.558414889,0.001464455,0.408188688
2005,-5.668338986,8.067841591,0.000595311,0.379703537
79665,-5.722116078,7.261983441,0.001958867,0.417526694
100169761,-6.059100012,7.549905997,0.000972974,0.379703537
100169762,-6.060106628,7.550768999,0.000972974,0.379703537
