genes,logFC,logCPM,PValue,FDR
7057,-3.031224038,9.608001489,0.026090464,0.606378447
4571,-3.047519686,8.74278331,0.035631813,0.642776057
6772,-3.061646305,9.348548005,0.027614804,0.606378447
56252,-3.067310536,8.478714617,0.043212472,0.664731113
3921,-3.067748067,8.479079117,0.043212472,0.664731113
7764,-3.107797096,9.671549181,0.022704713,0.606378447
6171,-3.111224099,8.403810953,0.04366418,0.665960823
5241,-3.111523,9.025582692,0.029676245,0.606378447
10512,-3.122688563,9.034840552,0.029243714,0.606378447
9939,-3.139666906,8.178116748,0.045384515,0.677108805
3329,-3.167377939,8.562090127,0.036432455,0.648273998
6138,-3.197570628,9.461341372,0.021389993,0.606378447
3313,-3.224365445,8.609586055,0.032883791,0.618087323
4841,-3.2284478,8.612988997,0.032228447,0.618087323
55870,-3.240626011,8.623140891,0.03158991,0.610286967
107,-3.241741717,9.133682434,0.023312941,0.606378447
11083,-3.269441017,8.647164334,0.029769988,0.606378447
10051,-3.272607445,8.649804492,0.029769988,0.606378447
101060684,-3.293309796,7.799019032,0.049155761,0.679579141
2033,-3.294335674,7.799889809,0.049155761,0.679579141
23248,-3.297439949,7.80252467,0.047399285,0.677108805
4522,-3.297439949,7.80252467,0.047399285,0.677108805
26770,-3.297967012,7.80297202,0.047399285,0.677108805
6193,-3.305171538,7.809086579,0.047399285,0.677108805
861,-3.306712897,7.810394659,0.047399285,0.677108805
6201,-3.31133524,8.682100222,0.028083546,0.606378447
4537,-3.311882312,9.192034645,0.020382789,0.605117942
23365,-3.315926622,7.818213289,0.047399285,0.677108805
7531,-3.356439677,8.359902085,0.030796656,0.607015604
7314,-3.36303882,8.49963925,0.031232753,0.608727868
55832,-3.396304672,7.886375998,0.049629855,0.679579141
51585,-3.407840646,7.896152437,0.04797497,0.677950587
84162,-3.407840646,7.896152437,0.04797497,0.677950587
6498,-3.432615114,8.783302817,0.022453934,0.606378447
8289,-3.444707963,7.927386337,0.044873435,0.677108805
754,-3.466935993,7.946210581,0.043419705,0.664731113
57506,-3.46969057,7.948542978,0.043419705,0.664731113
54414,-3.482021494,7.958983012,0.042026298,0.664731113
10971,-3.485645879,7.962051311,0.042026298,0.664731113
23450,-3.487469402,8.829115435,0.020184642,0.605117942
57221,-3.502341676,7.976183724,0.04069018,0.659649087
29909,-3.503686233,7.97732172,0.04069018,0.659649087
57680,-3.5077124,7.980729249,0.04069018,0.659649087
80143,-3.521716156,7.992579995,0.039408494,0.657943457
5618,-3.528997564,7.998741153,0.039408494,0.657943457
348235,-3.530428114,8.865013224,0.018515963,0.591490264
10097,-3.532953807,8.002088506,0.038178552,0.649544035
7874,-3.53952353,8.007646774,0.038178552,0.649544035
1829,-3.544757853,8.012074938,0.038178552,0.649544035
9643,-3.619836334,8.075562581,0.032721199,0.618087323
5725,-3.629722165,8.083918545,0.032721199,0.618087323
23469,-3.655354703,8.105580654,0.030822089,0.607015604
11214,-3.658979598,8.10864364,0.030822089,0.607015604
595,-3.66919202,9.490911568,0.010350367,0.519311212
9669,-3.679350391,8.125854802,0.029925958,0.606378447
3184,-3.698263663,8.141831753,0.029063277,0.606378447
3187,-3.727901972,9.030299857,0.012780155,0.519311212
3875,-3.739215215,10.20335504,0.006658114,0.511818726
100529239,-3.744946614,7.823034228,0.037264175,0.649544035
1917,-3.749031884,8.18470585,0.025917875,0.606378447
57532,-3.751297619,8.186618886,0.025917875,0.606378447
3149,-3.75656302,8.191064516,0.025917875,0.606378447
8826,-3.763786238,9.060390242,0.011851201,0.519311212
11098,-3.776667582,9.071196378,0.01150419,0.519311212
7167,-3.780055653,8.210897542,0.024510031,0.606378447
23225,-3.79368401,8.222401451,0.024510031,0.606378447
23204,-3.80026421,8.227955533,0.023843204,0.606378447
23352,-3.817666081,8.242642638,0.023199694,0.606378447
3178,-3.841293517,9.316983972,0.008556282,0.519311212
8338,-3.867247613,8.2844811,0.020839718,0.606378447
1660,-3.868646646,8.285661487,0.020839718,0.606378447
677770,-3.890396392,8.304011085,0.020298866,0.605117942
1786,-3.918895208,8.328051964,0.019270593,0.599417039
2970,-3.926777428,7.837392357,0.028623994,0.606378447
103,-3.96018931,9.22544328,0.008099884,0.519311212
5062,-3.977319188,8.377329017,0.016979691,0.564644313
100093631,-3.980959373,7.883530611,0.025674634,0.606378447
10627,-3.991241881,7.892282486,0.025674634,0.606378447
6181,-4.017255302,8.411008046,0.015773006,0.537740206
404734,-4.021521343,7.554044148,0.039317099,0.657943457
55023,-4.02195467,8.414970948,0.015773006,0.537740206
54882,-4.056576226,7.584138331,0.037618327,0.649544035
3312,-4.082776911,9.840976434,0.004492424,0.444530834
5108,-4.104912525,8.484924508,0.013360701,0.519311212
10972,-4.118140346,8.496078556,0.013056161,0.519311212
1523,-4.171563976,8.541127849,0.011924306,0.519311212
84629,-4.187547447,8.55460648,0.011405994,0.519311212
6085,-4.248542614,9.109203625,0.006686318,0.511818726
124540,-4.251368954,8.608431246,0.010232246,0.519311212
11333,-4.261023205,7.759260543,0.02589049,0.606378447
9991,-4.301705489,8.650891295,0.009210554,0.519311212
7150,-4.371605584,8.709870344,0.007991713,0.519311212
1982,-4.447163169,8.773651678,0.006974234,0.517126542
6227,-4.502684926,8.820543641,0.006232271,0.505686508
54790,-4.510062777,8.826776465,0.006118736,0.505686508
4566,-4.64650654,8.087912634,0.012371864,0.519311212
100506492,-4.880861909,9.140742301,0.00288387,0.365620603
6319,-4.917640118,9.171979405,0.002644278,0.365166615
3150,-5.182878173,8.54324767,0.004333519,0.439527177
100169761,-5.395177005,7.543120088,0.015165702,0.537740206
100169762,-5.3956992,7.543570478,0.015165702,0.537740206
100169763,-5.399088872,7.546493932,0.015165702,0.537740206
10079,-5.525187293,8.833760672,0.002140451,0.333992672
7916,-5.705670364,7.440514914,0.01846508,0.591490264
