genes,logFC
692084,2.779592028
441242,2.895099177
1880,2.966364669
345757,2.966364669
8353,2.966364669
283537,2.763206702
347862,2.885727493
10657,-3.157047501
55325,2.771005892
100132618,3.086736558
23759,-3.480977929
101730217,-3.480977929
83707,2.90086889
9926,-2.808801337
146198,-3.475406803
8971,-3.475406803
259307,2.985770668
6083,2.661675172
4784,-3.46981408
54617,-3.464199592
9824,-3.908759806
100329109,2.851876283
100113389,3.41274583
55786,3.41274583
135152,3.41274583
9738,-3.452904638
23361,-3.452904638
23198,-3.12146398
26765,2.973420173
7171,-2.899886748
10273,-3.896547968
144132,-3.447223826
54606,-3.447223826
79018,2.813827014
84733,-3.441520557
5905,-3.441520557
285116,-3.888348934
51478,2.783413078
57689,2.783413078
58478,-3.430045931
132789,2.718017764
100130744,3.244618123
89944,2.758540638
9759,2.758540638
5509,2.758540638
3364,2.758540638
25913,2.758540638
284001,-3.094188275
10114,-3.092351428
2314,-3.418479309
6659,-3.418479309
2099,9.802832037
133,8.625458343
7220,7.667028364
102723809,6.839575953
100847035,6.881829922
8477,7.626172467
285512,6.459049792
115950,6.33990329
931,6.604968959
219578,6.054360906
9121,6.774602748
407977,6.265311908
26784,-6.822174241
728621,5.644828052
8741,6.01346785
100302137,5.860486328
133022,5.682272508
5118,5.624128437
440894,5.557595057
124044,5.287048433
84133,5.096646765
440695,5.895182295
71,-5.725865786
100134934,5.258216187
677829,-5.626406041
10392,4.913274153
728723,5.757860443
81621,4.881622072
284071,4.886409567
151009,5.100757199
246184,4.791443819
114599,-5.839051914
101927597,5.093955554
1731,4.824766568
58476,4.617738363
3362,5.370111597
163183,4.787005528
8711,4.589895112
285,4.660404011
387646,4.896893278
79029,4.475654454
3181,-4.532678392
8826,-5.394250405
116412,4.73170282
4519,-4.350302639
55699,-5.321489524
51091,4.21563346
2058,-5.241625424
389362,4.300809426
90423,4.377730803
100500811,6.564724333
6883,4.166227169
10905,-5.184317497
253039,4.109828448
8896,4.081097983
50628,4.124420276
29085,4.057765536
84885,4.074530876
100529145,4.144366652
285343,4.003022351
157,4.060011826
3169,-4.606229585
576,3.980633232
1,4.743379326
9898,-4.995400623
23019,-4.988334828
1981,-4.575161373
4853,-4.568391254
23468,-4.978643542
4151,3.98214822
9238,3.99291928
152831,4.202459608
1384,3.874317163
6125,-4.488732975
2029,-4.877277044
5098,3.923481628
140890,-4.863300624
9227,4.110788741
1376,3.887660898
805,-4.810377631
6136,-4.798190237
55180,3.874789557
7534,-4.19286575
23524,-3.84735895
10956,-4.749372492
101928062,4.246847038
79026,-3.829708328
3178,-4.580038239
222255,3.721227526
195828,3.702544912
7430,-4.266986441
100189163,4.854514839
3693,3.704233377
148362,-4.645405455
55922,3.676692553
677835,4.634477563
113235,3.700459757
54885,3.678453677
83716,4.277189431
221946,4.098642798
378708,3.827043184
57176,4.493520352
23394,-4.556128705
79596,3.593440175
140685,3.746489505
23098,3.645222903
29941,3.578903066
388561,3.574756757
57535,-4.528940105
23389,-4.519168035
340348,3.793184884
27163,3.585708124
23404,3.524684549
11226,-4.49308346
29956,-4.479404081
100128055,3.744646365
4781,-3.756817766
10765,-4.07954335
54904,-4.074682689
2891,3.964254884
100526739,3.67337456
8476,-3.705436579
94101,3.526048268
84954,3.514049893
10015,-4.382443918
27229,3.439580082
28956,3.467021355
283463,-3.492593262
25855,3.373990164
81928,3.426778958
3964,-4.332937618
11160,-4.330907778
493856,3.51768657
7701,3.431473858
1822,-3.720938355
2195,-3.673760853
1975,-3.930024079
101060684,-4.234985318
2582,3.471980588
10236,-3.918649464
84629,-3.589341788
55567,3.925418422
311,3.365460678
6431,-4.27921076
10142,-3.730846558
2330,3.357906735
171177,3.382405303
780854,-3.386140643
9782,-3.863353417
652966,-3.503010626
26831,-3.687410455
79666,-3.848480039
84926,3.320600193
65990,3.422720822
6421,-3.518832691
57542,3.259243525
64762,3.279403018
1108,-3.565993561
132720,3.311114751
1072,-3.642077752
4645,-3.799238649
9276,-4.174438706
100189239,4.503812344
25871,3.25097538
83692,3.347110354
114825,3.254229472
57674,-3.402135602
144811,3.273889791
105371371,3.777214182
10643,3.777214182
1363,-4.13775278
23054,-4.12843366
57728,3.228591636
26768,-3.253399664
2782,-3.738301987
84061,3.178408605
11273,-4.078495519
5310,-5.593844525
22898,3.31495139
56913,3.231216455
2803,-3.260508472
1938,-3.211977379
55175,3.137736064
92181,3.150343946
84181,-3.663390588
1622,-3.401721915
4509,-3.120455902
266812,3.862984013
6142,-4.003583217
100133331,3.267392249
9517,-3.633954923
2517,3.312715966
124808,3.100046638
5297,-4.254168782
166,-3.975714407
22950,3.096739671
10336,-3.965283539
6745,3.041139
3459,3.151638556
7351,3.1909889
25924,3.1909889
25853,3.064924591
83442,3.073984311
56910,3.040335443
4155,3.519896878
85456,-3.534359426
84826,3.308999654
283820,-4.572949714
10297,3.253962215
54931,3.053439814
84936,3.07900687
134145,3.124252081
283635,2.984462915
4179,-3.166436365
105376336,3.123917989
750,3.221818565
7520,-3.859423485
7803,-3.859423485
23288,-3.859423485
3192,-3.072643708
10437,3.00414907
8526,2.952563907
57402,-3.220727506
27339,2.971114259
1106,-3.02065789
595,-3.115162573
677826,-3.441603198
9917,-3.432133468
23031,3.018896446
55010,3.002885435
2678,3.197933454
7846,2.997008205
222235,3.265942131
9780,2.870178241
677807,-3.103913067
100996573,3.019822005
85495,-2.868312993
100996712,2.893858761
54431,-3.366036238
23015,-3.494427239
7095,-3.207813014
100302111,4.748593677
100422985,4.748593677
100422977,4.748593677
780852,-2.924095392
3035,2.905285332
5547,3.118419482
203286,3.118419482
7905,-2.999964962
55672,-5.129454481
811,-3.085672934
7150,-3.15653823
2335,2.99327323
3921,-3.071005204
8148,-4.121433979
11042,-5.649435537
55288,2.792693654
4331,2.818908385
8976,-4.097917115
2962,2.769151313
5872,-3.114480668
83666,2.861115656
60684,2.752740903
574040,-2.934246855
4536,-2.745160579
5802,-3.102577085
57522,-3.020070131
4793,2.974610056
6080,-2.813493224
6124,-2.870325665
57182,-3.234932474
80790,2.740893455
5499,-3.350545725
252839,2.73739689
26851,-2.810178699
22974,2.698310658
55205,2.754933327
9600,2.929157155
10205,2.867929998
63901,2.705283814
5884,2.74477057
688,2.703645873
408050,-4.171592934
64710,-2.713814027
390916,2.749195558
79572,2.659017522
5255,2.72822921
6122,-2.842989223
26298,-3.488980624
440270,-3.2749577
5226,-3.485335087
23647,2.653700909
6090,-3.481680315
6189,-2.831088152
9110,-3.478016261
22948,-2.994219842
54536,2.718405241
9265,2.802702113
4538,-2.613792619
9097,-3.466967932
10295,2.707698872
682,-3.463266274
93380,2.712543261
473,-3.118137219
5639,3.22862085
23443,2.620954764
6249,-2.823513415
