genes,logFC
6482,3.028743829
90410,3.021169223
6637,3.017367883
284454,3.014956245
91750,3.010312719
51239,3.010312719
60370,3.009816614
4753,3.009816614
54463,3.00158527
154796,2.998598241
90580,2.997099408
4291,2.991676441
100507650,2.974588177
100533179,2.970176947
120,2.968766331
100126512,2.967203482
375035,2.961750694
285203,2.961750694
5281,2.958104944
100129617,2.937035581
339803,2.933636782
51256,2.933636782
130576,2.917283481
55107,2.911693223
3420,2.911693223
11099,2.90214121
8702,2.893979758
338657,2.887598008
51422,2.884959622
100132352,2.877364148
642236,2.855840902
23378,2.843388748
5187,2.837636972
55829,2.830948997
83590,2.816454455
9702,2.798689555
6322,2.769580029
84532,2.769539477
3338,2.769513028
8825,2.764014713
79866,2.738192911
84133,2.736190093
441191,2.732418701
124923,2.72585007
23035,2.706862478
1514,2.703744277
100505967,2.689655432
7267,-2.729085178
55729,-2.948673449
1287,-2.951342647
11254,-2.961437538
151636,-2.989790436
4926,-3.000296939
1207,-3.091339221
6160,-3.104930287
1431,-3.110183674
7528,-3.114856576
4939,-3.137996717
396,-3.142580537
103504731,-3.143209371
51552,-3.149429075
7358,-3.161351518
1982,-3.172657207
10241,-3.174265852
6142,-3.177892279
7707,-3.183192436
2033,-3.186033073
9643,-3.187515843
9648,-3.194626746
7337,-3.203077569
5093,-3.209645502
55159,-3.214007571
2316,-3.216080549
1958,-3.218356491
10951,-3.221205582
223117,-3.232741744
1857,-3.235622249
163,-3.250562122
3376,-3.331079805
375,-3.337091266
102466864,-3.348149142
7706,-3.349039559
11163,-3.365307494
6872,-3.382365369
3654,-3.393946005
65264,-3.397785652
8500,-3.404175166
11113,-3.411144506
147991,-3.426981137
4192,-3.435630328
831,-3.439360763
55818,-3.441836292
23376,-3.441836292
6223,-3.445980087
23023,-3.449569998
4848,-3.456540044
92154,-3.456540044
85403,-3.456540044
5230,-3.459707496
374354,-3.463836102
11091,-3.463836102
6744,-3.465667938
9219,-3.471095448
9950,-3.478318449
80381,-3.485505467
6428,-3.504909918
50488,-3.520913123
10818,-3.541747965
4012,-3.548626581
80124,-3.548626581
4605,-3.555472555
23576,-3.56906781
100128494,-3.56906781
23022,-3.56906781
9830,-3.580322514
9659,-3.586017415
6949,-3.589223454
5524,-3.595879909
10109,-3.615666958
64319,-3.618938575
3189,-3.621498371
8480,-3.628709145
93664,-3.641634484
2975,-3.647183677
4641,-3.648053986
10632,-3.651253057
222658,-3.65444505
4886,-3.655488148
64783,-3.663978872
57153,-3.673450105
6167,-3.67464669
64332,-3.675927603
6319,-3.680399935
23152,-3.685982464
140735,-3.698406893
23586,-3.704579213
79962,-3.710725237
4171,-3.710725237
9321,-3.724126949
10209,-3.729007759
9529,-3.735050807
51727,-3.741068649
3429,-3.752891778
84343,-3.761935588
9534,-3.764892093
6867,-3.764892093
367,-3.764892093
24149,-3.776657895
10598,-3.8113903
23304,-3.828447889
83696,-3.839708592
26118,-3.845306154
122809,-3.850882081
130074,-3.861969698
5037,-3.878442969
8614,-3.883892524
83637,-3.883892524
7525,-3.889321571
65056,-3.894730264
79670,-3.894730264
5373,-3.898543867
9053,-3.921473688
23325,-3.926763394
10163,-3.968396999
9344,-3.981164898
4579,-3.984467414
6091,-3.988771749
79848,-3.988771749
100507246,-3.989631334
84516,-4.018804303
26190,-4.018804303
1192,-4.033548798
64327,-4.035165377
22877,-4.048224398
83872,-4.060182991
23560,-4.06750969
3007,-4.06750969
3725,-4.086540581
8165,-4.086540581
4204,-4.11462434
1374,-4.119252272
9448,-4.123865407
3691,-4.171494866
402483,-4.179210754
158293,-4.189149398
64855,-4.22608937
8878,-4.231442817
360023,-4.238904425
51759,-4.250477728
1719,-4.28747475
1786,-4.3032295
100500815,-4.30735996
283459,-4.313616833
1534,-4.335534901
58487,-4.341488477
100169767,-4.346961015
5802,-4.399710776
103504728,-4.405407864
3728,-4.411078496
3710,-4.426097449
100169768,-4.453601466
11273,-4.551243345
7916,-4.635978966
27230,-4.716171964
3964,-4.725189339
63939,-4.751908145
101926943,-4.80284541
100169766,-4.829004138
100169765,-5.012903346
100169764,-5.299906395
100288142,-5.356739055
100169763,-5.401944945
2005,-5.690327712
79665,-5.743835921
100169761,-6.080819974
100169762,-6.08182659
92815,11.41500035
2688,9.554013786
83445,9.199434003
101954273,7.676126121
100873746,7.577052479
219437,7.498704339
100189013,7.498704339
102724301,7.384467465
140885,7.238948821
151174,7.23401249
54414,7.195721453
79710,6.989219479
102465753,6.649578138
374987,6.590750454
28393,6.573488987
2915,6.500287626
969,6.500287626
64396,6.500287626
7941,6.500287626
29844,6.35018027
100189412,6.299847761
100189235,6.299847761
100189290,6.299847761
100189134,6.299847761
100189120,6.299847761
114041,6.118629313
348926,6.118629313
100873757,6.061071433
26860,6.060167656
100616340,6.014134722
26863,6.008574105
221442,5.906552438
26869,5.759641015
11055,5.73137642
26255,5.73137642
5230,5.653097944
894,5.651161425
6618,5.651161425
6060,5.626329613
85407,5.544983676
26871,5.475269712
26870,5.438760936
94104,5.355457516
100189107,5.309248943
50865,5.246162574
26864,5.24546634
84530,5.17474415
945,5.17474415
101954269,5.153168689
100169760,5.146197068
6489,5.1202126
122011,5.1202126
28526,5.1202126
9938,5.1202126
150383,5.1202126
27284,5.1202126
100189301,5.1202126
4023,5.1202126
100189110,5.003646134
100169765,4.993488479
100169766,4.991497361
100169764,4.990837609
100169768,4.985613118
100169767,4.985198834
100169761,4.952892192
100169763,4.952579811
100169762,4.951872378
26865,4.919911199
101928948,4.913631515
103625684,4.79684535
8341,4.784445062
26866,4.772121511
8228,4.708959895
8348,4.703466616
26855,4.613185954
10406,4.608982335
26827,4.545850953
53335,4.460850236
100500815,4.353963193
101954275,4.30759349
388228,4.306484681
3645,4.263773877
220988,4.243977665
8335,4.142297434
100189198,4.042123434
388698,3.926936244
84750,3.887563428
140465,3.795920151
3146,3.725211157
3936,3.628442012
51201,3.628442012
54956,3.582460433
64782,3.55999555
1293,3.483768735
55298,3.347340075
6029,2.86540971
4550,-2.606675358
60,-2.861733389
4549,-2.867840374
1938,-3.199584084
26851,-3.338928234
780853,-3.342519351
780852,-3.355670672
79026,-3.438741509
6137,-3.439970483
204851,-3.450324634
81671,-3.483245903
83872,-3.576123467
1655,-3.583501547
6124,-3.595535225
3021,-3.633077715
3875,-3.637788104
8202,-3.691302334
10513,-3.692321447
2625,-3.78742101
2778,-3.857821446
10142,-3.869664875
7316,-3.910146725
4514,-3.921504359
6138,-3.929457732
3326,-3.958604653
81539,-3.983847912
780854,-4.026376727
6023,-4.030264144
2495,-4.079218382
64710,-4.12081947
23524,-4.13324556
7764,-4.13796857
226,-4.141093367
4512,-4.241900043
2316,-4.243548999
54843,-4.297478582
4536,-4.38470976
378938,-4.487830347
4540,-4.836404328
4513,-4.863859723
4519,-4.8898546
7812,-4.892312548
4566,-4.899856955
25800,-4.9948054
6130,-5.37343336
100302143,-5.641155752
677847,-5.642176798
4538,-5.772359286
5757,-5.866304441
4535,-5.893593987
4508,-6.004704997
23521,-6.115290831
4509,-7.058670591
283981,4.05262515
101929387,3.783776651
102724301,3.671664274
284266,3.579346397
55071,3.579346397
57418,3.499432589
3397,3.482292499
347746,3.237809775
6203,3.202326669
197342,3.185347248
23,3.036411853
10919,3.02600391
10211,2.907405634
3399,2.89839246
7407,2.872450909
4849,2.860224993
3887,2.772196245
26121,2.762756159
7917,2.74435248
6222,2.71386233
100169768,2.680624393
7399,-2.692418793
8470,-2.803859854
23632,-2.816202139
283310,-2.832362854
8997,-2.842056786
105373990,-2.855852596
5778,-2.894394031
22895,-2.894394031
643677,-2.914641245
84675,-2.941056649
480,-2.946638752
121006,-2.946638752
55553,-2.954737465
114088,-3.00002093
147138,-3.00002093
148203,-3.00002093
6474,-3.00002093
3213,-3.046237809
84436,-3.063818854
9940,-3.063818854
84695,-3.077825654
91156,-3.091064943
3696,-3.091064943
8497,-3.092898088
338,-3.092898088
9132,-3.098156291
22854,-3.098156291
134,-3.098156291
8608,-3.098156291
3684,-3.098156291
2901,-3.098156291
28968,-3.098156291
166824,-3.098156291
100507117,-3.098156291
88,-3.124914619
920,-3.124914619
374462,-3.124914619
8111,-3.138531968
284232,-3.138880629
84258,-3.142232481
4703,-3.145336749
146177,-3.146780583
114788,-3.146780583
4640,-3.156916794
3683,-3.182766552
477,-3.183527854
5858,-3.183527854
22885,-3.183527854
400618,-3.184125093
25775,-3.184125093
316,-3.185001911
55370,-3.185001911
89857,-3.185001911
643226,-3.185001911
146723,-3.216969201
79628,-3.225685106
342096,-3.229785496
56977,-3.239852453
2312,-3.246573204
200162,-3.266915208
647121,-3.266915208
10133,-3.266915208
253128,-3.266915208
56967,-3.266915208
5136,-3.266915208
415117,-3.266915208
339855,-3.266915208
165,-3.266915208
171024,-3.26736368
645202,-3.280225941
9201,-3.28390091
105369140,-3.292408819
54549,-3.294060446
22844,-3.294060446
5629,-3.294939137
55259,-3.316237219
60676,-3.321847237
7483,-3.344426455
64072,-3.344426455
84519,-3.344426455
5452,-3.344426455
1608,-3.344426455
493869,-3.344426455
10566,-3.346305167
4744,-3.347273753
128102,-3.37420307
948,-3.379750742
81788,-3.381674366
3750,-3.381674366
5318,-3.417984754
51411,-3.417984754
161142,-3.417984754
170692,-3.417984754
1285,-3.417984754
257396,-3.417984754
140453,-3.417984754
2904,-3.441846167
6515,-3.445439897
5251,-3.445439897
5787,-3.449337989
101927853,-3.457808964
102723955,-3.458211786
55384,-3.467865512
85452,-3.4752015
3595,-3.4752015
83873,-3.4752015
388662,-3.4752015
149499,-3.4752015
730227,-3.4752015
101669762,-3.4752015
339535,-3.4752015
9576,-3.4752015
58529,-3.4752015
101927763,-3.4752015
387837,-3.4752015
3034,-3.4752015
9123,-3.4752015
7409,-3.4752015
284358,-3.4752015
4606,-3.4752015
8292,-3.4752015
8820,-3.4752015
23520,-3.4752015
8382,-3.4752015
2911,-3.4752015
9590,-3.4752015
9568,-3.4752015
158131,-3.4752015
5475,-3.4752015
9104,-3.4752015
492,-3.4752015
10485,-3.487973805
343450,-3.487973805
5465,-3.487973805
219578,-3.487973805
7135,-3.492564503
100129094,-3.527632218
9369,-3.529595417
272,-3.532163734
100506810,-3.538198384
649395,-3.548803773
57198,-3.554724017
9628,-3.554724017
79987,-3.554724017
55576,-3.563449386
586,-3.580083054
93190,-3.599464435
164091,-3.599464435
114836,-3.599464435
100189342,-3.599464435
219287,-3.599464435
8796,-3.599464435
84439,-3.599464435
2118,-3.599464435
4185,-3.599464435
6295,-3.599464435
4599,-3.599464435
80852,-3.599464435
152273,-3.599464435
285349,-3.599464435
2042,-3.599464435
141,-3.599464435
51705,-3.599464435
100129858,-3.599464435
54798,-3.599464435
10409,-3.599464435
84674,-3.599464435
101929423,-3.599464435
64167,-3.599464435
84249,-3.599464435
56129,-3.599464435
2741,-3.599464435
340273,-3.599464435
100506497,-3.599464435
2692,-3.599464435
347516,-3.599464435
9060,-3.618521941
199221,-3.618521941
642587,-3.622589133
56101,-3.625978675
101060254,-3.643395534
23345,-3.656484969
284697,-3.657799874
51816,-3.667030095
1769,-3.667030095
442523,-3.67710849
6530,-3.679617706
6641,-3.679617706
7091,-3.707538333
400804,-3.713867903
219793,-3.713867903
4586,-3.713867903
7007,-3.713867903
100506465,-3.713867903
171425,-3.713867903
5330,-3.713867903
51760,-3.713867903
55282,-3.713867903
55273,-3.713867903
100129842,-3.713867903
26085,-3.713867903
3797,-3.713867903
10406,-3.713867903
105372818,-3.713867903
84077,-3.713867903
5648,-3.713867903
11174,-3.713867903
134526,-3.713867903
206338,-3.713867903
9627,-3.713867903
1436,-3.713867903
116843,-3.713867903
6262,-3.718835688
114784,-3.73823094
55243,-3.73823094
64581,-3.73823094
3965,-3.73823094
128553,-3.73823094
90102,-3.73823094
144568,-3.746940168
5304,-3.746940168
105374089,-3.767838209
349565,-3.767838209
200197,-3.769807941
284593,-3.777344733
101060569,-3.781641983
440695,-3.794084648
80133,-3.794555539
10516,-3.794555539
9844,-3.804095855
388697,-3.808994728
100288805,-3.815826674
104472714,-3.819862114
57512,-3.819862114
84632,-3.819862114
118611,-3.819862114
101929227,-3.819862114
719,-3.819862114
3824,-3.819862114
79785,-3.819862114
105370849,-3.819862114
196996,-3.819862114
440307,-3.819862114
91807,-3.819862114
4155,-3.819862114
64344,-3.819862114
419,-3.819862114
29958,-3.819862114
221458,-3.819862114
171482,-3.819862114
9153,-3.848763533
9378,-3.848763533
7133,-3.861529374
9911,-3.861529374
101928205,-3.861529374
6688,-3.870075137
101927666,-3.873373542
10687,-3.894541127
220081,-3.901008254
56938,-3.91788447
845,-3.918599118
55118,-3.918599118
5241,-3.918599118
8074,-3.918599118
3736,-3.918599118
8435,-3.918599118
150946,-3.918599118
6328,-3.918599118
6854,-3.918599118
56203,-3.918599118
3791,-3.918599118
64579,-3.918599118
105374693,-3.918599118
23305,-3.918599118
729177,-3.918599118
9892,-3.918599118
9715,-3.918599118
3918,-3.931604503
100130148,-3.947766424
339416,-3.951426956
60437,-3.951426956
146754,-3.963115802
158381,-3.965543998
101927954,-3.965543998
100499483,-3.972375341
102723623,-3.983199926
100286979,-3.993874149
283767,-4.006426159
10964,-4.011009323
5317,-4.011009323
399821,-4.011009323
25758,-4.011009323
3798,-4.011009323
84101,-4.011009323
646982,-4.011009323
283576,-4.011009323
54941,-4.011009323
91662,-4.011009323
3787,-4.011009323
51807,-4.011009323
101928539,-4.011009323
84466,-4.011009323
84054,-4.011009323
613038,-4.018125183
56001,-4.018125183
728343,-4.018125183
2196,-4.02852985
6928,-4.029138118
101928936,-4.039764297
283316,-4.04726759
3759,-4.055085513
100128675,-4.055085513
100996761,-4.0620144
57101,-4.066764384
100506248,-4.07171554
653643,-4.0916352
1733,-4.097854943
3681,-4.097854943
5794,-4.097854943
80055,-4.097854943
115560,-4.097854943
101929717,-4.097854943
89876,-4.097854943
126,-4.097854943
389434,-4.097854943
80129,-4.097854943
169792,-4.097854943
101929657,-4.10616425
254528,-4.10616425
91607,-4.139392872
2153,-4.151080645
126868,-4.179285524
10151,-4.179285524
8740,-4.179285524
103352670,-4.179285524
911,-4.17976824
6547,-4.17976824
54207,-4.17976824
84073,-4.17976824
374860,-4.17976824
80816,-4.17976824
56606,-4.17976824
273,-4.17976824
93979,-4.17976824
256714,-4.17976824
9332,-4.180054607
8110,-4.180054607
641455,-4.203325823
347,-4.216717438
84502,-4.221165194
5340,-4.221165194
4033,-4.257279486
51761,-4.257279486
162073,-4.257279486
478,-4.257279486
26249,-4.257279486
222696,-4.257279486
92949,-4.257279486
148741,-4.269016108
221395,-4.271795928
84530,-4.290939533
5141,-4.315268981
9383,-4.326569047
100506775,-4.330837786
90993,-4.330837786
1143,-4.330837786
6775,-4.330837786
118429,-4.330837786
23120,-4.330837786
168507,-4.330837786
389762,-4.347352449
105371242,-4.351710463
81792,-4.36625669
29119,-4.400826837
341392,-4.400826837
8499,-4.400826837
400499,-4.400826837
79839,-4.400826837
54714,-4.400826837
102723780,-4.417940021
727832,-4.420720362
123103,-4.439531916
2528,-4.444609942
7503,-4.449297411
91074,-4.467577049
26290,-4.467577049
50515,-4.467577049
23281,-4.467577049
140690,-4.467577049
1016,-4.467577049
11281,-4.467577049
1080,-4.467577049
54768,-4.473040212
55567,-4.512885558
11122,-4.517818888
148,-4.531374973
25769,-4.531374973
100189127,-4.531791371
63982,-4.553935385
27328,-4.557521503
4038,-4.562246244
3200,-4.562246244
94025,-4.576505131
7139,-4.592470738
4166,-4.592470738
133584,-4.592470738
345557,-4.592470738
8972,-4.592470738
395,-4.592470738
10251,-4.592470738
389761,-4.634152129
100507582,-4.642451137
57234,-4.645196698
5800,-4.651083972
9899,-4.651083972
9256,-4.651083972
7850,-4.651083972
83697,-4.651083972
79689,-4.651083972
102723727,-4.659929595
4261,-4.659929595
27184,-4.666702918
10060,-4.678429675
126637,-4.707408571
8631,-4.707408571
100996490,-4.707408571
257358,-4.707408571
553,-4.761616565
144165,-4.761616565
58158,-4.761616565
80832,-4.761616565
79776,-4.761616565
348158,-4.76336423
146395,-4.76336423
387978,-4.766626234
440730,-4.778803915
23040,-4.787975406
283392,-4.805611479
144535,-4.813861286
63895,-4.813861286
4336,-4.813861286
89797,-4.839290877
4915,-4.864279988
6261,-4.872058025
83872,-4.876304226
2842,-4.904438103
1770,-4.912996015
100189323,-4.929654062
441581,-4.929654062
100302691,-4.937922424
283685,-4.973133372
100653133,-4.975296548
146212,-4.979460353
10071,-4.992695764
126668,-5.005754502
3084,-5.049989085
29953,-5.059111835
103091866,-5.059432238
779,-5.092907639
126638,-5.134586214
3570,-5.134586214
79949,-5.175094451
23114,-5.214496287
3745,-5.214496287
100130331,-5.274655437
8076,-5.290211519
83698,-5.290211519
5414,-5.30764453
32,-5.326629332
162282,-5.362150443
199882,-5.389279677
256764,-5.389279677
445347,-5.422332777
144453,-5.46374966
23025,-5.471192974
2702,-5.496085969
1768,-5.496085969
440243,-5.629634905
2903,-5.647714261
55356,-5.676217262
7455,-5.676217262
947,-5.753063497
4604,-5.784911057
83889,-5.784911057
777,-5.817142086
100131257,-5.824158404
56155,-5.890056567
4881,-6.272628631
