sample  ,gene
Brain.3,3459
Brain.3,9076
Brain.3,51754
Brain.3,29914
Brain.3,2885
Brain.3,10150
Brain.3,4579
Brain.3,54583
Brain.3,100506963
Brain.3,101867536
Brain.3,115948
Brain.3,285440
Brain.3,5523
Brain.3,84193
Brain.3,11201
Brain.3,5894
Brain.3,146691
Brain.3,80003
Brain.3,1729
Brain.3,648
Brain.3,7273
Brain.3,341640
Brain.3,55233
Brain.3,347
Brain.3,3038
Brain.3,199221
Brain.3,642658
Brain.3,58499
Brain.3,23527
Brain.3,4650
Brain.3,92255
Brain.3,998
Brain.3,2904
Brain.3,9894
Brain.3,140711
Brain.3,8382
Brain.3,162968
Brain.3,23060
Brain.3,27289
Brain.3,6059
Brain.3,23284
Brain.3,4942
Brain.3,4801
Brain.3,692204
Brain.3,1357
Brain.3,390637
Brain.3,79159
Brain.3,2624
Brain.3,100506514
Brain.3,8464
Brain.3,6536
Brain.3,729887
Brain.3,353497
Brain.3,10955
Brain.3,9026
Brain.3,92799
Brain.3,92140
Brain.3,28996
Brain.3,824
Brain.3,8895
Brain.3,388685
Brain.3,23306
Brain.3,54956
Brain.3,7466
Brain.3,23090
Brain.3,6083
Brain.3,3265
Brain.3,80781
Brain.3,400046
Brain.3,6495
Brain.3,51454
Brain.3,117247
Brain.3,347475
Brain.3,2683
Brain.3,6311
Brain.3,9147
Brain.3,9904
Brain.3,4771
Brain.3,23093
Brain.3,55234
Brain.3,7253
Brain.3,5243
Brain.3,9926
Brain.3,283537
Brain.3,100423037
Brain.3,114794
Brain.3,101929138
Brain.3,389813
Brain.3,220930
Brain.3,132989
Brain.3,64005
Brain.3,6464
Brain.3,10209
Brain.3,340481
Brain.3,11338
Brain.3,2023
Brain.3,283237
Brain.3,5875
Brain.3,154214
Brain.3,8864
Brain.3,441242
Brain.3,347862
Brain.3,5420
Brain.3,55325
Brain.3,132789
Brain.3,55002
Brain.3,7171
Brain.3,51068
Brain.3,92558
Brain.3,23759
Brain.3,101730217
Brain.3,146198
Brain.3,8971
Brain.3,4784
Brain.3,22868
Brain.3,5257
Brain.3,619383
Brain.3,10657
Brain.3,6390
Brain.3,1602
Brain.3,81620
Brain.3,9824
Brain.3,10273
Brain.3,6097
Brain.3,53832
Brain.3,158056
Brain.3,692084
Brain.3,54617
Brain.3,9738
Brain.3,23361
Brain.3,144132
Brain.3,54606
Brain.3,84733
Brain.3,5905
Brain.3,58478
Brain.3,89944
Brain.3,9759
Brain.3,5509
Brain.3,3364
Brain.3,25913
Brain.3,51074
Brain.3,23198
Brain.3,8140
Brain.3,1880
Brain.3,345757
Brain.3,8353
Brain.3,23288
Brain.3,57498
Brain.3,5499
Brain.3,284001
Brain.3,10114
Brain.3,285753
Brain.3,57494
Brain.3,4588
Brain.3,2314
Brain.3,6659
Brain.3,51100
Brain.3,23788
Brain.3,51594
Brain.3,9897
Brain.3,56929
Brain.3,285116
Brain.3,101101776
Brain.3,414763
Brain.3,2310
Brain.3,54790
Brain.3,10092
Brain.3,84142
Brain.3,11120
Brain.3,8082
Brain.3,606500
Brain.3,101928868
Brain.3,79006
Brain.3,2822
Brain.3,136853
Brain.3,79018
Brain.3,10106
Brain.3,6560
Brain.3,9742
Brain.3,8669
Brain.3,56061
Brain.3,8455
Brain.3,8566
Brain.3,57102
Brain.3,389677
Brain.3,11022
Brain.3,6284
Brain.2,2099
Brain.2,102723809
Brain.2,100847035
Brain.2,115950
Brain.2,26784
Brain.2,285512
Brain.2,728621
Brain.2,219578
Brain.2,100302137
Brain.2,71
Brain.2,84133
Brain.2,407977
Brain.2,8741
Brain.2,677829
Brain.2,124044
Brain.2,114599
Brain.2,10392
Brain.2,133022
Brain.2,100134934
Brain.2,284071
Brain.2,81621
Brain.2,5118
Brain.2,1731
Brain.2,246184
Brain.2,58476
Brain.2,8826
Brain.2,440894
Brain.2,151009
Brain.2,55699
Brain.2,8711
Brain.2,3181
Brain.2,285
Brain.2,2058
Brain.2,4519
Brain.2,79029
Brain.2,10905
Brain.2,51091
Brain.2,6883
Brain.2,163183
Brain.2,253039
Brain.2,9898
Brain.2,389362
Brain.2,23019
Brain.2,23468
Brain.2,8896
Brain.2,29085
Brain.2,101927597
Brain.2,285343
Brain.2,3169
Brain.2,50628
Brain.2,84885
Brain.2,576
Brain.2,1981
Brain.2,4853
Brain.2,2029
Brain.2,140890
Brain.2,6125
Brain.2,1384
Brain.2,805
Brain.2,157
Brain.2,6136
Brain.2,100529145
Brain.2,4151
Brain.2,10956
Brain.2,9238
Brain.2,1376
Brain.2,7534
Brain.2,23524
Brain.2,90423
Brain.2,3178
Brain.2,79026
Brain.2,148362
Brain.2,5098
Brain.2,222255
Brain.2,7430
Brain.2,195828
Brain.2,3693
Brain.2,23394
Brain.2,3362
Brain.2,55922
Brain.2,57535
Brain.2,387646
Brain.2,116412
Brain.2,23389
Brain.2,54885
Brain.2,11226
Brain.2,55180
Brain.2,23404
Brain.2,29956
Brain.2,388561
Brain.2,79596
Brain.2,29941
Brain.2,4781
Brain.2,113235
Brain.2,23098
Brain.2,10765
Brain.2,54904
Brain.2,8476
Brain.2,10015
Brain.2,27163
Brain.2,152831
Brain.2,9227
Brain.2,84954
Brain.2,3964
Brain.2,11160
Brain.2,283463
Brain.2,25855
Brain.2,140685
Brain.2,81928
Brain.2,1822
Brain.2,101060684
Brain.2,2195
Brain.2,28956
Brain.2,27229
Brain.2,6431
Brain.2,84629
Brain.2,1975
Brain.2,10236
Brain.2,94101
Brain.2,311
Brain.2,2330
Brain.2,10142
Brain.2,780854
Brain.2,57542
Brain.2,171177
Brain.2,378708
Brain.2,100526739
Brain.2,652966
Brain.2,64762
Brain.2,493856
Brain.2,26831
Brain.2,6421
Brain.2,114825
Brain.2,7701
Brain.2,84926
Brain.2,9782
Brain.2,1108
Brain.2,79666
Brain.2,83716
Brain.2,144811
Brain.2,9276
Brain.2,25871
Brain.2,57674
Brain.2,1072
Brain.2,57728
Brain.2,1363
Brain.2,132720
Brain.2,84061
Brain.2,100128055
Brain.2,4645
Brain.2,23054
Brain.2,26768
Brain.2,83692
Brain.2,5310
Brain.2,55175
Brain.2,2582
Brain.2,1
Brain.2,11273
Brain.2,1938
Brain.2,2782
Brain.2,2803
Brain.2,92181
Brain.2,6745
Brain.2,9517
Brain.2,4509
Brain.2,124808
Brain.2,340348
Brain.2,56913
Brain.2,22950
Brain.2,65990
Brain.2,1622
Brain.2,56910
Brain.2,25853
Brain.2,6142
Brain.2,84181
Brain.2,166
Brain.2,83442
Brain.2,10336
Brain.2,3459
Brain.2,101928062
Brain.2,221946
Brain.2,2891
Brain.2,283635
Brain.2,22898
Brain.2,5297
Brain.2,85456
Brain.2,8526
Brain.2,10437
Brain.2,7351
Brain.2,25924
Brain.2,3192
Brain.2,4179
Brain.2,100133331
Brain.2,9780
Brain.2,7520
Brain.2,7803
Brain.2,23288
Brain.2,1106
Brain.2,677826
Brain.2,283820
Brain.2,54931
Brain.2,10297
Brain.2,9917
Brain.2,595
Brain.2,27339
Brain.2,57402
Brain.2,100996712
Brain.2,105376336
Brain.2,55010
Brain.2,7846
Brain.2,85495
Brain.2,84936
Brain.2,2517
Brain.2,677807
Brain.2,780852
Brain.2,54431
Brain.2,3035
Brain.2,55288
Brain.2,23015
Brain.2,100996573
Brain.2,2962
Brain.2,60684
Brain.2,134145
Brain.2,7095
Brain.2,7905
Brain.2,4331
Brain.2,23031
Brain.2,811
Brain.2,80790
Brain.2,22974
Brain.2,63901
Brain.2,4536
Brain.2,3921
Brain.2,5872
Brain.2,57176
Brain.2,5802
Brain.2,252839
Brain.2,7150
Brain.2,6080
Brain.2,688
Brain.2,574040
Brain.2,55205
Brain.2,55672
Brain.2,5884
Brain.2,6124
Brain.2,26851
Brain.2,79572
Brain.2,57182
Brain.2,57522
Brain.2,23647
Brain.2,5499
Brain.2,64710
Brain.2,105371371
Brain.2,10643
Brain.2,4155
Brain.2,23443
Brain.2,222235
Brain.2,5255
Brain.2,10295
Brain.2,390916
Brain.2,54536
Brain.2,83666
Brain.2,84826
Brain.2,2678
Brain.2,5547
Brain.2,203286
Brain.2,750
Brain.2,4793
Brain.2,10205
Brain.2,2335
Brain.2,4538
Brain.2,6122
Brain.2,22948
Brain.2,5783
Brain.2,6189
Brain.2,8148
Brain.2,8976
Brain.2,677835
Brain.2,27069
Brain.2,440270
Brain.2,54680
Brain.2,473
Brain.2,55567
Brain.2,5792
Brain.2,677802
Brain.2,28988
Brain.2,6249
Brain.2,93380
Brain.2,26298
Brain.2,5226
Brain.2,6090
Brain.2,6129
Brain.2,80232
Brain.2,9057
Brain.2,408050
Brain.2,9110
Brain.2,9097
Brain.2,682
Brain.2,64429
Brain.2,1495
Brain.2,4076
Brain.2,574406
Brain.2,55705
Brain.2,25836
Brain.2,26805
Brain.2,11034
Brain.2,11042
Brain.2,4841
Brain.2,3488
Brain.2,6146
Brain.2,1213
Brain.2,65125
Brain.2,1937
Brain.2,4736
Brain.2,5034
Brain.2,84976
Brain.2,2593
Brain.2,60
Brain.2,283450
Brain.2,23512
Brain.2,9265
Brain.2,4573
Brain.2,4540
Brain.2,5573
Brain.2,6147
