"Geneid","logFC","unshrunk.logFC","logCPM","PValue","FDR","hgnc_symbol","sample"
"222",6.02665229243905,6.1148533472969,4.80283461140128,0.000165526123416296,0.388439747152445,"ALDH3B2","Brain.E"
"223117",-3.62493701798747,-3.62998049020265,6.46130673317287,0.00776436573311979,0.999989682495038,"SEMA3D","Brain.E"
"2302",-3.9436866963378,-4.09946577350387,2.18238193447361,0.0209505731457486,0.999989682495038,"FOXJ1","Brain.E"
"2312",5.11082642278017,5.27991259356739,3.07624104495756,0.00251231572832125,0.999989682495038,"FLG","Brain.E"
"23213",-5.3536175757495,-5.36367837053495,7.19902270784134,0.000206827444831452,0.388439747152445,"SULF1","Brain.E"
"23284",3.31162404216304,3.39238732282581,2.3784011001351,0.0352656425804678,0.999989682495038,"ADGRL3","Brain.E"
"2330",2.78946890516622,2.79424943335692,5.68511365752073,0.0374586381050454,0.999989682495038,"FMO5","Brain.E"
"23439",3.6105359267132,3.77089894607954,1.84548787423578,0.0356852407996596,0.999989682495038,"ATP1B4","Brain.E"
"23495",3.90758008758044,4.07045922793844,2.06928783054457,0.0222548613309459,0.999989682495038,"TNFRSF13B","Brain.E"
"23520",3.49617557826977,3.6554217286596,1.76252349398657,0.0424694400037549,0.999989682495038,"ANP32C","Brain.E"
"23533",-2.99462182670089,-3.04501798948149,2.70169836426446,0.0468285326891296,0.999989682495038,"PIK3R5","Brain.E"
"23581",2.75028865274756,2.76233693257611,4.34455562310981,0.0447651806682732,0.999989682495038,"CASP14","Brain.E"
"23586",-2.65264596384793,-2.6561644220063,5.98568406788912,0.0462365228061646,0.999989682495038,"DDX58","Brain.E"
"23639",4.65635739398678,4.71431541771317,4.04690175858511,0.00218717839452684,0.999989682495038,"LRRC6","Brain.E"
"23704",6.33073305532908,6.41918738216952,5.09659874801278,8.36479362805193e-05,0.361108140923002,"KCNE4","Brain.E"
"2515",3.98352210270471,4.04008557889493,3.43988184198526,0.00831649062172475,0.999989682495038,"ADAM2","Brain.E"
"256764",4.00617154046762,4.02041854543885,5.36000661277497,0.00424637627144548,0.999989682495038,"WDR72","Brain.E"
"2568",-3.30835817398868,-3.31420462229688,5.93320903593355,0.0147102664718583,0.999989682495038,"GABRP","Brain.E"
"25849",4.18460998978368,4.21341718178049,4.54915521284523,0.00379119399045444,0.999989682495038,"PARM1","Brain.E"
"26085",5.57249681302392,5.74288456990994,3.49421057648293,0.000988233739336696,0.781807870613439,"KLK13","Brain.E"
"26813",-3.27898315063557,-3.35580552676365,2.43954672533682,0.037010052832991,0.999989682495038,"SNORD36C","Brain.E"
"26834",-3.58318456811217,-3.58510550591489,7.80089199789366,0.00789974565693818,0.999989682495038,"RNU4-2","Brain.E"
"2688",3.40403342809521,3.56231232426812,1.69704005345283,0.0487068507905627,0.999989682495038,"GH1","Brain.E"
"2706",3.3149044615359,3.35586144680069,3.23724153592241,0.0240568293303228,0.999989682495038,"GJB2","Brain.E"
"27443",4.30740287490641,4.33894806386435,4.5431072510221,0.00307421471392006,0.999989682495038,"CECR2","Brain.E"
"283120",3.03420507680657,3.03527346731536,8.08358027461943,0.0225211021591042,0.999989682495038,"H19","Brain.E"
"283310",4.19512647590149,4.27991259356739,3.10958237213853,0.00748590985213171,0.999989682495038,"OTOGL","Brain.E"
"283316",2.91282231700669,2.93552964785234,3.63792551341184,0.039060762169352,0.999989682495038,"CD163L1","Brain.E"
"285266",3.44833249317551,3.52989084657574,2.48608662473633,0.0281956817713549,0.999989682495038,"ENTPD3-AS1","Brain.E"
"28965",-3.20012965596245,-3.25146886694892,2.86552888784124,0.0335527700060682,0.999989682495038,"SLC27A6","Brain.E"
"2902",-3.23061868075817,-3.26939077494618,3.25386652182383,0.0277607685717694,0.999989682495038,"GRIN1","Brain.E"
"2912",-4.29510655265546,-4.45310272811857,2.46432689951203,0.0115402632803418,0.999989682495038,"GRM2","Brain.E"
"2941",3.55448860336239,3.71431541771317,1.80459696920557,0.0388840032275837,0.999989682495038,"GSTA4","Brain.E"
"2977",-6.17509742118149,-6.33893170819926,4.13764754481938,0.000278450472548571,0.423111318636819,"GUCY1A2","Brain.E"
"2983",4.15572975443069,4.24038422938076,3.07538196508796,0.00806120004894428,0.999989682495038,"GUCY1B1","Brain.E"
"29909",-4.63121070607946,-4.63942312819999,6.77019228668766,0.00099604894333424,0.781807870613439,"GPR171","Brain.E"
"29933",-4.116350687562,-4.13465520196617,5.12716610546573,0.00370252178515086,0.999989682495038,"GPR132","Brain.E"
"316",4.65679686614524,4.74288456990994,3.51919756780634,0.00305141427690268,0.999989682495038,"AOX1","Brain.E"
"3274",3.8151980134379,3.97734982354696,1.99844502696866,0.0258541724888778,0.999989682495038,"HRH2","Brain.E"
"3358",3.18658372826666,3.24038422938076,2.76730112713114,0.0344424583303232,0.999989682495038,"HTR2C","Brain.E"
"339479",-3.78479580210018,-3.81706604280314,4.0238397662494,0.00911503233519146,0.999989682495038,"BRINP3","Brain.E"
"3429",-3.39455443309107,-3.39752715128936,6.98430523082038,0.0117527580120755,0.999989682495038,"IFI27","Brain.E"
"342945",-3.4216458373668,-3.47386128828537,3.04702425164232,0.0230519326763246,0.999989682495038,"ZSCAN22","Brain.E"
"3433",-4.82436066214599,-4.90682069556147,3.75734385789607,0.00218005978958147,0.999989682495038,"IFIT2","Brain.E"
"3434",-2.98074985228772,-2.98513309802487,6.01060371342073,0.0264707811856408,0.999989682495038,"IFIT1","Brain.E"
"3437",-3.41193858326025,-3.42779163958938,4.63556326451392,0.0144345442058578,0.999989682495038,"IFIT3","Brain.E"
"345557",-5.75487408138035,-5.78337012391866,6.11809123664998,0.000124848225366411,0.388439747152445,"PLCXD3","Brain.E"
"346689",4.83927871414289,5.15792206918878,2.10403030502111,0.00901569769185489,0.999989682495038,"KLRG2","Brain.E"
"347",5.76353151457493,5.77415927524312,7.52583373374331,8.09538023878749e-05,0.361108140923002,"APOD","Brain.E"
"347731",-3.63090591640052,-3.66289511267538,3.88819916950483,0.0122077045090672,0.999989682495038,"LRRTM3","Brain.E"
"348021",4.07355406922186,4.15792206918878,3.00446731146807,0.00939449851873338,0.999989682495038,"LINC00442","Brain.E"
"3486",3.12998047429795,3.14084855582984,4.8696738980987,0.0223580650856129,0.999989682495038,"IGFBP3","Brain.E"
"35",3.28922978786368,3.34347772234486,2.85040220782473,0.0290074342640604,0.999989682495038,"ACADS","Brain.E"
"3563",-3.47811564432867,-3.62998049020265,1.83090954226593,0.0434707149535936,0.999989682495038,"IL3RA","Brain.E"
"3570",2.82557455086841,2.848066806602,3.56575706802636,0.045209448610516,0.999989682495038,"IL6R","Brain.E"
"3623",3.8173471267261,3.83864355271537,4.60956335068208,0.00706192443369004,0.999989682495038,"INHA","Brain.E"
"3678",2.68876802397672,2.69695984617423,4.82052810267002,0.0469571211526001,0.999989682495038,"ITGA5","Brain.E"
"3683",3.23808356579767,3.31838674138203,2.32141452186368,0.0396724286104491,0.999989682495038,"ITGAL","Brain.E"
"3694",-3.66179498607391,-3.67029794539014,5.75624941648237,0.00773783384657298,0.999989682495038,"ITGB6","Brain.E"
"3770",-3.58402534548572,-3.73689569411916,1.90844992972889,0.0370505219332216,0.999989682495038,"KCNJ14","Brain.E"
"3801",2.95638587659216,3.0090586832743,2.58534062966262,0.0499606992666223,0.999989682495038,"KIFC3","Brain.E"
"3852",3.66473176855131,3.74740358704536,2.66094163087885,0.0195399550559204,0.999989682495038,"KRT5","Brain.E"
"3861",4.15647810637219,4.37204687454163,1.96495819304956,0.0190822738408117,0.999989682495038,"KRT14","Brain.E"
"3868",3.14269362868747,3.19223978141888,2.83147173857074,0.0355978527992185,0.999989682495038,"KRT16","Brain.E"
"387914",-4.05858904902759,-4.13899413769051,3.07986820043452,0.00964727650831671,0.999989682495038,"SHISA2","Brain.E"
"3914",-3.19012850973949,-3.25146886694892,2.63458778378737,0.037548387337066,0.999989682495038,"LAMB3","Brain.E"
"399694",3.52075560532492,3.56231232426812,3.41195366218414,0.0166696248529562,0.999989682495038,"SHC4","Brain.E"
"400960",-3.40658011366165,-3.48412962373919,2.54012475348387,0.0300970505190793,0.999989682495038,"PCBP1-AS1","Brain.E"
"4065",3.43540592512151,3.59402118399546,1.71919697868551,0.0465015083654568,0.999989682495038,"LY75","Brain.E"
"4128",3.54570950762681,3.55772505477247,5.1432666230203,0.0103181014054453,0.999989682495038,"MAOA","Brain.E"
"420",-3.86182387161831,-4.01700361331189,2.11865672072458,0.0239409593194323,0.999989682495038,"ART4","Brain.E"
"4208",-3.58402534548572,-3.73689569411916,1.90844992972889,0.0370505219332216,0.999989682495038,"MEF2C","Brain.E"
"4286",3.92387728687538,3.95798449868003,4.06336764741405,0.00696941431848061,0.999989682495038,"MITF","Brain.E"
"429",2.99113765455055,3.00119656550133,4.83889527768643,0.0284412165863101,0.999989682495038,"ASCL1","Brain.E"
"4322",3.8151980134379,3.97734982354696,1.99844502696866,0.0258541724888778,0.999989682495038,"MMP13","Brain.E"
"441631",-3.47811564432867,-3.62998049020265,1.83090954226593,0.0434707149535936,0.999989682495038,"TSPAN11","Brain.E"
"445582",2.84098879271123,2.84864748483116,5.07042985304708,0.0358110563129035,0.999989682495038,"POTEE","Brain.E"
"4599",-2.83981441516257,-2.8523729115391,4.39113863754226,0.038915602687104,0.999989682495038,"MX1","Brain.E"
"4600",-3.46214173012023,-3.51450327278271,3.08071745618066,0.0214858034758515,0.999989682495038,"MX2","Brain.E"
"4661",3.19985806234859,3.27991259356739,2.29206193742002,0.0421454981389285,0.999989682495038,"MYT1","Brain.E"
"4938",-3.03646057905607,-3.04501798948149,5.12206881656089,0.0257192555529243,0.999989682495038,"OAS1","Brain.E"
"5079",-4.47106236368534,-4.62998049020265,2.61018351983541,0.0084441462257048,0.999989682495038,"PAX5","Brain.E"
"5104",4.94310642299823,4.96527699124639,5.66231747545042,0.000664522250394614,0.717185638738387,"SERPINA5","Brain.E"
"51062",3.6105359267132,3.77089894607954,1.84548787423578,0.0356852407996596,0.999989682495038,"ATL1","Brain.E"
"51129",2.94963777181809,2.97092355438753,3.76125582137231,0.035982134863827,0.999989682495038,"ANGPTL4","Brain.E"
"51601",-3.60933101422717,-3.7624307862263,1.92719585360276,0.0356428082643557,0.999989682495038,"LIPT1","Brain.E"
"5314",4.11498308731825,4.14370820996908,4.48516940954016,0.00436764152978988,0.999989682495038,"PKHD1","Brain.E"
"5327",5.24222718959031,5.25848603575607,6.39914649876768,0.000302044358903514,0.423111318636819,"PLAT","Brain.E"
"53353",-3.30129874454966,-3.31559920436863,4.66942665370377,0.0173419651910085,0.999989682495038,"LRP1B","Brain.E"
"53358",-3.24523917750236,-3.32185819484032,2.4132573736397,0.0390541741848469,0.999989682495038,"SHC3","Brain.E"
"53832",4.29729690490821,4.4627766507172,2.3794703177151,0.0114832074790993,0.999989682495038,"IL20RA","Brain.E"
"53942",3.8151980134379,3.97734982354696,1.99844502696866,0.0258541724888778,0.999989682495038,"CNTN5","Brain.E"
"54553",-3.21068700728078,-3.28709277667964,2.38647591706452,0.0412476604138071,0.999989682495038,"MIR4453HG","Brain.E"
"54739",-3.0941194433023,-3.09946577350387,5.84385044757893,0.0218546865256863,0.999989682495038,"XAF1","Brain.E"
"54809",-4.04112846985243,-4.04897600305018,6.24775473068877,0.00350633876593232,0.999989682495038,"SAMD9","Brain.E"
"55008",-4.68299135052367,-4.71090048558622,5.09375317905026,0.00133716335616108,0.962089034757897,"HERC6","Brain.E"
"55024",2.93774132820748,2.97734982354696,2.92810703166404,0.0454331802842627,0.999989682495038,"BANK1","Brain.E"
"55089",2.84734087479908,2.86053615856421,4.3159517257969,0.0384804268421905,0.999989682495038,"SLC38A4","Brain.E"
"55601",-3.36987105442374,-3.37534052511109,6.08972816691026,0.01296691458133,0.999989682495038,"DDX60","Brain.E"
"55784",3.559495788541,3.61477974416225,3.07452286757741,0.0181520306818553,0.999989682495038,"MCTP2","Brain.E"
"56164",5.11082642278017,5.27991259356739,3.07624104495756,0.00251231572832125,0.999989682495038,"STK31","Brain.E"
"56241",3.18658372826666,3.24038422938076,2.76730112713114,0.0344424583303232,0.999989682495038,"SUSD2","Brain.E"
"563",5.6547677684176,5.82534673010191,3.57001796233774,0.000833076108558415,0.757134644346669,"AZGP1","Brain.E"
"5655",3.61990410958272,3.63117418241292,5.30751761769788,0.00879313959475028,0.999989682495038,"KLK10","Brain.E"
"56924",2.97265307804151,3.01799180804431,2.78805252871198,0.045417200840596,0.999989682495038,"PAK6","Brain.E"
"56999",3.76346973812095,3.78470474560457,4.56072903161011,0.00785404589497915,0.999989682495038,"ADAMTS9","Brain.E"
"57010",3.15903068916259,3.19147462889981,3.39740990695754,0.0286919084040717,0.999989682495038,"CABP4","Brain.E"
"5724",4.25227498899412,4.33724576863335,3.15941931661713,0.00671857929820609,0.999989682495038,"PTAFR","Brain.E"
"57526",4.07205547849052,4.1148533472969,3.89716379194141,0.00586923625029641,0.999989682495038,"PCDH19","Brain.E"
"57575",-5.18112549738829,-5.21494299092381,5.31358154600858,0.000502547281170762,0.578532430083781,"PCDH10","Brain.E"
"57586",3.92095227516568,3.97734982354696,3.38502027310368,0.00936203907872432,0.999989682495038,"SYT13","Brain.E"
"57633",3.23808356579767,3.31838674138203,2.32141452186368,0.0396724286104491,0.999989682495038,"LRRN1","Brain.E"
"58499",-3.0868437456557,-3.09303950434444,5.62771280730354,0.022495496310109,0.999989682495038,"ZNF462","Brain.E"
"5880",3.6105359267132,3.77089894607954,1.84548787423578,0.0356852407996596,0.999989682495038,"RAC2","Brain.E"
"5947",-4.35617423850976,-4.51450327278271,2.51461528093653,0.0103650758511019,0.999989682495038,"RBP1","Brain.E"
"6004",4.60381649449838,4.77089894607954,2.63499505727623,0.00661262062950125,0.999989682495038,"RGS16","Brain.E"
"6091",-2.87528178406692,-2.87907570507857,6.10807401774657,0.0317127033086828,0.999989682495038,"ROBO1","Brain.E"
"6097",3.1768368044796,3.18593644535838,5.16667121892414,0.0199015937689045,0.999989682495038,"RORC","Brain.E"
"624",4.08753887081344,4.09836522450833,5.82992763931031,0.00335434258681408,0.999989682495038,"BDKRB2","Brain.E"
"6340",3.00785249946446,3.04773915143836,2.98441169841273,0.0405185283200688,0.999989682495038,"SCNN1G","Brain.E"
"63928",5.02637198176123,5.07045922793844,4.78087182402739,0.00081296877297519,0.757134644346669,"CHP2","Brain.E"
"642515",-4.09467034772085,-4.25146886694892,2.30190309020687,0.0162904239844355,0.999989682495038,"PRRT1B","Brain.E"
"6445",4.67061260974144,4.71431541771317,4.44632021921714,0.00173482047242263,0.999989682495038,"SGCG","Brain.E"
"649",-3.89413279729344,-3.97393489142001,2.9400178272611,0.0130117980540147,0.999989682495038,"BMP1","Brain.E"
"653149",-2.84052255624357,-2.84688207036553,5.34113449625896,0.0352556493665373,0.999989682495038,"NBPF6","Brain.E"
"6566",-3.75718681919323,-3.83643136767008,2.82536895069746,0.0165915682850618,0.999989682495038,"SLC16A1","Brain.E"
"65999",-3.0389420663535,-3.09946577350387,2.51614523532939,0.047761514458933,0.999989682495038,"LRRC61","Brain.E"
"6781",3.22607920006262,3.23092390013169,6.11140243070191,0.0168245878742348,0.999989682495038,"STC1","Brain.E"
"684",-3.1871722519748,-3.19757585895372,4.9993555761387,0.0201014559056477,0.999989682495038,"BST2","Brain.E"
"692099",-3.02806246933387,-3.08852402322194,2.50772364842803,0.0485806642545311,0.999989682495038,"FAM86DP","Brain.E"
"7042",-2.90847818846298,-2.92167865428859,4.39089753469801,0.0348471673850894,0.999989682495038,"TGFB2","Brain.E"
"7052",-3.80082674900373,-3.81706604280314,4.9843928940595,0.00678470558441679,0.999989682495038,"TGM2","Brain.E"
"7078",3.70218469381064,3.71431541771317,5.2854220569975,0.00758035511106982,0.999989682495038,"TIMP3","Brain.E"
"715",-3.68268901608496,-3.83643136767008,1.98200372845815,0.0318190885041402,0.999989682495038,"C1R","Brain.E"
"728378",3.12040593654617,3.1282187770861,5.32530067409798,0.0216318555951804,0.999989682495038,"POTEF","Brain.E"
"7366",3.62275787904716,3.62957793186334,6.02340693526127,0.00803975616659025,0.999989682495038,"UGT2B15","Brain.E"
"7450",-5.26590137223038,-5.57339696183628,2.53860582188345,0.00424844209878864,0.999989682495038,"VWF","Brain.E"
"7503",-9.32888065074783,-9.49464285042187,7.20991178395039,1.99754907073771e-07,0.00344936773534988,"XIST","Brain.E"
"753",-4.72158937537265,-4.73689569411916,5.97515733442688,0.000957607805405397,0.781807870613439,"LDLRAD4","Brain.E"
"768206",3.84951764725135,4.15792206918878,1.37396753867848,0.0432518338703186,0.999989682495038,"PRCD","Brain.E"
"7851",-4.67022169768654,-4.97393489142001,2.05138441134799,0.0121296210901841,0.999989682495038,"MALL","Brain.E"
"7852",3.19398257486647,3.21730061626771,3.87552739725158,0.023952884018324,0.999989682495038,"CXCR4","Brain.E"
"79633",-3.1328640552954,-3.14104487725527,5.28211990158512,0.0213958863734032,0.999989682495038,"FAT4","Brain.E"
"79689",3.80955312477821,3.8518189414631,3.66325321312234,0.00975027856561031,0.999989682495038,"STEAP4","Brain.E"
"79740",-4.23133924637188,-4.38897239069885,2.41220717092824,0.0128947601368422,0.999989682495038,"ZBBX","Brain.E"
"79747",-4.28768181959886,-4.83643136767007,1.21784589265388,0.0403819032303104,0.999989682495038,"ADGB","Brain.E"
"7980",3.10501621810284,3.11277003279641,5.32049974754565,0.0222363373209774,0.999989682495038,"TFPI2","Brain.E"
"79973",3.00785249946446,3.04773915143836,2.98441169841273,0.0405185283200688,0.999989682495038,"ZNF442","Brain.E"
"8001",3.11585386624832,3.11882224949984,6.69971889924182,0.0200228931301813,0.999989682495038,"GLRA3","Brain.E"
"80070",3.10854865013197,3.14084855582984,3.35524544397319,0.0312996595725081,0.999989682495038,"ADAMTS20","Brain.E"
"80110",-4.54813937611424,-4.62998049020265,3.50851796536773,0.00379014595403098,0.999989682495038,"ZNF614","Brain.E"
"80183",-4.76929630785147,-4.92954077206156,2.86369933288498,0.00487602185937073,0.999989682495038,"RUBCNL","Brain.E"
"81035",3.8449609213527,3.92844022306602,2.81038510115112,0.0142359636657781,0.999989682495038,"COLEC12","Brain.E"
"81849",4.36403244005419,4.52989084657574,2.43429300958638,0.0102062860981793,0.999989682495038,"ST6GALNAC5","Brain.E"
"8325",-4.05858904902759,-4.13899413769051,3.07986820043452,0.00964727650831671,0.999989682495038,"FZD8","Brain.E"
"8372",-4.18434630027181,-4.61646568372817,1.3442092799957,0.0375882631481181,0.999989682495038,"HYAL3","Brain.E"
"83872",-3.17437107273547,-3.17645551253207,7.26917566929847,0.0176612557350648,0.999989682495038,"HMCN1","Brain.E"
"84166",-3.77503498529883,-3.92954077206156,2.05196085508315,0.0275144351434949,0.999989682495038,"NLRC5","Brain.E"
"84278",-3.87219228124315,-3.95190858509001,2.92153585006587,0.0135335713793877,0.999989682495038,"MFSD14C","Brain.E"
"84675",3.42964114735232,3.46277665071721,3.6275289211243,0.0177440513882912,0.999989682495038,"TRIM55","Brain.E"
"84952",2.93936113949895,2.94878067135019,4.87891382966547,0.0309043493618036,0.999989682495038,"CGNL1","Brain.E"
"8519",-3.60990395469107,-3.6205124603785,5.39245693665043,0.00894086407168136,0.999989682495038,"IFITM1","Brain.E"
"85376",4.12838558834017,4.36740966773718,1.83293020031355,0.0221263601512947,0.999989682495038,"RIMBP3","Brain.E"
"85477",3.8151980134379,3.97734982354696,1.99844502696866,0.0258541724888778,0.999989682495038,"SCIN","Brain.E"
"8564",2.84634935827369,2.87781414999605,3.14048083651104,0.0484858214775614,0.999989682495038,"KMO","Brain.E"
"857",-3.23154475409571,-3.23578724471665,6.31159979792029,0.0165228042269878,0.999989682495038,"CAV1","Brain.E"
"8817",3.8151980134379,3.97734982354696,1.99844502696866,0.0258541724888778,0.999989682495038,"FGF18","Brain.E"
"90102",2.88289860208424,2.90053422649613,3.95191423377543,0.0384845663250447,0.999989682495038,"PHLDB2","Brain.E"
"90649",3.51719263281982,3.52519915125102,5.68936816556041,0.0101451959647445,0.999989682495038,"ZNF486","Brain.E"
"9148",3.31162404216304,3.39238732282581,2.3784011001351,0.0352656425804678,0.999989682495038,"NEURL1","Brain.E"
"9196",-4.02115274968227,-4.17746828550514,2.24338993972272,0.0184297425661575,0.999989682495038,"KCNAB3","Brain.E"
"92370",-3.07747815455727,-3.09946577350387,3.8607028739847,0.0293611747577043,0.999989682495038,"PXYLP1","Brain.E"
"9353",-4.09467034772085,-4.25146886694892,2.30190309020687,0.0162904239844355,0.999989682495038,"SLIT2","Brain.E"
"9355",-3.47811564432867,-3.62998049020265,1.83090954226593,0.0434707149535936,0.999989682495038,"LHX2","Brain.E"
"9369",3.49617557826977,3.6554217286596,1.76252349398657,0.0424694400037549,0.999989682495038,"NRXN3","Brain.E"
"9383",-3.68665504367574,-3.69940600612114,5.21008664086094,0.00799273539665166,0.999989682495038,"TSIX","Brain.E"
"9465",-3.24523917750236,-3.32185819484032,2.4132573736397,0.0390541741848469,0.999989682495038,"AKAP7","Brain.E"
"948",3.15929911870024,3.19974224488341,3.10788506493916,0.0314566380424525,0.999989682495038,"CD36","Brain.E"
"9846",2.87314330686168,2.88637616349947,4.337832003358,0.0368052194046016,0.999989682495038,"GAB2","Brain.E"
"100093631",-3.99966230854158,-4.01025567196309,7.88788879853977,0.0320932491162423,0.545318900958557,"GTF2IP4","Bone.5_I"
"100130015",2.92484025969306,2.9332153679664,5.13039170033674,0.0452303242141313,0.571661042150826,"URAHP","Bone.5_I"
"100131193",3.57162859944284,3.5994779707894,3.6367848712611,0.0303146284165099,0.533845647090243,"CCDC183-AS1","Bone.5_I"
"100134368",5.42747084948464,5.53807742612526,2.76707988440117,0.00226726107408526,0.189120531555127,"","Bone.5_I"
"100169761",-5.4135282750469,-5.4520638682807,7.54770206287334,0.0210641367939612,0.457107562480612,"RNA5S10","Bone.5_I"
"100169762",-5.41405047070435,-5.45258639455982,7.54815224419243,0.0210488780943201,0.457107562480612,"RNA5S11","Bone.5_I"
"100169763",-5.4174401430502,-5.45597821012548,7.55107434320409,0.0209500575833636,0.457107562480612,"RNA5S12","Bone.5_I"
"100169763",-5.4174401430502,-5.45597821012548,7.55107434320409,0.0209500575833636,0.457107562480612,"RNA5S3","Bone.5_I"
"100294362",4.74166301790012,4.75148106423446,6.68163479867572,0.000901656873503895,0.105493854199956,"RNF213-AS1","Bone.5_I"
"100302182",6.63416410197929,6.73072250406766,3.82152663103462,4.48171137379886e-05,0.016684189159733,"MIR1279","Bone.5_I"
"100316904",3.68493926788767,3.73072250406766,3.06428310194479,0.0446301405388073,0.571661042150826,"SAP25","Bone.5_I"
"100337591",7.5456881750142,7.86000552101262,2.93091552242858,3.19265081833787e-05,0.016342381376367,"SNORA70F","Bone.5_I"
"100505676",6.69498062223207,6.86000552101262,3.06551510439305,0.000102016612684959,0.0278505352629938,"RRS1-AS1","Bone.5_I"
"100506071",5.39330197041162,5.43854175257435,3.96909670178368,0.000507730001626553,0.0776908496824561,"","Bone.5_I"
"100506215",3.01629873828608,3.02711550684788,4.76576784494743,0.0434471172300524,0.571661042150826,"PAXBP1-AS1","Bone.5_I"
"100506286",6.22603549760621,6.53807742612526,2.18237925842069,0.00291588760436557,0.20411110393463,"TBC1D8-AS1","Bone.5_I"
"100506314",5.51523553745308,5.53807742612526,5.60375660891802,0.000203646548807937,0.0416966308684251,"GPRC5D-AS1","Bone.5_I"
"100506492",-4.89961191528214,-4.90693741974316,9.14503975375798,0.00461628548612879,0.266249141770386,"DSCAM-AS1","Bone.5_I"
"10051",-3.29140532111969,-3.29481258803948,8.65382515343494,0.0369445204545792,0.563082689699692,"SMC4","Bone.5_I"
"100526694",3.50690146874392,3.52451591310818,4.26126510379073,0.0220886296457895,0.46165208238219,"MSANTD3-TMEFF1","Bone.5_I"
"100529239",-3.76366468736339,-3.77301995908373,7.82739844160783,0.040147993398559,0.564969185453949,"RPS10-NUDT3","Bone.5_I"
"100616224",4.84377202649944,4.95311492540411,2.54117695206128,0.012286908043965,0.384083117862876,"MIR4753","Bone.5_I"
"100616469",3.52204975285731,3.53807742612526,4.41562173147379,0.0197719204306519,0.449811189797331,"MIR4429","Bone.5_I"
"10079",-5.54384221171914,-5.55863772836328,8.83806289542828,0.00387684599100677,0.238554810342041,"ATP9A","Bone.5_I"
"100874039",3.31886784637738,3.32508370279106,5.97238044687378,0.0182452662966899,0.44220816513447,"THOC7-AS1","Bone.5_I"
"100885776",4.43094306692184,4.45061458487492,4.66971316472411,0.00274443809932152,0.20411110393463,"UGDH-AS1","Bone.5_I"
"10097",-3.55170370602655,-3.55863772836328,8.00635021400068,0.0419642058059477,0.568479109743896,"ACTR2","Bone.5_I"
"101928085",3.9907912979902,4.0235042532955,3.5968166267324,0.0137625425418917,0.410936076778594,"ERICH6-AS1","Bone.5_I"
"101929141",4.88373467596404,4.92368881147089,3.79220831732368,0.00173898949431592,0.169551475695803,"","Bone.5_I"
"101929238",4.84377202649944,4.95311492540411,2.54117695206128,0.012286908043965,0.384083117862876,"CFAP20DC-AS1","Bone.5_I"
"101954267",3.29321393469167,3.31568500478881,3.81459185336871,0.044022184574426,0.571661042150826,"RNVU1-15","Bone.5_I"
"10216",3.79784405709487,3.81015697156206,5.04377808103025,0.00890771810179136,0.368052833524688,"PRG4","Bone.5_I"
"10230",3.52660751273517,3.53807742612526,4.97664153479294,0.0155769505548015,0.430997381904813,"NBR2","Bone.5_I"
"103",-3.9789872263432,-3.98254125443102,9.22961482896199,0.0117944491775525,0.384083117862876,"ADAR","Bone.5_I"
"10349",3.81262899954236,3.83763770798417,3.89075716532306,0.0153828893009511,0.430997381904813,"ABCA10","Bone.5_I"
"10376",-3.01156393996302,-3.01322709351878,9.29543309791266,0.0399577622184991,0.564231159602599,"TUBA1B","Bone.5_I"
"10399",-2.84741355521187,-2.84850362710436,9.67848959406374,0.0450977070848486,0.571661042150826,"RACK1","Bone.5_I"
"1048",2.71086470425518,2.71287329606491,7.64978403135247,0.0454131243680882,0.572205367037911,"CEACAM5","Bone.5_I"
"10512",-3.14150249133357,-3.14374661384849,9.03877683391756,0.0370482986907323,0.563082689699692,"SEMA3C","Bone.5_I"
"105371242",6.34469245044251,7.13753949654153,1.71899255128852,0.0191552363452103,0.443167756122237,"PPIAL4H","Bone.5_I"
"1058",3.98720805343329,3.99750904476256,5.56433722659071,0.00528312598255608,0.288458678647562,"CENPA","Bone.5_I"
"10627",-4.00994481770831,-4.02054317957143,7.89663780698538,0.0316226601432818,0.541819218772966,"MYL12A","Bone.5_I"
"10671",3.56159141728247,3.56845107516878,6.00201092702637,0.0113829653618752,0.384083117862876,"DCTN6","Bone.5_I"
"107",-3.26055565141728,-3.26282247379504,9.13765629753583,0.0305516784517411,0.533845647090243,"ADCY1","Bone.5_I"
"10810",3.64180067757185,3.65055215538367,5.57540603369862,0.010560843895511,0.376057876105368,"WASF3","Bone.5_I"
"10874",4.7347012840063,4.80111183195906,3.0258307151286,0.00595504636367533,0.2938062031235,"NMU","Bone.5_I"
"10953",3.23678851349872,3.24262154259909,6.02492933204283,0.0210972721144898,0.457107562480612,"TOMM34","Bone.5_I"
"10971",-3.50439577290133,-3.51130829785508,7.9663242786053,0.0448842664344686,0.571661042150826,"YWHAQ","Bone.5_I"
"10972",-4.13689030375371,-4.14403933882481,8.50026924044345,0.0172165827024074,0.437900038300363,"TMED10","Bone.5_I"
"11019",5.89638706744814,5.95311492540411,4.02632134082841,0.000168714760789848,0.0393966349917428,"LIAS","Bone.5_I"
"11070",3.20718169916807,3.2161493312379,5.19408777623152,0.0267203120593287,0.516130556051655,"TMEM115","Bone.5_I"
"11083",-3.28823889267777,-3.2916453089608,8.65118472914564,0.0371263311889907,0.563082689699692,"DIDO1","Bone.5_I"
