"","Geneid","logFC","unshrunk.logFC","logCPM","PValue","FDR","hgnc_symbol","sample"
"219","345079",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"SOWAHB","Adrenal.22"
"220","345557",-3.37287346129263,-3.39034616255955,4.64799449240524,0.0159849766179487,0.999954013176133,"PLCXD3","Adrenal.22"
"221","346007",3.25078131941506,3.33151253921645,2.50710148241229,0.0388967619376971,0.999954013176133,"EYS","Adrenal.22"
"222","347273",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"CAVIN4","Adrenal.22"
"223","347688",4.54754784466922,5.0049751910765,1.70055775952679,0.021807733456755,0.999954013176133,"TUBB8","Adrenal.22"
"224","3479",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133,"IGF1","Adrenal.22"
"225","3488",-6.66026148284596,-6.67463818895386,8.17372338767152,1.11835818308572e-05,0.202389280393022,"IGFBP5","Adrenal.22"
"226","3603",4.67038384454788,4.83847252793633,2.86748620069905,0.00584397631576634,0.999954013176133,"IL16","Adrenal.22"
"227","3651",4.16613990287089,4.33151253921645,2.44902120957805,0.0144222094765618,0.999954013176133,"PDX1","Adrenal.22"
"228","3683",3.19941725140167,3.25351002721518,2.95342793918062,0.0337303866437191,0.999954013176133,"ITGAL","Adrenal.22"
"229","3691",-3.67205983577202,-3.67439672967517,7.79330092949255,0.00666121433409819,0.999954013176133,"ITGB4","Adrenal.22"
"230","3694",-3.93786947043097,-3.95594333841377,5.15470000918102,0.00532672147129174,0.999954013176133,"ITGB6","Adrenal.22"
"231","374",-4.66694964116627,-4.67891566050048,6.45436011028219,0.00100454746512358,0.971256775302896,"AREG","Adrenal.22"
"232","3745",4.39308278656669,4.46209664902659,3.74392346967572,0.00428059245769298,0.999954013176133,"KCNB1","Adrenal.22"
"233","3752",2.85817600522342,2.86189141531997,6.29819684436005,0.032564142838158,0.999954013176133,"KCND3","Adrenal.22"
"234","3756",3.39429877113936,3.47590244855163,2.61907857790184,0.0308381146757019,0.999954013176133,"KCNH1","Adrenal.22"
"235","375611",4.04335745720619,4.12797914513132,3.15425447774459,0.00993483680641103,0.999954013176133,"SLC26A5","Adrenal.22"
"236","3760",-3.81024939612957,-3.84241439278336,4.23827855387386,0.00867862962930594,0.999954013176133,"KCNJ3","Adrenal.22"
"237","3766",3.62287271347138,3.78402474391396,2.03078744082986,0.0350245418206775,0.999954013176133,"KCNJ10","Adrenal.22"
"238","3772",3.13052946546658,3.1710478670232,3.26008147705344,0.0330375821354135,0.999954013176133,"KCNJ15","Adrenal.22"
"239","3778",5.12320360108157,5.29303839140182,3.26313881924396,0.00245044515577927,0.999954013176133,"KCNMA1","Adrenal.22"
"240","3798",4.16613990287089,4.33151253921645,2.44902120957805,0.0144222094765618,0.999954013176133,"KIF5A","Adrenal.22"
"241","3827",4.93915945988277,5.18491398114683,2.65639168118543,0.00547868398510707,0.999954013176133,"KNG1","Adrenal.22"
"242","3852",-4.19590688330745,-4.2286444856832,4.58536203538016,0.00405103659629071,0.999954013176133,"KRT5","Adrenal.22"
"243","3857",3.82754306318273,3.99047562138139,2.18392737419582,0.0253513209991,0.999954013176133,"KRT9","Adrenal.22"
"244","387104",3.25165405688048,3.30597744710932,2.99563359763863,0.0309138583809721,0.999954013176133,"SOGA3","Adrenal.22"
"245","3891",4.22858877929732,4.54301664441016,1.81427684645478,0.0245905642123517,0.999954013176133,"KRT85","Adrenal.22"
"246","389434",4.50126570338164,4.66854752649402,2.72427587944559,0.00797577049204241,0.999954013176133,"IYD","Adrenal.22"
"247","389643",5.71315900004026,6.03778133615974,3.01905628349839,0.00178453331655532,0.999954013176133,"NUGGC","Adrenal.22"
"248","3908",3.08890238157149,3.14247871482644,2.8651617048152,0.0404390414450661,0.999954013176133,"LAMA2","Adrenal.22"
"249","390928",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"ACP7","Adrenal.22"
"250","3914",-3.6709597408173,-3.72376989628474,3.44890775557416,0.0148238411033377,0.999954013176133,"LAMB3","Adrenal.22"
"251","392307",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"FAM221B","Adrenal.22"
"252","399",3.46103606077023,3.54301664441016,2.67199787261771,0.0276172431767338,0.999954013176133,"RHOH","Adrenal.22"
"253","399473",3.09139366105337,3.1710478670232,2.38580100170012,0.0499219115136299,0.999954013176133,"SPRED3","Adrenal.22"
"254","399967",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"PATE2","Adrenal.22"
"255","400579",4.85105195340049,5.1710478670232,2.2897490477345,0.00882637535487828,0.999954013176133,"LINC02076","Adrenal.22"
"256","401089",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"FOXL2NB","Adrenal.22"
"257","401236",3.62287271347138,3.78402474391396,2.03078744082986,0.0350245418206775,0.999954013176133,"STMND1","Adrenal.22"
"258","4016",-3.1387638515985,-3.14907573101741,5.1483120431074,0.021972994533772,0.999954013176133,"LOXL1","Adrenal.22"
"259","4025",4.55986897471769,4.72744121554759,2.77359404585514,0.00716728115168527,0.999954013176133,"LPO","Adrenal.22"
"260","4135",3.906382541255,3.99047562138139,3.0377513155613,0.0127534023280258,0.999954013176133,"MAP6","Adrenal.22"
"261","4143",3.46103606077023,3.54301664441016,2.67199787261771,0.0276172431767338,0.999954013176133,"MAT1A","Adrenal.22"
"262","4148",-3.76269087338882,-3.91641497422713,2.23430177898697,0.0280549915536391,0.999954013176133,"MATN3","Adrenal.22"
"263","4345",4.80769579439473,5.26800959691029,1.89030056056627,0.0144659536040347,0.999954013176133,"CD200","Adrenal.22"
"264","43849",3.74172875212216,3.78402474391396,3.77951629078175,0.0110851597713959,0.999954013176133,"KLK12","Adrenal.22"
"265","440730",5.16155360295328,5.33151253921645,3.29737496087892,0.00227138924054657,0.999954013176133,"TRIM67","Adrenal.22"
"266","441666",3.41574932523711,3.44899761826381,3.7914914471002,0.018201867239915,0.999954013176133,"","Adrenal.22"
"267","442117",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"GALNTL6","Adrenal.22"
"268","4430",-2.85693161200635,-2.85983144586077,6.65633650653483,0.0322663541437403,0.999954013176133,"MYO1B","Adrenal.22"
"269","4584",4.71507721718327,4.75034161765767,4.96909567851425,0.00137749693780847,0.999954013176133,"MUC3A","Adrenal.22"
"270","4586",-3.23653103013902,-3.23706578258495,9.47219395803528,0.0151952253505533,0.999954013176133,"MUC5AC","Adrenal.22"
"271","4619",4.47104650803201,4.6381738774505,2.69897609854369,0.00842454080426956,0.999954013176133,"MYH1","Adrenal.22"
"272","4680",-4.06330145060624,-4.07967216368373,5.41609220606505,0.00398854612902721,0.999954013176133,"CEACAM6","Adrenal.22"
"273","480",4.55986897471769,4.72744121554759,2.77359404585514,0.00716728115168527,0.999954013176133,"ATP1A4","Adrenal.22"
"274","4916",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133,"NTRK3","Adrenal.22"
"275","4920",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"ROR2","Adrenal.22"
"276","4938",-2.7015982431604,-2.71083084057724,4.86291724060688,0.0469985090258098,0.999954013176133,"OAS1","Adrenal.22"
"277","4939",-2.78825914690481,-2.79162072480717,6.37511971268908,0.0367437027865598,0.999954013176133,"OAS2","Adrenal.22"
"278","4940",-3.2611076226011,-3.26447677858749,6.85451597129668,0.0153535000687778,0.999954013176133,"OAS3","Adrenal.22"
"279","4992",4.22993863453607,4.68304709618914,1.482339133154,0.0349814100621369,0.999954013176133,"OR1F1","Adrenal.22"
"280","4992",4.22993863453607,4.68304709618914,1.482339133154,0.0349814100621369,0.999954013176133,"","Adrenal.22"
"281","5080",3.30925318452234,3.35037156646777,3.40833025801841,0.0243029743061197,0.999954013176133,"PAX6","Adrenal.22"
"282","50939",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133,"IMPG2","Adrenal.22"
"283","5104",4.51364174833985,4.52542258439542,6.31688355231715,0.00137681146986971,0.999954013176133,"SERPINA5","Adrenal.22"
"284","51103",3.05131365924851,3.08358502577287,3.48366289623305,0.0345185076788129,0.999954013176133,"NDUFAF1","Adrenal.22"
"285","5125",4.95871604066202,5.12797914513132,3.11751865437666,0.00337985535016003,0.999954013176133,"PCSK5","Adrenal.22"
"286","5137",4.31996590278013,4.40551312066023,3.39452670493976,0.00590444024775669,0.999954013176133,"PDE1C","Adrenal.22"
"287","51555",3.46825681872279,3.50984978047496,3.54286348269989,0.0183323861929786,0.999954013176133,"PEX5L","Adrenal.22"
"288","5175",4.98186287262284,5.02609953111211,4.91516359600942,0.000894795248059145,0.971256775302896,"PECAM1","Adrenal.22"
"289","5243",3.25078131941506,3.33151253921645,2.50710148241229,0.0388967619376971,0.999954013176133,"ABCB1","Adrenal.22"
"290","5251",4.16613990287089,4.33151253921645,2.44902120957805,0.0144222094765618,0.999954013176133,"PHEX","Adrenal.22"
"291","5314",4.77820668121098,4.86494473929752,3.8052319107808,0.00238938460144327,0.999954013176133,"PKHD1","Adrenal.22"
"292","53340",5.22069435311735,5.54301664441016,2.5937693191542,0.00455399893852217,0.999954013176133,"SPA17","Adrenal.22"
"293","53630",4.08627066934877,4.1710478670232,3.1911050470788,0.00917696725175353,0.999954013176133,"BCO1","Adrenal.22"
"294","5376",-3.28921486112156,-3.30873239700589,4.41426082335912,0.0193079293068206,0.999954013176133,"PMP22","Adrenal.22"
"295","53829",3.09139366105337,3.1710478670232,2.38580100170012,0.0499219115136299,0.999954013176133,"P2RY13","Adrenal.22"
"296","54550",3.44773464826844,3.60714698182988,1.90435091141929,0.0456784082179405,0.999954013176133,"NECAB2","Adrenal.22"
"297","54739",-3.85708902448681,-3.87061128461401,5.48085695023519,0.00576162778760715,0.999954013176133,"XAF1","Adrenal.22"
"298","54751",-4.00880066608851,-4.16434248767072,2.42551076945007,0.0188127241560762,0.999954013176133,"FBLIM1","Adrenal.22"
"299","54768",5.01365046560717,5.06413266310669,4.7635960675621,0.000918733044701353,0.971256775302896,"HYDIN","Adrenal.22"
"300","54769",6.04080764638327,6.21286804271783,4.10649033839526,0.000367531989788223,0.950175202742496,"DIRAS2","Adrenal.22"
"301","54809",-5.77967344318071,-5.81365539980193,6.07944513207679,0.000131930192887324,0.574354041717678,"SAMD9","Adrenal.22"
"302","54947",-3.64537879626247,-3.72376989628474,2.92518732847414,0.0201427419508671,0.999954013176133,"LPCAT2","Adrenal.22"
"303","55195",4.0067522445092,4.1710478670232,2.32249403811423,0.0188921681249695,0.999954013176133,"CCDC198","Adrenal.22"
"304","55220",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"KLHDC8A","Adrenal.22"
"305","55337",-3.02922438631077,-3.05689619777696,3.69220036037583,0.0345070555482859,0.999954013176133,"SHFL","Adrenal.22"
"306","55753",3.82754306318273,3.99047562138139,2.18392737419582,0.0253513209991,0.999954013176133,"OGDHL","Adrenal.22"
"307","55811",3.82754306318273,3.99047562138139,2.18392737419582,0.0253513209991,0.999954013176133,"ADCY10","Adrenal.22"
"308","55816",6.4266375505679,6.59928486405691,4.47279039695661,0.000158687639309741,0.574354041717678,"DOK5","Adrenal.22"
"309","55824",3.14521778014575,3.1990622431928,2.90996307313614,0.036888024983906,0.999954013176133,"PAG1","Adrenal.22"
"310","55889",3.71456774158881,3.79783054343899,2.87764998470623,0.0179246641711985,0.999954013176133,"GOLGA6B","Adrenal.22"
"311","56241",2.84664131695676,2.85887873859817,4.60236136559432,0.0379740274941247,0.999954013176133,"SUSD2","Adrenal.22"
"312","5648",4.77303197998086,4.94156602090044,2.95568904669304,0.0048206555553061,0.999954013176133,"MASP1","Adrenal.22"
"313","5649",4.5519764644059,4.6381738774505,3.60067602368597,0.00375805107501266,0.999954013176133,"RELN","Adrenal.22"
"314","56896",3.72794392586538,3.78402474391396,3.39355556888628,0.0133999045957953,0.999954013176133,"DPYSL5","Adrenal.22"
"315","56937",-2.69218115940292,-2.69449210376249,6.80997668895536,0.0423604391817316,0.999954013176133,"PMEPA1","Adrenal.22"
"316","56944",3.64451039126187,3.72744121554759,2.8201178924615,0.0202402553309699,0.999954013176133,"OLFML3","Adrenal.22"
"317","56956",3.82754306318273,3.99047562138139,2.18392737419582,0.0253513209991,0.999954013176133,"LHX9","Adrenal.22"
"318","56999",4.75337135220898,4.76607806415456,6.44757790254924,0.000831322499493478,0.971256775302896,"ADAMTS9","Adrenal.22"
"319","57007",-3.15311422332441,-3.1751492426273,4.11677207485651,0.0256989344072885,0.999954013176133,"ACKR3","Adrenal.22"
"320","57091",3.32432392640033,3.40551312066023,2.56416511902265,0.0345641293130538,0.999954013176133,"CASS4","Adrenal.22"
"321","57096",2.96753937858178,2.99047562138139,3.85964172802026,0.0355989062646132,0.999954013176133,"RPGRIP1","Adrenal.22"
"322","5733",4.52112583572662,4.83847252793633,2.03150974218087,0.0154165260269709,0.999954013176133,"PTGER3","Adrenal.22"
"323","57451",4.95871604066202,5.12797914513132,3.11751865437666,0.00337985535016003,0.999954013176133,"TENM2","Adrenal.22"
"324","57575",-2.77746146450738,-2.78677969381054,4.92689875661662,0.0413066636635052,0.999954013176133,"PCDH10","Adrenal.22"
"325","57578",4.57313404541446,4.89093994783047,2.07132346183805,0.0141494596086554,0.999954013176133,"UNC79","Adrenal.22"
"326","57705",3.44352053890127,3.49862252505171,3.153196208232,0.0222677429752379,0.999954013176133,"WDFY4","Adrenal.22"
"327","57709",5.19891051901159,5.36898724463512,3.33082367104931,0.00210888328328887,0.999954013176133,"SLC7A14","Adrenal.22"
"328","57722",3.32432392640033,3.40551312066023,2.56416511902265,0.0345641293130538,0.999954013176133,"IGDCC4","Adrenal.22"
"329","57731",3.13052946546658,3.1710478670232,3.26008147705344,0.0330375821354135,0.999954013176133,"SPTBN4","Adrenal.22"
"330","57795",2.97703901733708,2.99047562138139,4.60292992216847,0.0306991268864193,0.999954013176133,"BRINP2","Adrenal.22"
"331","57821",3.14521778014575,3.1990622431928,2.90996307313614,0.036888024983906,0.999954013176133,"CCDC181","Adrenal.22"
"332","5787",3.40086921205088,3.434082272857,3.7786826768297,0.0186994280533221,0.999954013176133,"PTPRB","Adrenal.22"
"333","5799",3.12149513347676,3.15397435366426,3.54194624661491,0.0306206045964403,0.999954013176133,"PTPRN2","Adrenal.22"
"334","58476",3.14521778014575,3.1990622431928,2.90996307313614,0.036888024983906,0.999954013176133,"TP53INP2","Adrenal.22"
"335","5923",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133,"RASGRF1","Adrenal.22"
"336","59272",4.16613990287089,4.33151253921645,2.44902120957805,0.0144222094765618,0.999954013176133,"ACE2","Adrenal.22"
"337","5992",3.44773464826844,3.60714698182988,1.90435091141929,0.0456784082179405,0.999954013176133,"RFX4","Adrenal.22"
"338","60494",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"CCDC81","Adrenal.22"
"339","60677",4.35280691991945,4.66854752649402,1.90509236377082,0.0202335343235205,0.999954013176133,"CELF6","Adrenal.22"
"340","6097",2.72914716833478,2.74655003849529,4.0001296433194,0.0498394664017868,0.999954013176133,"RORC","Adrenal.22"
"341","6098",4.82174112471083,4.99047562138139,2.99786426425156,0.00439560759466318,0.999954013176133,"ROS1","Adrenal.22"
"342","619571",-2.99370514614085,-3.00387781547747,5.02225899955557,0.0285697630880984,0.999954013176133,"SNORD96A","Adrenal.22"
"343","6263",3.06044077947148,3.08358502577287,3.93782364294118,0.0303239494810846,0.999954013176133,"RYR3","Adrenal.22"
"344","6281",-3.16825994911829,-3.17098780131273,7.06197765356574,0.01809921326474,0.999954013176133,"S100A10","Adrenal.22"
"345","6304",3.58590711992581,3.66854752649402,2.77239825126244,0.0223787977912796,0.999954013176133,"SATB1","Adrenal.22"
"346","6340",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"SCNN1G","Adrenal.22"
"347","6345",2.96921417070928,3.02218448110872,2.77120258949499,0.0489815329081525,0.999954013176133,"SRL","Adrenal.22"
"348","64072",4.61618437329195,4.78402474391396,2.82129670481946,0.00646192876409203,0.999954013176133,"CDH23","Adrenal.22"
"349","64078",4.30965735459519,4.47590244855163,2.56543390218783,0.0112357385478131,0.999954013176133,"SLC28A3","Adrenal.22"
"350","64091",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"POPDC2","Adrenal.22"
"351","64135",-2.67365139430085,-2.67891566050048,5.62133520060594,0.0460635096677919,0.999954013176133,"IFIH1","Adrenal.22"
"352","641455",4.96075681277842,5.36042523113169,2.14872857935448,0.00949223213862184,0.999954013176133,"POTEM","Adrenal.22"
"353","64168",-3.47148811600143,-3.47963569579422,5.81140737428833,0.0112114346033016,0.999954013176133,"NECAB1","Adrenal.22"
"354","642587",-3.51970735613954,-3.6713024763906,2.05274624400879,0.0408339850967515,0.999954013176133,"MIR205HG","Adrenal.22"
"355","642924",3.67682612683533,3.83847252793633,2.07060733319847,0.0322067579849259,0.999954013176133,"LINC00535","Adrenal.22"
"356","64344",4.37639464422606,4.54301664441016,2.62032831160565,0.00998351020273955,0.999954013176133,"HIF3A","Adrenal.22"
"357","643677",4.55986897471769,4.72744121554759,2.77359404585514,0.00716728115168527,0.999954013176133,"CCDC168","Adrenal.22"
"358","644150",3.52482218039966,3.60714698182988,2.72306261775589,0.0248196479815795,0.999954013176133,"WIPF3","Adrenal.22"
"359","644353",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"ZCCHC18","Adrenal.22"
"360","6445",-3.36301920957933,-3.43997693028415,2.69762091207982,0.0323079596906437,0.999954013176133,"SGCG","Adrenal.22"
"361","6447",3.47766205361065,3.58608536630205,2.35450048966421,0.0326399621586344,0.999954013176133,"SCG5","Adrenal.22"
"362","645961",4.59845156587038,4.91647503993761,2.09082963456237,0.0135668806728567,0.999954013176133,"SPATA31C2","Adrenal.22"
"363","6515",4.50126570338164,4.66854752649402,2.72427587944559,0.00797577049204241,0.999954013176133,"SLC2A3","Adrenal.22"
"364","651746",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"ANKRD33B","Adrenal.22"
"365","65217",3.01489969202414,3.04705914974775,3.45362183644528,0.0367081671462408,0.999954013176133,"PCDH15","Adrenal.22"
"366","653598",4.1903183870718,4.6428172514006,1.45621004890938,0.0370221796247963,0.999954013176133,"PPIAL4C","Adrenal.22"
"367","653641",4.86885929114897,5.03778133615974,3.03885184254138,0.00401783083327821,0.999954013176133,"GOLGA6C","Adrenal.22"
"368","653643",4.20222561602712,4.31471018365192,2.9409308601108,0.00940535190758052,0.999954013176133,"GOLGA6D","Adrenal.22"
"369","654463",4.44063008527464,4.52652852162159,3.50125224723872,0.00467578410384719,0.999954013176133,"FER1L6","Adrenal.22"
"370","654502",3.96399342306528,4.12797914513132,2.28906790907607,0.0202840874073654,0.999954013176133,"IQCJ","Adrenal.22"
"371","6662",-2.89086837574962,-2.90247578326926,4.73607662375618,0.0351060831360048,0.999954013176133,"SOX9","Adrenal.22"
"372","677765",-2.81916949085928,-2.83068510020125,4.67526273682476,0.0397377668220349,0.999954013176133,"SCARNA18","Adrenal.22"
"373","677778",-3.06232258676773,-3.11281218703064,2.94719262780127,0.0420117268672453,0.999954013176133,"SCARNA15","Adrenal.22"
"374","677780",-2.98718048786791,-3.0249394310053,3.24641414377284,0.0417539306241175,0.999954013176133,"SCARNA11","Adrenal.22"
"375","677825",-2.94757046124799,-2.95157581380755,6.28927592813641,0.0279400138068996,0.999954013176133,"SNORA44","Adrenal.22"
"376","677838",-2.63829185223811,-2.63974644265993,7.41612180546289,0.0456162791607095,0.999954013176133,"SNORA61","Adrenal.22"
"377","677842",-2.59030798172771,-2.59078671049718,8.9624686152946,0.0485078410666364,0.999954013176133,"SNORA50C","Adrenal.22"
"378","677846",-2.78826190708491,-2.80949977031062,3.81160003145076,0.0479461067612969,0.999954013176133,"SNORA80A","Adrenal.22"
"379","6890",-3.07884284339483,-3.12368130422946,3.11188158464189,0.0386108860631046,0.999954013176133,"TAP1","Adrenal.22"
"380","6898",5.0471838107505,5.10595283880132,4.58733134604353,0.000962782148569217,0.971256775302896,"TAT","Adrenal.22"
"381","6910",4.44018076385549,4.60714698182988,2.67322910678998,0.00890662722376232,0.999954013176133,"TBX5","Adrenal.22"
"382","692058",-2.85898932797735,-2.86501582172049,5.62036597120264,0.0339430411428581,0.999954013176133,"SNORD11","Adrenal.22"
"383","7018",4.04335745720619,4.12797914513132,3.15425447774459,0.00993483680641103,0.999954013176133,"TF","Adrenal.22"
"384","7035",-4.70780430778468,-4.74930498839187,4.75501264036036,0.00160540558179058,0.999954013176133,"TFPI","Adrenal.22"
"385","7038",4.61618437329195,4.78402474391396,2.82129670481946,0.00646192876409203,0.999954013176133,"TG","Adrenal.22"
"386","7045",-2.85187619154353,-2.87061128461401,4.04227121771474,0.0416508748550779,0.999954013176133,"TGFBI","Adrenal.22"
"387","7052",-2.93689402851198,-2.95203888395786,4.41549801618243,0.0341542839538402,0.999954013176133,"TGM2","Adrenal.22"
"388","706",-3.4657831473747,-3.61685469236823,2.01349305130223,0.0442636104734958,0.999954013176133,"TSPO","Adrenal.22"
"389","7078",-3.19727960544924,-3.20592159142212,5.4543353422492,0.0191392039493911,0.999954013176133,"TIMP3","Adrenal.22"
"390","718",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"C3","Adrenal.22"
"391","7253",3.17328749747265,3.25351002721518,2.447712579582,0.0439627830182685,0.999954013176133,"TSHR","Adrenal.22"
"392","728194",5.34556541227293,5.66854752649402,2.69958725194777,0.00361165169294106,0.999954013176133,"RSPH10B2","Adrenal.22"
"393","728712",-4.40436640100237,-4.83780513953077,1.68568053257509,0.0273660966996892,0.999954013176133,"SPANXA2","Adrenal.22"
"394","729665",4.01956870270794,4.33151253921645,1.66646590629235,0.0337670503653565,0.999954013176133,"CCDC175","Adrenal.22"
"395","7455",3.85156396958033,3.90801346118941,3.50031958355174,0.0106644575657567,0.999954013176133,"ZAN","Adrenal.22"
"396","7477",-4.53541568822677,-4.61685469236823,3.68920750271196,0.00388672744100845,0.999954013176133,"WNT7B","Adrenal.22"
"397","7503",-3.82716224926323,-3.83527821150173,6.17142393531815,0.00549574894119814,0.999954013176133,"XIST","Adrenal.22"
"398","753",-3.81780364004002,-3.83129836058918,5.44494592834016,0.00623595846654528,0.999954013176133,"LDLRAD4","Adrenal.22"
"399","7728",3.78566907772623,4.09436486452611,1.50889266531327,0.0473521503357062,0.999954013176133,"ZNF175","Adrenal.22"
"400","773",4.35548335461955,4.44113703039095,3.42582730630649,0.00551468733699494,0.999954013176133,"CACNA1A","Adrenal.22"
"401","781",4.16613990287089,4.33151253921645,2.44902120957805,0.0144222094765618,0.999954013176133,"CACNA2D1","Adrenal.22"
"402","79365",3.25078131941506,3.33151253921645,2.50710148241229,0.0388967619376971,0.999954013176133,"BHLHE41","Adrenal.22"
"403","79400",4.05921124862312,4.17104786702321,2.82070728452891,0.0121770941589329,0.999954013176133,"NOX5","Adrenal.22"
"404","79623",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"GALNT14","Adrenal.22"
"405","79628",3.44352053890127,3.49862252505171,3.153196208232,0.0222677429752379,0.999954013176133,"SH3TC2","Adrenal.22"
"406","79747",5.15395706348648,5.47590244855163,2.5378304070992,0.00514609175466544,0.999954013176133,"ADGB","Adrenal.22"
"407","79895",5.42697990160846,5.54301664441016,4.03663804636858,0.000833667795610384,0.971256775302896,"ATP8B4","Adrenal.22"
"408","79935",3.0250046714061,3.03311995878988,5.35824051566972,0.0259067220742394,0.999954013176133,"CCNP","Adrenal.22"
"409","79937",4.03151484944101,4.34361068173432,1.67473948214265,0.0331730708781175,0.999954013176133,"CNTNAP3","Adrenal.22"
"410","79940",3.09139366105337,3.1710478670232,2.38580100170012,0.0499219115136299,0.999954013176133,"LINC00472","Adrenal.22"
"411","79987",4.5519764644059,4.6381738774505,3.60067602368597,0.00375805107501266,0.999954013176133,"SVEP1","Adrenal.22"
"412","8001",-2.81735194868926,-2.83395281403516,4.17210504500244,0.0429082512390822,0.999954013176133,"GLRA3","Adrenal.22"
"413","80031",3.82754306318273,3.99047562138139,2.18392737419582,0.0253513209991,0.999954013176133,"SEMA6D","Adrenal.22"
"414","80034",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"CSRNP3","Adrenal.22"
"415","80036",3.85767339652504,3.94156602090044,2.99674890665316,0.0139194364929018,0.999954013176133,"TRPM3","Adrenal.22"
"416","80122",4.50126570338164,4.66854752649402,2.72427587944559,0.00797577049204241,0.999954013176133,"MAP3K19","Adrenal.22"
"417","80125",4.50126570338164,4.66854752649402,2.72427587944559,0.00797577049204241,0.999954013176133,"CCDC33","Adrenal.22"
"418","80133",3.46103606077023,3.54301664441016,2.67199787261771,0.0276172431767338,0.999954013176133,"MROH9","Adrenal.22"
"419","80320",3.11230703978834,3.19210948255103,2.4015271388299,0.0483381537987508,0.999954013176133,"SP6","Adrenal.22"
"420","81029",4.22858877929732,4.54301664441016,1.81427684645478,0.0245905642123517,0.999954013176133,"WNT5B","Adrenal.22"
"421","81030",3.95350070769314,4.03778133615974,3.07763064291436,0.011710671525421,0.999954013176133,"ZBP1","Adrenal.22"
"422","8110",3.87388430401853,3.91647503993761,3.89604485705063,0.00862585546309368,0.999954013176133,"DPF3","Adrenal.22"
"423","81796",3.75502526109205,3.83847252793633,2.91110922035977,0.0166984863755729,0.999954013176133,"SLCO5A1","Adrenal.22"
"424","822",-3.44930123184006,-3.50137747494829,3.26212507196218,0.0219664313335643,0.999954013176133,"CAPG","Adrenal.22"
"425","8291",3.82754306318273,3.99047562138139,2.18392737419582,0.0253513209991,0.999954013176133,"DYSF","Adrenal.22"
"426","83449",4.0067522445092,4.1710478670232,2.32249403811423,0.0188921681249695,0.999954013176133,"PMFBP1","Adrenal.22"
"427","83659",3.17328749747265,3.25351002721518,2.447712579582,0.0439627830182685,0.999954013176133,"TEKT1","Adrenal.22"
"428","83758",4.20337976775362,4.36898724463512,2.47900790341119,0.0135254801252702,0.999954013176133,"RBP5","Adrenal.22"
"429","83889",5.77002221528092,5.94156602090044,3.85297515954244,0.00065387277902864,0.971256775302896,"WDR87","Adrenal.22"
"430","83988",4.02141248776061,4.10595283880132,3.13547331482027,0.0103441827415528,0.999954013176133,"NCALD","Adrenal.22"
"431","84101",3.62287271347138,3.78402474391396,2.03078744082986,0.0350245418206775,0.999954013176133,"USP44","Adrenal.22"
"432","84443",4.72262065002668,4.89093994783047,2.91225544601642,0.00530046395707905,0.999954013176133,"FRMPD3","Adrenal.22"
"433","84466",4.76422820890091,5.08358502577287,2.22051612301829,0.0102534275579294,0.999954013176133,"MEGF10","Adrenal.22"
"434","84553",3.08683111108793,3.11920893550359,3.5130963587678,0.0324943436293997,0.999954013176133,"FAXC","Adrenal.22"
"435","84667",3.7750497600608,4.08358502577287,1.50194217286372,0.0480642284341877,0.999954013176133,"HES7","Adrenal.22"
"436","84689",4.0067522445092,4.1710478670232,2.32249403811423,0.0188921681249695,0.999954013176133,"MS4A14","Adrenal.22"
"437","84875",-2.96982980023869,-2.98250416468491,4.69324061604042,0.0310337440394161,0.999954013176133,"PARP10","Adrenal.22"
"438","8514",3.11733484637547,3.17104786702321,2.88773455908286,0.0386107343551403,0.999954013176133,"KCNAB2","Adrenal.22"
