genes,logFC
10142,-3.8143071
7316,-3.854788949
4514,-3.866054497
6138,-3.874158109
3326,-3.903246875
81539,-3.928490132
780854,-3.970995297
6023,-3.974804868
2495,-4.023860598
64710,-4.065461684
23524,-4.077887773
7764,-4.082610783
226,-4.085676423
4512,-4.186433704
2316,-4.188191209
54843,-4.24212079
4536,-4.329267421
378938,-4.432357509
4540,-4.780945048
4513,-4.808413147
4519,-4.834417901
7812,-4.836954737
4566,-4.844738005
25800,-4.939447586
6130,-5.318544115
100302143,-5.585915822
677847,-5.586936867
4538,-5.716906779
5757,-5.811298775
4535,-5.838236159
4508,-5.949293531
23521,-6.060401536
4509,-7.003336938
57418,3.424635142
3397,3.40577716
347746,3.163047495
6203,3.125518756
197342,3.109794057
23,2.959488661
10919,2.949573482
10211,2.830773766
3399,2.821903687
7407,2.795833452
4849,2.783310986
3887,2.695400445
26121,2.685948126
7917,2.667643676
6222,2.636719881
100169768,2.603492983
8449,2.571017043
101978785,2.449185124
26834,-2.588158946
6506,-2.689656444
27185,-2.691378662
7092,-2.71015015
2,-2.711277468
715,-2.732579247
131873,-2.748509168
94160,-2.760574715
7399,-2.769262808
113146,-2.784033189
100189437,-2.784033189
91584,-2.791359051
196500,-2.81477385
9398,-2.833053525
4257,-2.854179265
117145,-2.856425945
80206,-2.856425945
2157,-2.857910815
8470,-2.880417164
23632,-2.892536926
196477,-2.902064628
64131,-2.902064628
283310,-2.908922038
8997,-2.918751452
105373990,-2.932702989
3216,-2.956780393
643677,-2.991205634
84675,-3.017622648
480,-3.022550265
121006,-3.022550265
55553,-3.030909108
3213,-3.123202948
84695,-3.153002203
91156,-3.167421575
3696,-3.167421575
8497,-3.168826061
338,-3.168826061
88,-3.20042745
920,-3.20042745
374462,-3.20042745
8111,-3.214464744
4703,-3.222045608
146177,-3.222969263
114788,-3.222969263
3683,-3.25870384
477,-3.259048609
5858,-3.259048609
22885,-3.259048609
400618,-3.259319025
25775,-3.259319025
146723,-3.293163563
79628,-3.301626643
56977,-3.315380526
2312,-3.323155822
171024,-3.343309224
645202,-3.355822141
9201,-3.360100439
54549,-3.369595297
22844,-3.369595297
5629,-3.371309485
55259,-3.392439159
60676,-3.398219255
10566,-3.421846314
4744,-3.423226662
128102,-3.45057825
948,-3.456742042
2904,-3.518739083
6515,-3.520992381
5251,-3.520992381
5787,-3.525717509
101927853,-3.534112364
55384,-3.544078066
7135,-3.56812211
9369,-3.605563679
100506810,-3.613760793
55576,-3.639420292
586,-3.656055235
642587,-3.697842641
23345,-3.732709261
51816,-3.742605273
1769,-3.742605273
7091,-3.783117295
6262,-3.795508135
144568,-3.822522711
5304,-3.822522711
9844,-3.879683421
388697,-3.884983056
100288805,-3.892059753
56938,-3.993169026
3918,-4.007843386
146754,-4.03871634
2196,-4.104135324
57101,-4.142768076
2153,-4.226694783
347,-4.293663373
84530,-4.3665627
9383,-4.401887322
727832,-4.496465836
54768,-4.549759735
55567,-4.588521373
94025,-4.653586777
440730,-4.854838201
83872,-4.952341644
10071,-5.068736656
