raw_id,gene,logFC,unshrunk.logFC,logCPM,PValue,FDR,sample,tumor,Cell_line,Estrogen_status
bone_2_II,1490,5.398349636,5.536381153,3.692621887,0.000697673,0.320372866,Bone.3,Bone,MCF-7,E2
bone_2_II,102724329,5.756518204,6.02180798,3.104650878,0.000700894,0.320372866,Bone.3,Bone,MCF-7,E2
bone_2_II,3698,4.78647449,4.799415559,6.870141138,0.000710025,0.320372866,Bone.3,Bone,MCF-7,E2
bone_2_II,169200,-4.98471738,-4.995000307,7.628914001,0.000711841,0.320372866,Bone.3,Bone,MCF-7,E2
bone_2_II,345275,5.098370601,5.168649369,4.453047226,0.000735785,0.320372866,Bone.3,Bone,MCF-7,E2
bone_2_II,6563,5.006065803,5.062449965,4.715739047,0.000775243,0.324051719,Bone.3,Bone,MCF-7,E2
bone_2_II,5288,5.121445812,5.214453058,4.015343052,0.00087988,0.352798647,Bone.3,Bone,MCF-7,E2
bone_2_II,200162,5.002297316,5.072434054,4.345369094,0.000911537,0.352798647,Bone.3,Bone,MCF-7,E2
bone_2_II,2688,4.960468839,5.030540717,4.298815906,0.001000242,0.356832977,Bone.3,Bone,MCF-7,E2
bone_2_II,644068,4.880696171,4.936919083,4.575209631,0.001024401,0.356832977,Bone.3,Bone,MCF-7,E2
bone_2_II,100506930,4.880696171,4.936919083,4.575209631,0.001024401,0.356832977,Bone.3,Bone,MCF-7,E2
bone_2_II,101927018,4.899366878,4.969340561,4.231211641,0.001145049,0.385992182,Bone.3,Bone,MCF-7,E2
bone_2_II,9830,-5.531664962,-5.592901864,5.802602642,0.001258049,0.410831592,Bone.3,Bone,MCF-7,E2
bone_2_II,85441,-5.099136006,-5.12984285,6.288351865,0.00132285,0.413855591,Bone.3,Bone,MCF-7,E2
bone_2_II,25864,4.929180561,5.02180798,3.806714492,0.001346516,0.413855591,Bone.3,Bone,MCF-7,E2
bone_2_II,399,5.07721877,5.214453058,3.355144078,0.001423132,0.424906538,Bone.3,Bone,MCF-7,E2
bone_2_II,144203,5.812328161,6.3019159,2.399525061,0.001504459,0.424908152,Bone.3,Bone,MCF-7,E2
bone_2_II,102465534,5.812328161,6.3019159,2.399525061,0.001504459,0.424908152,Bone.3,Bone,MCF-7,E2
bone_2_II,7422,-5.424851563,-5.48598666,5.709695784,0.001556651,0.428079096,Bone.3,Bone,MCF-7,E2
bone_2_II,6520,-5.266387931,-5.315367888,5.845641153,0.00160335,0.429615684,Bone.3,Bone,MCF-7,E2
bone_2_II,102465753,4.64400245,4.699879886,4.314203156,0.00172286,0.431642919,Bone.3,Bone,MCF-7,E2
bone_2_II,341640,-4.959504031,-4.990118086,6.1655646,0.001759279,0.431642919,Bone.3,Bone,MCF-7,E2
bone_2_II,728194,5.725332933,6.214453058,2.326837204,0.001817533,0.431642919,Bone.3,Bone,MCF-7,E2
bone_2_II,345643,4.785110429,4.877418071,3.654988569,0.001845175,0.431642919,Bone.3,Bone,MCF-7,E2
bone_2_II,219858,4.668452433,4.738015014,3.980751887,0.001898761,0.431642919,Bone.3,Bone,MCF-7,E2
bone_2_II,89765,4.668452433,4.738015014,3.980751887,0.001898761,0.431642919,Bone.3,Bone,MCF-7,E2
bone_2_II,84187,-4.917354038,-4.94793827,6.128638026,0.001915879,0.431642919,Bone.3,Bone,MCF-7,E2
bone_2_II,100169851,4.496426704,4.536381153,4.706783073,0.001965067,0.431642919,Bone.3,Bone,MCF-7,E2
bone_2_II,9866,-5.301967518,-5.36297577,5.603241274,0.001982666,0.431642919,Bone.3,Bone,MCF-7,E2
bone_2_II,10371,4.29340898,4.305600946,6.427512176,0.002076261,0.442794392,Bone.3,Bone,MCF-7,E2
bone_2_II,79955,4.399639039,4.43684548,4.715738116,0.002342058,0.484991025,Bone.3,Bone,MCF-7,E2
bone_2_II,100996643,4.880185519,5.027367506,3.053549413,0.002366942,0.484991025,Bone.3,Bone,MCF-7,E2
bone_2_II,375743,-5.175891685,-5.236758053,5.494489979,0.00253204,0.504580185,Bone.3,Bone,MCF-7,E2
bone_2_II,84898,-5.167633802,-5.228490437,5.487383118,0.002572592,0.504580185,Bone.3,Bone,MCF-7,E2
bone_2_II,139818,4.625040678,4.716953399,3.491686357,0.0026074,0.504580185,Bone.3,Bone,MCF-7,E2
bone_2_II,4676,-5.121350686,-5.182151723,5.447587754,0.002811344,0.534155427,Bone.3,Bone,MCF-7,E2
bone_2_II,1191,-5.095465195,-5.156234348,5.425357717,0.002953739,0.540239314,Bone.3,Bone,MCF-7,E2
bone_2_II,54414,4.07233734,4.07726868,7.592999859,0.002973704,0.540239314,Bone.3,Bone,MCF-7,E2
bone_2_II,80736,4.70836548,4.837649778,3.069823385,0.002998457,0.540239314,Bone.3,Bone,MCF-7,E2
bone_2_II,284486,4.53781227,4.629490558,3.405224252,0.003141561,0.547479528,Bone.3,Bone,MCF-7,E2
bone_2_II,8869,4.189178507,4.214453058,5.122853815,0.003143423,0.547479528,Bone.3,Bone,MCF-7,E2
bone_2_II,100130449,4.107413266,4.124255249,5.700987206,0.0033181,0.550324672,Bone.3,Bone,MCF-7,E2
bone_2_II,25804,-5.019495485,-5.08016769,5.360226718,0.003411408,0.550324672,Bone.3,Bone,MCF-7,E2
bone_2_II,101927599,4.153258859,4.17968764,5.007729917,0.00344789,0.550324672,Bone.3,Bone,MCF-7,E2
bone_2_II,8777,-5.010289055,-5.07094916,5.352344907,0.003471145,0.550324672,Bone.3,Bone,MCF-7,E2
bone_2_II,83853,4.663509007,4.799415559,2.956508648,0.003475735,0.550324672,Bone.3,Bone,MCF-7,E2
bone_2_II,100189177,4.663509007,4.799415559,2.956508648,0.003475735,0.550324672,Bone.3,Bone,MCF-7,E2
bone_2_II,283248,4.227274692,4.273346747,4.16651769,0.00378404,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,93210,4.112761454,4.140452477,4.884088824,0.003822593,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,26085,4.444968511,4.536381153,3.315263038,0.003824247,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,92949,4.952573651,5.214453058,2.377460399,0.004029812,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,26030,-4.924675481,-4.985219286,5.279163329,0.004075066,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,5813,-4.914841502,-4.9753715,5.270770437,0.004150344,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,84733,-4.90494003,-4.965456032,5.262322651,0.004227438,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,54870,-4.90494003,-4.965456032,5.262322651,0.004227438,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,26155,-4.897469074,-4.95797445,5.255950339,0.004286482,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,283209,-4.894970133,-4.955471943,5.253819225,0.004306401,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,80144,-4.894970133,-4.955471943,5.253819225,0.004306401,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,79842,4.122571671,4.161985639,4.307791557,0.004357279,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,57102,3.951990438,3.966525545,5.76772538,0.004452145,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,7881,3.961592903,3.979987805,5.392700373,0.004617364,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,56941,-4.844060221,-4.904488014,5.210440353,0.004731293,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,664618,4.233332234,4.3019159,3.536793506,0.00479564,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,101929959,4.066214039,4.105478332,4.251795177,0.004897408,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,101060200,3.952250154,3.973444959,5.147913869,0.00490028,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,60674,-4.151001745,-4.166008007,6.346681169,0.005093582,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,10092,-4.417170071,-4.447325039,5.695252608,0.005110612,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,10410,-4.408818833,-4.438965294,5.688090585,0.005192346,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,283120,-4.233113171,-4.253152492,6.048431141,0.005249597,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,1303,-3.853110783,-3.856413272,8.097741523,0.005316793,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,2824,3.952494486,3.979987805,4.715737205,0.005340466,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,8884,-5.251075638,-5.370509442,4.744535026,0.005543044,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,102465526,5.188372821,5.673884677,1.922011144,0.005634285,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,387990,4.085654574,4.140452477,3.734017792,0.005641367,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,22853,-4.355368953,-4.385459784,5.642308207,0.005744876,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,125058,-4.347921065,-4.378003979,5.635936435,0.005826055,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,51259,3.841159591,3.858309248,5.373206349,0.00582795,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,641467,4.239171321,4.329930276,3.123803842,0.005873037,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,55008,-4.725302325,-4.785546942,5.109525055,0.005876895,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,3607,-4.332908938,-4.36297577,5.62309906,0.005992919,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,100500808,4.761063574,5.02180798,2.229531857,0.005993871,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,25833,4.761063574,5.02180798,2.229531857,0.005993871,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,1770,4.761063574,5.02180798,2.229531857,0.005993871,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,654841,4.761063574,5.02180798,2.229531857,0.005993871,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,221927,-4.714005236,-4.774231628,5.099945139,0.005998187,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,26027,4.401535911,4.536381153,2.727419688,0.006005736,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,256764,4.401535911,4.536381153,2.727419688,0.006005736,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,7462,4.401535911,4.536381153,2.727419688,0.006005736,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,100130880,4.401535911,4.536381153,2.727419688,0.006005736,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,1612,4.401535911,4.536381153,2.727419688,0.006005736,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,6447,4.539069642,4.716953399,2.494390572,0.006044079,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,693158,3.935083411,3.969340561,4.332049712,0.006048402,0.569421609,Bone.3,Bone,MCF-7,E2
bone_2_II,84527,3.95294216,3.992060637,4.134056322,0.006193046,0.577833356,Bone.3,Bone,MCF-7,E2
bone_2_II,7029,-4.302407765,-4.332441401,5.597039926,0.006345651,0.583718729,Bone.3,Bone,MCF-7,E2
bone_2_II,55520,3.976222122,4.02180798,3.911515575,0.006377303,0.583718729,Bone.3,Bone,MCF-7,E2
bone_2_II,137392,-5.166146461,-5.285392829,4.672893625,0.006423699,0.583718729,Bone.3,Bone,MCF-7,E2
bone_2_II,63826,-5.150152903,-5.269362719,4.659421007,0.006603078,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,58513,-4.013803502,-4.028720925,6.227754814,0.00665118,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,100129617,3.880726554,3.914892777,4.276841927,0.006760809,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,55763,-4.632347214,-4.692437537,5.030800838,0.006945429,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,4680,3.637638555,3.639160858,8.895721693,0.006951607,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,199720,4.053260067,4.121343654,3.366102523,0.006951786,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,171019,-3.987393469,-4.0022928,6.204953186,0.006997853,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,56103,-6.1533096,-6.54519739,4.176712742,0.007144574,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,400798,3.776671993,3.799415559,4.834266877,0.007202769,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,126375,3.776671993,3.799415559,4.834266877,0.007202769,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,222967,4.452074414,4.629490558,2.426059337,0.007218914,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,100507246,-3.970331822,-3.985219286,6.190238317,0.007230664,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,340481,-4.608141508,-4.668189991,5.01033868,0.007251398,0.592008632,Bone.3,Bone,MCF-7,E2
bone_2_II,54627,3.696823267,3.70921775,5.743158393,0.007310659,0.592220044,Bone.3,Bone,MCF-7,E2
bone_2_II,192111,-4.595884634,-4.655911661,4.999983328,0.007410972,0.592239049,Bone.3,Bone,MCF-7,E2
bone_2_II,102466755,5.05202204,5.536381153,1.831000752,0.007424241,0.592239049,Bone.3,Bone,MCF-7,E2
bone_2_II,5546,-4.583522735,-4.643527937,4.989543273,0.007575148,0.5996992,Bone.3,Bone,MCF-7,E2
bone_2_II,441478,-5.05887112,-5.177864364,4.582640501,0.007716381,0.601951977,Bone.3,Bone,MCF-7,E2
bone_2_II,55206,-3.791516519,-3.799966001,6.765506983,0.00781696,0.601951977,Bone.3,Bone,MCF-7,E2
bone_2_II,100288428,3.925584822,3.979987805,3.58006255,0.007825851,0.601951977,Bone.3,Bone,MCF-7,E2
bone_2_II,92815,3.647178759,3.65805971,5.898800245,0.007905714,0.601951977,Bone.3,Bone,MCF-7,E2
bone_2_II,28964,-4.558476552,-4.618436956,4.968403284,0.007917975,0.601951977,Bone.3,Bone,MCF-7,E2
bone_2_II,132014,3.827652998,3.866529755,4.009413027,0.007993724,0.601951977,Bone.3,Bone,MCF-7,E2
bone_2_II,79073,-4.552146471,-4.612095429,4.963063063,0.008006825,0.601951977,Bone.3,Bone,MCF-7,E2
bone_2_II,5858,4.250239924,4.38437806,2.603652833,0.008172882,0.603561425,Bone.3,Bone,MCF-7,E2
bone_2_II,140545,-4.165062741,-4.194937878,5.480083573,0.008184177,0.603561425,Bone.3,Bone,MCF-7,E2
bone_2_II,8666,-4.248280784,-4.284103578,5.327856185,0.008227472,0.603561425,Bone.3,Bone,MCF-7,E2
bone_2_II,332,-4.156561557,-4.186426378,5.472865013,0.008312678,0.603561425,Bone.3,Bone,MCF-7,E2
bone_2_II,7311,-3.790644814,-3.800497283,6.561803487,0.008337009,0.603561425,Bone.3,Bone,MCF-7,E2
bone_2_II,90993,3.64415027,3.659237901,5.363893206,0.00846689,0.603561425,Bone.3,Bone,MCF-7,E2
bone_2_II,100129654,3.954027927,4.02180798,3.275660431,0.008500386,0.603561425,Bone.3,Bone,MCF-7,E2
bone_2_II,1896,3.954027927,4.02180798,3.275660431,0.008500386,0.603561425,Bone.3,Bone,MCF-7,E2
bone_2_II,83872,-3.64110877,-3.645303562,7.563721054,0.008548047,0.603561425,Bone.3,Bone,MCF-7,E2
bone_2_II,29948,3.624670234,3.638950887,5.432276441,0.008704015,0.610449365,Bone.3,Bone,MCF-7,E2
bone_2_II,26000,-4.126406615,-4.156234348,5.44727899,0.008783557,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,100169760,-3.499222221,-3.499230849,16.2504516,0.008967555,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,11342,-4.100048175,-4.12984285,5.424938801,0.009215032,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,5379,-5.279078892,-5.456471375,4.308187549,0.009248395,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,83758,4.540183098,4.799415559,2.070940631,0.009361892,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,101928232,4.540183098,4.799415559,2.070940631,0.009361892,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,101927759,4.540183098,4.799415559,2.070940631,0.009361892,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,101928868,4.540183098,4.799415559,2.070940631,0.009361892,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,100616354,4.540183098,4.799415559,2.070940631,0.009361892,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,135398,-3.669985114,-3.677330645,6.836535516,0.009423937,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,3397,3.672788952,3.699879886,4.430723383,0.009434531,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,3872,-3.917220658,-3.936986372,5.777554088,0.009547518,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,696,3.999054135,4.088922176,2.914854981,0.009560151,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,50999,-4.44689505,-4.50664613,4.874424721,0.009623098,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,1302,3.676168283,3.705439411,4.307591442,0.009640811,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,6772,-3.529743358,-3.532280312,8.146463341,0.009755587,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,219736,3.637314765,3.661912035,4.550680682,0.00980395,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,100507642,5.130900604,5.813915129,1.608685727,0.009974581,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,3384,4.901426605,5.38437806,1.735861291,0.010005367,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,128710,-4.419337063,-4.479033899,4.851264556,0.010092419,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,3915,-3.793159178,-3.807914755,6.038160462,0.010110475,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,56919,-4.412364523,-4.472047469,4.845407876,0.010214393,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,1054,-4.412364523,-4.472047469,4.845407876,0.010214393,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,8644,3.720357693,3.761940854,3.789584652,0.010267304,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,4586,3.428797287,3.42888934,12.7611491,0.010329096,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,1486,3.52411782,3.536381153,5.569178806,0.010340584,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,29128,-3.870862139,-3.890582412,5.738123771,0.010399729,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,391356,3.580708272,3.601476182,4.767254006,0.010427104,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,3400,3.847462876,3.914892777,3.181499641,0.010518302,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,84269,3.690439485,3.729026231,3.876910249,0.010522108,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,389538,3.727707289,3.772720692,3.672941293,0.010529127,0.611274291,Bone.3,Bone,MCF-7,E2
bone_2_II,23015,-4.145848904,-4.185515514,5.109932704,0.010889681,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,51233,3.640164738,3.673884677,4.039633952,0.010966377,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,23138,-3.526643724,-3.531501319,7.254123547,0.011061601,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,54777,3.745512655,3.799415559,3.414671264,0.011218691,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,80022,-4.355336781,-4.414903562,4.797554406,0.011262987,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,23413,-4.355336781,-4.414903562,4.797554406,0.011262987,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,375790,-3.630652554,-3.640415325,6.423717344,0.011306884,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,548596,3.563426185,3.587911454,4.477482645,0.011351208,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,2867,4.081198318,4.214453058,2.47278546,0.011445312,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,27120,4.081198318,4.214453058,2.47278546,0.011445312,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,100506311,4.081198318,4.214453058,2.47278546,0.011445312,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,401612,4.081198318,4.214453058,2.47278546,0.011445312,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,23508,3.470722393,3.482941894,5.515930581,0.011492356,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,79892,-4.340720526,-4.400256786,4.785303223,0.011546881,0.62198408,Bone.3,Bone,MCF-7,E2
bone_2_II,171024,-3.651569029,-3.663291192,6.204592028,0.011767694,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,1196,-4.800030533,-4.918329399,4.36598121,0.011847477,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,100130348,3.95547245,4.062449965,2.645096998,0.012063823,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,6654,-3.595983917,-3.605725904,6.393955591,0.012067331,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,64800,3.616606778,3.65502565,3.807467651,0.012172736,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,1048,3.35484377,3.356488692,8.48824324,0.012260926,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,221545,3.663687283,3.711104323,3.528516514,0.01230124,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,7357,-3.777150365,-3.796774197,5.658666059,0.012338737,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,4363,-3.93588145,-3.965456032,5.2863102,0.012367255,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,51741,-3.93588145,-3.965456032,5.2863102,0.012367255,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,11080,3.493362805,3.51401334,4.680592446,0.012387668,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,166979,3.407155787,3.41608692,5.951902566,0.012404653,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,51280,3.351906992,3.35438332,7.875320903,0.012499071,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,10245,-4.76538295,-4.883579025,4.337101591,0.01252865,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,219681,3.862129411,3.951418653,2.802842501,0.012531992,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,101929529,3.862129411,3.951418653,2.802842501,0.012531992,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,412,3.475398987,3.494560978,4.783839926,0.012575151,0.622797746,Bone.3,Bone,MCF-7,E2
bone_2_II,64135,-3.750844436,-3.770440049,5.636421051,0.012939422,0.637815832,Bone.3,Bone,MCF-7,E2
bone_2_II,55970,-3.905762652,-3.935294061,5.260971724,0.013042081,0.639857944,Bone.3,Bone,MCF-7,E2
bone_2_II,54780,-4.249769684,-4.309108898,4.709194915,0.013462389,0.657071841,Bone.3,Bone,MCF-7,E2
bone_2_II,23032,-3.885328359,-3.914829959,5.243797325,0.013518703,0.657071841,Bone.3,Bone,MCF-7,E2
bone_2_II,200879,3.37971562,3.39133082,5.49783167,0.013627757,0.659305858,Bone.3,Bone,MCF-7,E2
bone_2_II,493,-3.875001641,-3.904488014,5.235123148,0.013765507,0.662064058,Bone.3,Bone,MCF-7,E2
bone_2_II,57462,3.361728246,3.371994335,5.6779561,0.013836207,0.662064058,Bone.3,Bone,MCF-7,E2
bone_2_II,90390,3.407205588,3.423906424,4.934668003,0.013895242,0.662064058,Bone.3,Bone,MCF-7,E2
bone_2_II,116496,3.584853831,3.629490558,3.542817629,0.013938191,0.662064058,Bone.3,Bone,MCF-7,E2
bone_2_II,54663,-4.210113396,-4.269362719,4.676078177,0.014383053,0.680103635,Bone.3,Bone,MCF-7,E2
bone_2_II,753,-3.680912286,-3.700430328,5.577411104,0.014667812,0.690444316,Bone.3,Bone,MCF-7,E2
bone_2_II,1287,-3.431158856,-3.438391915,6.630223,0.014813059,0.694080302,Bone.3,Bone,MCF-7,E2
bone_2_II,643836,-3.672928593,-3.692437537,5.570685998,0.014877894,0.694080302,Bone.3,Bone,MCF-7,E2
bone_2_II,54968,3.359248973,3.374917731,4.986518089,0.015039265,0.697020467,Bone.3,Bone,MCF-7,E2
bone_2_II,55762,3.297895059,3.305600946,6.06768869,0.015074318,0.697020467,Bone.3,Bone,MCF-7,E2
bone_2_II,5184,3.318847975,3.329930276,5.50691794,0.015225046,0.700888662,Bone.3,Bone,MCF-7,E2
bone_2_II,83607,-3.940404758,-3.97971281,4.937645108,0.015528175,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,58478,-4.152696991,-4.211811696,4.628203464,0.015815473,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,6778,-3.784105401,-3.813452938,5.158920283,0.01611955,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,64925,3.320820246,3.336443583,4.949076885,0.016194132,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,219844,3.327133863,3.343736075,4.856529299,0.016218975,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,8871,-4.135863668,-4.194937878,4.61418409,0.016258789,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,164633,4.039683861,4.214453058,2.129720432,0.016268013,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,1384,4.039683861,4.214453058,2.129720432,0.016268013,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,56977,3.342314193,3.361294447,4.654076028,0.01627625,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,101928042,4.232176385,4.479797625,1.905167402,0.01632891,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,83450,3.442003105,3.477487464,3.754238305,0.016571264,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,57722,3.889688241,4.02180798,2.333902875,0.016587649,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,115572,3.456537027,3.494560978,3.661649666,0.016603277,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,100288413,3.492010072,3.536381153,3.461163163,0.016670552,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,27291,-4.118831614,-4.177864364,4.600006855,0.01671852,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,101929467,3.539715465,3.592964682,3.236359699,0.016737957,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,126006,3.710833424,3.799415559,2.685144498,0.016789522,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,148189,3.710833424,3.799415559,2.685144498,0.016789522,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,338321,3.710833424,3.799415559,2.685144498,0.016789522,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,11227,3.607345691,3.673884677,2.98086014,0.016791677,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,155368,3.607345691,3.673884677,2.98086014,0.016791677,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,102723566,3.65302165,3.729026231,2.838804041,0.016802529,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,10614,-3.756243745,-3.785546942,5.135615405,0.016910285,0.700986467,Bone.3,Bone,MCF-7,E2
bone_2_II,10056,-3.756243745,-3.785546942,5.135615405,0.016910285,0.700986467,Bone.3,Bone,MCF-7,E2
