sample  ,gene,tumor,cell_line,E2_status
Bone.6,VARS1,Bone,ZR751,ED
Bone.6,ABCF1,Bone,ZR751,ED
Bone.6,FLOT1,Bone,ZR751,ED
Bone.6,BAG6,Bone,ZR751,ED
Bone.6,RPS18,Bone,ZR751,ED
Bone.6,DHX16,Bone,ZR751,ED
Bone.6,EHMT2,Bone,ZR751,ED
Bone.6,PRPF31,Bone,ZR751,ED
Bone.6,WDR18,Bone,ZR751,ED
Bone.6,CNOT3,Bone,ZR751,ED
Bone.6,RPS9,Bone,ZR751,ED
Bone.6,EME2,Bone,ZR751,ED
Bone.6,ID3,Bone,ZR751,ED
Bone.6,ID1,Bone,ZR751,ED
Bone.6,KRT81,Bone,ZR751,ED
Bone.6,PCAT14,Bone,ZR751,ED
Bone.6,RNA5S17,Bone,ZR751,ED
Bone.5,H2AW,Bone,MCF7,ED
Bone.5,RNA5S17,Bone,MCF7,ED
Bone.5,RNA5S9,Bone,MCF7,ED
Bone.5,RNA5S13,Bone,MCF7,ED
Bone.5,RNA5S12,Bone,MCF7,ED
Bone.5,RNA5S10,Bone,MCF7,ED
Bone.5,RNA5S11,Bone,MCF7,ED
Bone.5,RNA5S14,Bone,MCF7,ED
Bone.5,RNA5S15,Bone,MCF7,ED
Bone.5,RNA5S16,Bone,MCF7,ED
Bone.5,RNVU1-2,Bone,MCF7,ED
Bone.5,RNU1-1,Bone,MCF7,ED
Bone.5,RNU2-2P,Bone,MCF7,ED
Bone.5,RNU1-2,Bone,MCF7,ED
Bone.5,RNU6-2,Bone,MCF7,ED
Bone.5,SBK1,Bone,MCF7,ED
Bone.5,H2BC17,Bone,MCF7,ED
Bone.5,RNVU1-18,Bone,MCF7,ED
Bone.5,H2AC4,Bone,MCF7,ED
Bone.5,H2BC15,Bone,MCF7,ED
Bone.5,RNU6-7,Bone,MCF7,ED
Bone.5,RNVU1-7,Bone,MCF7,ED
Bone.5,RNVU1-17,Bone,MCF7,ED
Bone.5,FLG2,Bone,MCF7,ED
Bone.5,RNVU1-1,Bone,MCF7,ED
Bone.5,TFPT,Bone,MCF7,ED
Bone.5,HMGB1,Bone,MCF7,ED
Bone.5,PAXBP1,Bone,MCF7,ED
Bone.5,RN7SL1,Bone,MCF7,ED
Bone.5,PGK1,Bone,MCF7,ED
Bone.5,AEN,Bone,MCF7,ED
Bone.5,WFDC2,Bone,MCF7,ED
Bone.5,SIAE,Bone,MCF7,ED
Bone.5,BCL11A,Bone,MCF7,ED
Bone.5,HNRNPA3,Bone,MCF7,ED
Bone.5,HEBP1,Bone,MCF7,ED
Bone.5,GSG1,Bone,MCF7,ED
Bone.5,PNPLA4,Bone,MCF7,ED
Bone.5,RNU1-27P,Bone,MCF7,ED
Bone.5,RNU1-28P,Bone,MCF7,ED
Bone.5,MORC4,Bone,MCF7,ED
Bone.5,RNU1-3,Bone,MCF7,ED
Bone.5,RNU1-4,Bone,MCF7,ED
Bone.5,NKD1,Bone,MCF7,ED
Bone.5,GH1,Bone,MCF7,ED
Bone.5,ADCY10P1,Bone,MCF7,ED
Bone.5,LINC02610,Bone,MCF7,ED
Bone.5,RNU6-36P,Bone,MCF7,ED
Bone.5,RNU6-14P,Bone,MCF7,ED
Bone.4,AARS2,Bone,MCF7,E2
Bone.4,SPHK1,Bone,MCF7,E2
Bone.4,FGGY,Bone,MCF7,E2
Bone.4,FAH,Bone,MCF7,E2
Bone.4,CEACAM1,Bone,MCF7,E2
Bone.4,IDH3B,Bone,MCF7,E2
Bone.4,GCAT,Bone,MCF7,E2
Bone.4,HUS1,Bone,MCF7,E2
Bone.4,HTR7P1,Bone,MCF7,E2
Bone.4,JPX,Bone,MCF7,E2
Bone.4,ARHGAP24,Bone,MCF7,E2
Bone.4,RPH3AL,Bone,MCF7,E2
Bone.4,COMTD1,Bone,MCF7,E2
Bone.4,R3HCC1,Bone,MCF7,E2
Bone.4,KIF9,Bone,MCF7,E2
Bone.4,MAPK8IP1,Bone,MCF7,E2
Bone.4,ADD3,Bone,MCF7,E2
Bone.4,PIGF,Bone,MCF7,E2
Bone.4,ZNF202,Bone,MCF7,E2
Bone.4,PLEKHM3,Bone,MCF7,E2
Bone.4,ABT1,Bone,MCF7,E2
Bone.4,RRP8,Bone,MCF7,E2
Bone.4,TIGD1,Bone,MCF7,E2
Bone.4,SMIM8,Bone,MCF7,E2
Bone.4,TIMM29,Bone,MCF7,E2
Bone.4,DFFA,Bone,MCF7,E2
Bone.4,ZFAND2A,Bone,MCF7,E2
Bone.4,CCDC66,Bone,MCF7,E2
Bone.4,SMC1B,Bone,MCF7,E2
Bone.4,RNF216P1,Bone,MCF7,E2
Bone.4,DDIAS,Bone,MCF7,E2
Bone.4,SNRPG,Bone,MCF7,E2
Bone.4,OBSCN-AS1,Bone,MCF7,E2
Bone.4,CGRRF1,Bone,MCF7,E2
Bone.4,ZNF816,Bone,MCF7,E2
Bone.4,THEM5,Bone,MCF7,E2
Bone.4,ACSS1,Bone,MCF7,E2
Bone.4,DHODH,Bone,MCF7,E2
Bone.4,NAXE,Bone,MCF7,E2
Bone.4,LRGUK,Bone,MCF7,E2
Bone.4,IDNK,Bone,MCF7,E2
Bone.4,MTMR7,Bone,MCF7,E2
Bone.4,NAPEPLD,Bone,MCF7,E2
Bone.4,NT5C1B,Bone,MCF7,E2
Bone.4,LHPP,Bone,MCF7,E2
Bone.4,TIGAR,Bone,MCF7,E2
Bone.4,SGPP2,Bone,MCF7,E2
Bone.4,PLAAT3,Bone,MCF7,E2
Bone.4,PLA2G4C,Bone,MCF7,E2
Bone.4,QPRT,Bone,MCF7,E2
Bone.4,PRKAG2,Bone,MCF7,E2
Bone.4,PPARA,Bone,MCF7,E2
Bone.4,ADSL,Bone,MCF7,E2
Bone.4,ST3GAL1,Bone,MCF7,E2
Bone.4,CEMIP,Bone,MCF7,E2
Bone.4,ASAH2,Bone,MCF7,E2
Bone.4,B4GALT4,Bone,MCF7,E2
Bone.4,KCNJ11,Bone,MCF7,E2
Bone.4,SELENOS,Bone,MCF7,E2
Bone.4,PSMB9,Bone,MCF7,E2
Bone.4,SLC25A19,Bone,MCF7,E2
Bone.4,VKORC1,Bone,MCF7,E2
Bone.4,SCLY,Bone,MCF7,E2
Bone.4,PTPN21,Bone,MCF7,E2
Bone.4,PER1,Bone,MCF7,E2
Bone.4,GCHFR,Bone,MCF7,E2
Bone.4,CAPS,Bone,MCF7,E2
Bone.4,TIPIN,Bone,MCF7,E2
Bone.4,POLR3G,Bone,MCF7,E2
Bone.4,CAB39L,Bone,MCF7,E2
Bone.4,RNVU1-14,Bone,MCF7,E2
Bone.4,MNX1,Bone,MCF7,E2
Bone.4,FAM234B,Bone,MCF7,E2
Bone.4,TOMM40L,Bone,MCF7,E2
Bone.4,MED9,Bone,MCF7,E2
Bone.4,FBXO44,Bone,MCF7,E2
Bone.4,ARL14EP,Bone,MCF7,E2
Bone.4,ZNF596,Bone,MCF7,E2
Bone.4,SEMA6D,Bone,MCF7,E2
Bone.4,FBXL14,Bone,MCF7,E2
Bone.4,CEP57,Bone,MCF7,E2
Bone.4,LSM1,Bone,MCF7,E2
Bone.4,ZNF442,Bone,MCF7,E2
Bone.4,PKNOX1,Bone,MCF7,E2
Bone.4,ANKRD19P,Bone,MCF7,E2
Bone.4,ABHD17B,Bone,MCF7,E2
Bone.4,NEBL,Bone,MCF7,E2
Bone.4,CENPBD1P1,Bone,MCF7,E2
Bone.4,CLIC6,Bone,MCF7,E2
Bone.4,LEKR1,Bone,MCF7,E2
Bone.4,C9orf72,Bone,MCF7,E2
Bone.4,IL20RB,Bone,MCF7,E2
Bone.4,FHL2,Bone,MCF7,E2
Bone.4,EFCAB2,Bone,MCF7,E2
Bone.4,HSPB8,Bone,MCF7,E2
Bone.4,PCDHA9,Bone,MCF7,E2
Bone.4,MALL,Bone,MCF7,E2
Bone.4,OXTR,Bone,MCF7,E2
Bone.4,SPATA18,Bone,MCF7,E2
Bone.4,LYPD6B,Bone,MCF7,E2
Bone.4,DNAH12,Bone,MCF7,E2
Bone.4,MLF1,Bone,MCF7,E2
Bone.4,STEAP4,Bone,MCF7,E2
Bone.4,TTC38,Bone,MCF7,E2
Bone.4,WNT9A,Bone,MCF7,E2
Bone.4,KLRB1,Bone,MCF7,E2
Bone.4,LINC00467,Bone,MCF7,E2
Bone.4,RAET1E,Bone,MCF7,E2
Bone.4,MPPE1,Bone,MCF7,E2
Bone.4,PLPP1,Bone,MCF7,E2
Bone.4,PLPPR5,Bone,MCF7,E2
Bone.4,PHLPP2,Bone,MCF7,E2
Bone.4,PDE6C,Bone,MCF7,E2
Bone.4,HDDC3,Bone,MCF7,E2
Bone.4,POP7,Bone,MCF7,E2
Bone.4,OTULINL,Bone,MCF7,E2
Bone.4,PLAUR,Bone,MCF7,E2
Bone.4,ZNRF3,Bone,MCF7,E2
Bone.4,CCDC63,Bone,MCF7,E2
Bone.4,AVPI1,Bone,MCF7,E2
Bone.4,LPCAT2,Bone,MCF7,E2
Bone.4,C9orf85,Bone,MCF7,E2
Bone.4,DLEU2,Bone,MCF7,E2
Bone.4,CDKL3,Bone,MCF7,E2
Bone.4,PLGRKT,Bone,MCF7,E2
Bone.4,MRPL18,Bone,MCF7,E2
Bone.4,PPFIBP2,Bone,MCF7,E2
Bone.4,ID1,Bone,MCF7,E2
Bone.4,ANO1,Bone,MCF7,E2
Bone.4,GPR155,Bone,MCF7,E2
Bone.4,FGF12,Bone,MCF7,E2
Bone.4,LIN7A,Bone,MCF7,E2
Bone.4,RFESD,Bone,MCF7,E2
Bone.4,OLFM1,Bone,MCF7,E2
Bone.4,P3H4,Bone,MCF7,E2
Bone.4,ABCA10,Bone,MCF7,E2
Bone.4,SASS6,Bone,MCF7,E2
Bone.4,AC010326.1,Bone,MCF7,E2
Bone.4,DHRS2,Bone,MCF7,E2
Bone.4,CYP4A22,Bone,MCF7,E2
Bone.4,B3GALT2,Bone,MCF7,E2
Bone.4,TIAM2,Bone,MCF7,E2
Bone.4,C9orf106,Bone,MCF7,E2
Bone.4,RETREG1,Bone,MCF7,E2
Bone.4,NELL2,Bone,MCF7,E2
Bone.4,SPARCL1,Bone,MCF7,E2
Bone.4,SLC35E3,Bone,MCF7,E2
Bone.4,PGGHG,Bone,MCF7,E2
Bone.4,MTX2,Bone,MCF7,E2
Bone.4,ZNF790-AS1,Bone,MCF7,E2
Bone.4,TCEANC,Bone,MCF7,E2
Bone.4,MED10,Bone,MCF7,E2
Bone.4,WDFY2,Bone,MCF7,E2
Bone.4,BLNK,Bone,MCF7,E2
Bone.4,LRRC57,Bone,MCF7,E2
Bone.4,ID4,Bone,MCF7,E2
Bone.4,MEGF11,Bone,MCF7,E2
Bone.4,ANKRD20A11P,Bone,MCF7,E2
Bone.4,SPATA5L1,Bone,MCF7,E2
Bone.4,SCAND1,Bone,MCF7,E2
Bone.4,COPS8,Bone,MCF7,E2
Bone.4,MINCR,Bone,MCF7,E2
Bone.4,CYB5RL,Bone,MCF7,E2
Bone.4,FAM122A,Bone,MCF7,E2
Bone.4,SKIDA1,Bone,MCF7,E2
Bone.4,DLG4,Bone,MCF7,E2
Bone.4,MAPK4,Bone,MCF7,E2
Bone.4,TSACC,Bone,MCF7,E2
Bone.4,CTSL,Bone,MCF7,E2
Bone.4,RNF180,Bone,MCF7,E2
Bone.4,CAMLG,Bone,MCF7,E2
Bone.4,TMUB1,Bone,MCF7,E2
Bone.4,KCTD13,Bone,MCF7,E2
Bone.4,GABARAPL1,Bone,MCF7,E2
Bone.4,KLK6,Bone,MCF7,E2
Bone.4,ACVR2A,Bone,MCF7,E2
Bone.4,SCML1,Bone,MCF7,E2
Bone.4,ZNF354A,Bone,MCF7,E2
Bone.4,CCDC126,Bone,MCF7,E2
Bone.4,BORA,Bone,MCF7,E2
Bone.4,C1QTNF7,Bone,MCF7,E2
Bone.4,ANKRD39,Bone,MCF7,E2
Bone.4,GRIP1,Bone,MCF7,E2
Bone.4,DNAJC4,Bone,MCF7,E2
Bone.4,SFMBT2,Bone,MCF7,E2
Bone.4,BFSP1,Bone,MCF7,E2
Bone.4,PKP1,Bone,MCF7,E2
Bone.4,MINAR1,Bone,MCF7,E2
Bone.4,ANXA8,Bone,MCF7,E2
Bone.4,HESX1,Bone,MCF7,E2
Bone.4,MYH7B,Bone,MCF7,E2
Bone.4,WHAMM,Bone,MCF7,E2
Bone.4,SLC8A1,Bone,MCF7,E2
Bone.4,MYL9,Bone,MCF7,E2
Bone.4,AMOT,Bone,MCF7,E2
Bone.4,CASP14,Bone,MCF7,E2
Bone.4,DNAH17,Bone,MCF7,E2
Bone.4,IFT20,Bone,MCF7,E2
Bone.4,KIF9-AS1,Bone,MCF7,E2
Bone.4,MIR924HG,Bone,MCF7,E2
Bone.4,ANGPTL7,Bone,MCF7,E2
Bone.4,FRG1HP,Bone,MCF7,E2
Bone.4,CCDC84,Bone,MCF7,E2
Bone.4,TBC1D7,Bone,MCF7,E2
Bone.4,SLC7A5P1,Bone,MCF7,E2
Bone.4,LIN52,Bone,MCF7,E2
Bone.4,ORAI3,Bone,MCF7,E2
Bone.4,RBM5-AS1,Bone,MCF7,E2
Bone.4,RNF212B,Bone,MCF7,E2
Bone.4,IGDCC3,Bone,MCF7,E2
Bone.4,RSKR,Bone,MCF7,E2
Bone.4,SLC25A18,Bone,MCF7,E2
Bone.4,NEURL1,Bone,MCF7,E2
Bone.4,HDHD3,Bone,MCF7,E2
Bone.4,CASC9,Bone,MCF7,E2
Bone.4,DLK2,Bone,MCF7,E2
Bone.4,SLC24A5,Bone,MCF7,E2
Bone.4,C3orf35,Bone,MCF7,E2
Bone.4,FRG1JP,Bone,MCF7,E2
Bone.4,GRB14,Bone,MCF7,E2
Bone.4,ITPK1-AS1,Bone,MCF7,E2
Bone.4,CD200R1L,Bone,MCF7,E2
Bone.4,ZNF528,Bone,MCF7,E2
Bone.4,DPY19L2P1,Bone,MCF7,E2
Bone.4,PYROXD2,Bone,MCF7,E2
Bone.4,CEACAM19,Bone,MCF7,E2
Bone.4,KTN1-AS1,Bone,MCF7,E2
Bone.4,KAAG1,Bone,MCF7,E2
Bone.4,DRICH1,Bone,MCF7,E2
Bone.4,SYNJ2-IT1,Bone,MCF7,E2
Bone.4,FRG1EP,Bone,MCF7,E2
Bone.4,SNORD53,Bone,MCF7,E2
Bone.4,HOXC13-AS,Bone,MCF7,E2
Bone.4,LINC00645,Bone,MCF7,E2
Bone.4,OR8B12,Bone,MCF7,E2
Bone.4,B4GALT4-AS1,Bone,MCF7,E2
Bone.4,LINC02148,Bone,MCF7,E2
Bone.4,THSD4-AS1,Bone,MCF7,E2
Bone.1,DHRS2,Bone,MCF7,E2
Bone.1,LINC01814,Bone,MCF7,E2
Bone.1,ANKRD37,Bone,MCF7,E2
Bone.1,DNAH17,Bone,MCF7,E2
Bone.1,TP53TG5,Bone,MCF7,E2
Bone.1,PLS3,Bone,MCF7,E2
Bone.1,CABP4,Bone,MCF7,E2
Bone.1,LINC02466,Bone,MCF7,E2
Bone.1,ITFG1-AS1,Bone,MCF7,E2
Bone.1,ARHGAP31,Bone,MCF7,E2
Bone.1,GDAP1L1,Bone,MCF7,E2
Bone.1,DPF3,Bone,MCF7,E2
Bone.1,ZNF524,Bone,MCF7,E2
Bone.1,TBC1D8-AS1,Bone,MCF7,E2
Bone.1,FGF12-AS1,Bone,MCF7,E2
Bone.1,VWA3A,Bone,MCF7,E2
Bone.1,SH3GL1P2,Bone,MCF7,E2
Bone.1,IL3RA,Bone,MCF7,E2
Bone.1,CERS3-AS1,Bone,MCF7,E2
Bone.1,SCARF2,Bone,MCF7,E2
Bone.1,LHX6,Bone,MCF7,E2
Bone.1,GNB3,Bone,MCF7,E2
Bone.1,ARHGDIG,Bone,MCF7,E2
Bone.1,LPAR3,Bone,MCF7,E2
Bone.1,CHST8,Bone,MCF7,E2
Bone.1,POU2F2,Bone,MCF7,E2
Bone.1,RCN3,Bone,MCF7,E2
Bone.1,EGF,Bone,MCF7,E2
Bone.1,UCA1,Bone,MCF7,E2
Bone.1,MIR9-3HG,Bone,MCF7,E2
Bone.1,HCN3,Bone,MCF7,E2
Bone.1,STRC,Bone,MCF7,E2
Bone.1,SEMA6A-AS1,Bone,MCF7,E2
Bone.1,ACE,Bone,MCF7,E2
Bone.1,FAM71D,Bone,MCF7,E2
Bone.1,MUC12,Bone,MCF7,E2
Bone.1,ME3,Bone,MCF7,E2
Bone.1,CXCR6,Bone,MCF7,E2
Bone.1,NCMAP,Bone,MCF7,E2
Bone.1,RBM11,Bone,MCF7,E2
Bone.1,INSL6,Bone,MCF7,E2
Bone.1,ZNF391,Bone,MCF7,E2
Bone.1,MT-TW,Bone,MCF7,E2
Bone.1,ARHGAP30,Bone,MCF7,E2
Bone.1,LINC01473,Bone,MCF7,E2
Bone.1,PLEKHN1,Bone,MCF7,E2
Bone.1,CEMP1,Bone,MCF7,E2
Bone.1,MT-TS2,Bone,MCF7,E2
Bone.1,VWA2,Bone,MCF7,E2
Bone.1,YIPF1,Bone,MCF7,E2
Bone.1,MT-TH,Bone,MCF7,E2
Bone.1,KLHL29,Bone,MCF7,E2
Bone.1,KCNC2,Bone,MCF7,E2
Bone.1,RGL3,Bone,MCF7,E2
Bone.1,TSIX,Bone,MCF7,E2
Bone.1,SIAE,Bone,MCF7,E2
Bone.1,RNU1-3,Bone,MCF7,E2
Bone.1,RNU1-4,Bone,MCF7,E2
Bone.2,MRPL22,Bone,MCF7,E2
Bone.2,PINK1,Bone,MCF7,E2
Bone.2,COA3,Bone,MCF7,E2
Bone.2,ACSL1,Bone,MCF7,E2
Bone.2,MTIF2,Bone,MCF7,E2
Bone.2,MARS2,Bone,MCF7,E2
Bone.2,PDK4,Bone,MCF7,E2
Bone.2,ALKBH1,Bone,MCF7,E2
Bone.2,CLN8,Bone,MCF7,E2
Bone.2,GLUD2,Bone,MCF7,E2
Bone.2,IMMP1L,Bone,MCF7,E2
Bone.2,TMEM126A,Bone,MCF7,E2
Bone.2,SDHD,Bone,MCF7,E2
Bone.2,ABCB10,Bone,MCF7,E2
Bone.2,SLC25A16,Bone,MCF7,E2
Bone.2,SLC8B1,Bone,MCF7,E2
Bone.2,UCP3,Bone,MCF7,E2
Bone.2,SLC25A53,Bone,MCF7,E2
Bone.2,ATP5MPL,Bone,MCF7,E2
Bone.2,ATP23,Bone,MCF7,E2
Bone.2,HK2,Bone,MCF7,E2
Bone.2,TOMM34,Bone,MCF7,E2
Bone.2,CFAP410,Bone,MCF7,E2
Bone.2,ECHDC2,Bone,MCF7,E2
Bone.2,KYAT3,Bone,MCF7,E2
Bone.2,LIAS,Bone,MCF7,E2
Bone.2,TRUB1,Bone,MCF7,E2
Bone.2,CPEB4,Bone,MCF7,E2
Bone.2,CNDP2,Bone,MCF7,E2
Bone.2,ASAH1,Bone,MCF7,E2
Bone.2,ZCCHC4,Bone,MCF7,E2
Bone.2,DRG2,Bone,MCF7,E2
Bone.2,DNAJC24,Bone,MCF7,E2
Bone.2,ZFP36,Bone,MCF7,E2
Bone.2,KLHL25,Bone,MCF7,E2
Bone.2,ZC3H12A,Bone,MCF7,E2
Bone.2,ADAL,Bone,MCF7,E2
Bone.2,NMRK1,Bone,MCF7,E2
Bone.2,CTPS2,Bone,MCF7,E2
Bone.2,MOCS3,Bone,MCF7,E2
Bone.2,CHST12,Bone,MCF7,E2
Bone.2,TMEM115,Bone,MCF7,E2
Bone.2,CD74,Bone,MCF7,E2
Bone.2,GOLGA7B,Bone,MCF7,E2
Bone.2,CENPA,Bone,MCF7,E2
Bone.2,RPS6KA5,Bone,MCF7,E2
Bone.2,RAD51B,Bone,MCF7,E2
Bone.2,KALRN,Bone,MCF7,E2
Bone.2,HAUS2,Bone,MCF7,E2
Bone.2,CYLD,Bone,MCF7,E2
Bone.2,CENPP,Bone,MCF7,E2
Bone.2,BROX,Bone,MCF7,E2
Bone.2,SNAI3-AS1,Bone,MCF7,E2
Bone.2,WDR53,Bone,MCF7,E2
Bone.2,LIN54,Bone,MCF7,E2
Bone.2,PPFIBP1,Bone,MCF7,E2
Bone.2,CACNB2,Bone,MCF7,E2
Bone.2,PLPBP,Bone,MCF7,E2
Bone.2,APOL2,Bone,MCF7,E2
Bone.2,ITGA7,Bone,MCF7,E2
Bone.2,DCTN6,Bone,MCF7,E2
Bone.2,EFCAB6,Bone,MCF7,E2
Bone.2,LINC01089,Bone,MCF7,E2
Bone.2,TMEM67,Bone,MCF7,E2
Bone.2,KBTBD3,Bone,MCF7,E2
Bone.2,NFASC,Bone,MCF7,E2
Bone.2,SNED1,Bone,MCF7,E2
Bone.2,CA8,Bone,MCF7,E2
Bone.2,ZC3H12B,Bone,MCF7,E2
Bone.2,TNFRSF19,Bone,MCF7,E2
Bone.2,LEPROT,Bone,MCF7,E2
Bone.2,MXRA8,Bone,MCF7,E2
Bone.2,FPGT,Bone,MCF7,E2
Bone.2,AKR1C3,Bone,MCF7,E2
Bone.2,CASP6,Bone,MCF7,E2
Bone.2,MTMR3,Bone,MCF7,E2
Bone.2,PTPN18,Bone,MCF7,E2
Bone.2,GTDC1,Bone,MCF7,E2
Bone.2,ADCK1,Bone,MCF7,E2
Bone.2,PEX6,Bone,MCF7,E2
Bone.2,NAIP,Bone,MCF7,E2
Bone.2,BRSK2,Bone,MCF7,E2
Bone.2,RSKR,Bone,MCF7,E2
Bone.2,ERCC6L,Bone,MCF7,E2
Bone.2,ABCA10,Bone,MCF7,E2
Bone.2,GTF2H3,Bone,MCF7,E2
Bone.2,RNF213-AS1,Bone,MCF7,E2
Bone.2,TTC30A,Bone,MCF7,E2
Bone.2,EEF1AKMT3,Bone,MCF7,E2
Bone.2,GPKOW,Bone,MCF7,E2
Bone.2,PLEKHA8P1,Bone,MCF7,E2
Bone.2,EMC7,Bone,MCF7,E2
Bone.2,GPRC5D-AS1,Bone,MCF7,E2
Bone.2,FBLN1,Bone,MCF7,E2
Bone.2,ZNF682,Bone,MCF7,E2
Bone.2,FAM161B,Bone,MCF7,E2
Bone.2,WASF3,Bone,MCF7,E2
Bone.2,AKAP17A,Bone,MCF7,E2
Bone.2,OXLD1,Bone,MCF7,E2
Bone.2,UBOX5,Bone,MCF7,E2
Bone.2,C9orf16,Bone,MCF7,E2
Bone.2,TMEM68,Bone,MCF7,E2
Bone.2,ABCA17P,Bone,MCF7,E2
Bone.2,PKIA,Bone,MCF7,E2
Bone.2,GATA6,Bone,MCF7,E2
Bone.2,KIN,Bone,MCF7,E2
Bone.2,LINC01184,Bone,MCF7,E2
Bone.2,ERICH6-AS1,Bone,MCF7,E2
Bone.2,VAX2,Bone,MCF7,E2
Bone.2,PRKRA,Bone,MCF7,E2
Bone.2,HYAL2,Bone,MCF7,E2
Bone.2,TRIM11,Bone,MCF7,E2
Bone.2,INAVA,Bone,MCF7,E2
Bone.2,MAK16,Bone,MCF7,E2
Bone.2,HSPBAP1,Bone,MCF7,E2
Bone.2,ZRSR2,Bone,MCF7,E2
Bone.2,COL7A1,Bone,MCF7,E2
Bone.2,HOXB5,Bone,MCF7,E2
Bone.2,AVEN,Bone,MCF7,E2
Bone.2,NCBP3,Bone,MCF7,E2
Bone.2,CFLAR-AS1,Bone,MCF7,E2
Bone.2,TBL2,Bone,MCF7,E2
Bone.2,PCDHB11,Bone,MCF7,E2
Bone.2,COLCA1,Bone,MCF7,E2
Bone.2,APH1B,Bone,MCF7,E2
Bone.2,SYT17,Bone,MCF7,E2
Bone.2,SIRPA,Bone,MCF7,E2
Bone.2,YPEL2,Bone,MCF7,E2
Bone.2,CD5,Bone,MCF7,E2
Bone.2,PRG4,Bone,MCF7,E2
Bone.2,SNCAIP,Bone,MCF7,E2
Bone.2,MAP6,Bone,MCF7,E2
Bone.2,EXOSC3,Bone,MCF7,E2
Bone.2,INIP,Bone,MCF7,E2
Bone.2,FEM1C,Bone,MCF7,E2
Bone.2,ZNF418,Bone,MCF7,E2
Bone.2,USP53,Bone,MCF7,E2
Bone.2,NMU,Bone,MCF7,E2
Bone.2,PLCD1,Bone,MCF7,E2
Bone.2,HNRNPA1L2,Bone,MCF7,E2
Bone.2,NBR2,Bone,MCF7,E2
Bone.2,FCHO2,Bone,MCF7,E2
Bone.2,MSANTD3-TMEFF1,Bone,MCF7,E2
Bone.2,SLCO2A1,Bone,MCF7,E2
Bone.2,RIPPLY3,Bone,MCF7,E2
Bone.2,CAPN8,Bone,MCF7,E2
Bone.2,INE1,Bone,MCF7,E2
Bone.2,SLC24A3,Bone,MCF7,E2
Bone.2,CRYZL2P,Bone,MCF7,E2
Bone.2,FER1L4,Bone,MCF7,E2
Bone.2,ABRAXAS1,Bone,MCF7,E2
Bone.2,CEACAM5,Bone,MCF7,E2
Bone.2,GCSAM,Bone,MCF7,E2
Bone.2,MARCHF1,Bone,MCF7,E2
Bone.2,C18orf65,Bone,MCF7,E2
Bone.2,PABPN1L,Bone,MCF7,E2
Bone.2,CACNA2D4,Bone,MCF7,E2
Bone.2,PAXBP1-AS1,Bone,MCF7,E2
Bone.2,ALS2CL,Bone,MCF7,E2
Bone.2,SAMD15,Bone,MCF7,E2
Bone.2,FAM183A,Bone,MCF7,E2
Bone.2,ZNF716,Bone,MCF7,E2
Bone.2,UGDH-AS1,Bone,MCF7,E2
Bone.2,WDR97,Bone,MCF7,E2
Bone.2,AGAP5,Bone,MCF7,E2
Bone.2,AC107982.1,Bone,MCF7,E2
Bone.2,MIR612,Bone,MCF7,E2
Bone.2,THOC7-AS1,Bone,MCF7,E2
Bone.2,MIR4429,Bone,MCF7,E2
Bone.2,MIR1279,Bone,MCF7,E2
Bone.3,CEACAM6,Bone,MCF7,E2
Bone.3,CEACAM5,Bone,MCF7,E2
Bone.3,S100P,Bone,MCF7,E2
Bone.3,MALL,Bone,MCF7,E2
Bone.3,CAPN5,Bone,MCF7,E2
Bone.3,VIPR1,Bone,MCF7,E2
Bone.3,TTC9,Bone,MCF7,E2
Bone.3,PCDH1,Bone,MCF7,E2
Bone.3,STS,Bone,MCF7,E2
Bone.3,GALNT5,Bone,MCF7,E2
Bone.3,FAM83A,Bone,MCF7,E2
Bone.3,STEAP4,Bone,MCF7,E2
Bone.3,MUC5AC,Bone,MCF7,E2
Bone.3,AKR1C3,Bone,MCF7,E2
Bone.3,PLA2G10,Bone,MCF7,E2
Bone.3,PGAP3,Bone,MCF7,E2
Bone.3,TMEM8B,Bone,MCF7,E2
Bone.3,IQUB,Bone,MCF7,E2
Bone.3,RORC,Bone,MCF7,E2
Bone.3,PDZD2,Bone,MCF7,E2
Bone.3,GGT7,Bone,MCF7,E2
Bone.3,ARMC3,Bone,MCF7,E2
Bone.3,C9orf152,Bone,MCF7,E2
Bone.3,LIPH,Bone,MCF7,E2
Bone.3,SDR16C5,Bone,MCF7,E2
Bone.3,MUCL1,Bone,MCF7,E2
Bone.3,TENT5B,Bone,MCF7,E2
Bone.3,DRC3,Bone,MCF7,E2
Bone.3,PHF7,Bone,MCF7,E2
Bone.3,EFCAB6,Bone,MCF7,E2
Bone.3,RSPH1,Bone,MCF7,E2
Bone.3,CDC20B,Bone,MCF7,E2
Bone.3,CFAP46,Bone,MCF7,E2
Bone.3,FRAT1,Bone,MCF7,E2
Bone.3,SLC26A2,Bone,MCF7,E2
Bone.3,KLK13,Bone,MCF7,E2
Bone.3,ASAP3,Bone,MCF7,E2
Bone.3,KLK11,Bone,MCF7,E2
Bone.3,MYORG,Bone,MCF7,E2
Bone.3,METTL27,Bone,MCF7,E2
Bone.3,SPAG17,Bone,MCF7,E2
Bone.3,SLC12A2,Bone,MCF7,E2
Bone.3,GRAMD2B,Bone,MCF7,E2
Bone.3,NIBAN1,Bone,MCF7,E2
Bone.3,CREB3L2,Bone,MCF7,E2
